Lunes_20_de_febrero_de_2017 [L:20/2/2017:??.??:??] W 1
y y CC 0.999989
atribuciones atribución NCFP000 1
para para SP 0.999834
emitir emitir VMN0000 1
el el DA0MS0 1
“ “ Fra 1
Acuerdo acuerdo NCMS000 0.991798
mediante mediante SP 0.99763
el el DA0MS0 1
cual cual PR0CS00 0.930743
el el DA0MS0 1
pleno pleno NCMS000 0.624224
de de SP 1
el el DA0MS0 1
Instituto_Federal_de_Telecomunicaciones instituto_federal_de_telecomunicaciones NP00000 1
derivado derivar VMP00SM 0.623747
de de SP 0.999961
la el DA0FS0 0.98926
expedición expedición NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
para para SP 0.999834
la el DA0FS0 0.98926
acreditación acreditación NCFS000 1
de de SP 0.999961
peritos perito NCMP000 0.638689
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
fija fijo AQ0FS00 0.684211
el el DA0MS0 1
monto monto NCMS000 0.939852
de de SP 0.999961
los el DA0MP0 0.992728
aprovechamientos aprovechamiento NCMP000 1
que que PR0CN00 0.550139
deberán deber VMIF3P0 1
cobrar cobrar VMN0000 1
se se PP3CN00 1
por por SP 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
diversos diverso DI0MP0 0.938596
servicios servicio NCMP000 1
públicos público AQ0MP00 0.974537
en en SP 1
el el DA0MS0 1
ejercicio ejercicio NCMS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
funciones función NCFP000 0.994186
de de SP 0.999961
derecho derecho NCMS000 0.882166
público público AQ0MS00 0.409696
por por SP 1
los el DA0MP0 0.992728
que que PR0CN00 0.550139
no no RN 0.999297
se se P00CN00 0.494509
establece establecer VMIP3S0 0.992424
monto monto NCMS000 0.939852
específico específico AQ0MS00 0.661294
en en SP 1
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
” ” Frc 1
, , Fc 1
propuesto proponer VMP00SM 1
por por SP 1
la el DA0FS0 0.98926
Unidad_de_Política_Regulatoria unidad_de_política_regulatoria NP00000 1
. . Fp 1

Segundo 2 AO0MS00 0.900353
. . Fp 1
- - Fg 1
Necesidad necesidad NCFS000 0.668984
de de SP 0.999961
fijar fijar VMN0000 1
aprovechamientos aprovechamiento NCMP000 1
por por SP 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
que que PR0CN00 0.550139
presta prestar VMIP3S0 0.972603
el el DA0MS0 1
Instituto instituto NP00000 1
. . Fp 1

El el DA0MS0 1
artículo artículo NCMS000 1
3 3 Z 1
de de SP 1
el el DA0MS0 1
Código_Fiscal_de_la_Federación código_fiscal_de_la_federación NP00000 1
establece establecer VMIP3S0 0.992424
que que CS 0.449861
son ser VSIP3P0 0.995197
aprovechamientos aprovechamiento NCMP000 1
aquellos aquel DD0MP0 0.593168
ingresos ingreso NCMP000 1
que que PR0CN00 0.550139
percibe percibir VMIP3S0 0.980769
el el DA0MS0 1
Estado estado NP00000 1
por por SP 1
funciones función NCFP000 0.994186
de de SP 0.999961
derecho derecho NCMS000 0.882166
público público AQ0MS00 0.409696
distintos distinto AQ0MP00 0.321429
de de SP 0.999961
las el DA0FP0 0.988184
contribuciones contribución NCFP000 1
, , Fc 1
de de SP 0.999961
los el DA0MP0 0.992728
ingresos ingreso NCMP000 1
derivados derivar VMP00PM 0.445652
de de SP 0.999961
financiamientos financiamiento NCMP000 1
y y CC 0.999989
de de SP 0.999961
los el DA0MP0 0.992728
que que PR0CN00 0.550139
obtengan obtener VMSP3P0 0.941964
los el DA0MP0 0.992728
organismos organismo NCMP000 1
descentralizados descentralizar VMP00PM 1
y y CC 0.999989
las el DA0FP0 0.988184
empresas empresa NCFP000 1
de de SP 0.999961
participación participación NCFS000 1
estatal estatal AQ0CS00 1
. . Fp 1

Por por SP 1
su su DP3CSN 1
parte parte NCCS000 0.977711
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
10 10 Z 1
párrafo párrafo NCMS000 1
primero primero RG 0.313084
de de SP 0.999961
la el DA0FS0 0.98926
Ley_de_Ingresos_de_la_Federación_para_el_Ejercicio_Fiscal ley_de_ingresos_de_la_federación_para_el_ejercicio_fiscal NP00000 1
de de SP 0.999961
2017 2017 Z 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
la el DA0FS0 0.98926
“ “ Fra 1
Ley_de_Ingresos ley_de_ingresos NP00000 1
” ” Frc 1
) ) Fpt 1
dispone disponer VMIP3S0 1
como como CS 0.967153
regla regla NCFS000 0.962264
general general AQ0CS00 0.826212
, , Fc 1
que que CS 0.449861
el el DA0MS0 1
Ejecutivo_Federal ejecutivo_federal NP00000 1
, , Fc 1
por por SP 1
conducto conducto NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Secretaría_de_Hacienda secretaría_de_hacienda NP00000 1
y y CC 0.999989
Crédito_Público crédito_público NP00000 1
, , Fc 1
queda quedar VMIP3S0 0.945755
autorizado autorizar VMP00SM 1
para para SP 0.999834
fijar fijar VMN0000 1
o o CC 0.999864
modificar modificar VMN0000 1
los el DA0MP0 0.992728
aprovechamientos aprovechamiento NCMP000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
cobrarán cobrar VMIF3P0 1
en en SP 1
el el DA0MS0 1
ejercicio ejercicio NCMS000 1
fiscal fiscal AQ0CS00 0.438525
de de SP 0.999961
2017 2017 Z 1
, , Fc 1
incluso incluso RG 0.998488
por por SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
, , Fc 1
goce goce NCMS000 0.862289
, , Fc 1
aprovechamiento aprovechamiento NCMS000 1
o o CC 0.999864
explotación explotación NCFS000 1
de de SP 0.999961
bienes bien NCMP000 1
sujetos sujeto AQ0MP00 0.511294
a a SP 1
el el DA0MS0 1
régimen régimen NCMS000 1
de de SP 0.999961
dominio dominio NCMS000 1
público público AQ0MS00 0.409696
de de SP 0.999961
la el DA0FS0 0.98926
Federación federación NP00000 1
o o CC 0.999864
por por SP 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
servicios servicio NCMP000 1
en en SP 1
el el DA0MS0 1
ejercicio ejercicio NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
funciones función NCFP000 0.994186
de de SP 0.999961
derecho derecho NCMS000 0.882166
público público AQ0MS00 0.409696
por por SP 1
los el DA0MP0 0.992728
que que PR0CN00 0.550139
no no RN 0.999297
se se P00CN00 0.494509
establecen establecer VMIP3P0 1
derechos derecho NCMP000 0.996795
o o CC 0.999864
que que CS 0.449861
por por SP 1
cualquier cualquiera DI0CS0 1
causa causa NCFS000 0.903904
legal legal AQ0CS00 1
no no RN 0.999297
se se P00CN00 0.494509
paguen pagar VMSP3P0 0.941964
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
el el DA0MS0 1
citado citar VMP00SM 1
precepto precepto NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_de_Ingresos ley_de_ingresos NP00000 1
establece establecer VMIP3S0 0.992424
, , Fc 1
en en SP 1
el el DA0MS0 1
párrafo párrafo NCMS000 1
décimo 10 AO0MS00 0.607399
que que CS 0.449861
los el DA0MP0 0.992728
aprovechamientos aprovechamiento NCMP000 1
por por SP 1
concepto concepto NCMS000 1
de de SP 0.999961
multas multa NCFP000 0.989726
, , Fc 1
sanciones sanción NCFP000 0.996689
, , Fc 1
penas pena NCFP000 0.991071
convencionales convencional AQ0CP00 0.661294
, , Fc 1
cuotas cuota NCFP000 1
compensatorias compensatorio AQ0FP00 1
, , Fc 1
recuperaciones recuperación NCFP000 1
de de SP 0.999961
capital capital NCCS000 0.949605
, , Fc 1
aquéllos aquel PD0MP00 1
a a SP 0.998775
que que CS 0.449861
se se P00CN00 0.494509
refieren referir VMIP3P0 1
la el DA0FS0 0.98926
Ley_Federal_para_la_Administración ley_federal_para_la_administración NP00000 1
y y CC 0.999989
Enajenación_de_Bienes_de_el_Sector_Público enajenación_de_bienes_de_el_sector_público NP00000 1
, , Fc 1
la el DA0FS0 0.98926
Ley_Federal_de_Competencia_Económica ley_federal_de_competencia_económica NP00000 1
, , Fc 1
y y CC 0.999989
la el DA0FS0 0.98926
LFTR lftr NP00000 1
, , Fc 1
así_como así_como CC 1
los el DA0MP0 0.992728
accesorios accesorio NCMP000 0.5387
de de SP 0.999961
los el DA0MP0 0.992728
aprovechamientos aprovechamiento NCMP000 1
no no RN 0.999297
requieren requerir VMIP3P0 1
de de SP 0.999961
autorización autorización NCFS000 1
por por SP 1
parte parte NCCS000 0.977711
de de SP 0.999961
la el DA0FS0 0.98926
Secretaría_de_Hacienda secretaría_de_hacienda NP00000 1
y y CC 0.999989
Crédito_Público crédito_público NP00000 1
para para SP 0.999834
su su DP3CSN 1
cobro cobro NCMS000 0.986111
. . Fp 1

Atento atento AQ0MS00 0.922534
a a SP 0.998775
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
el el DA0MS0 1
Estado estado NP00000 1
mexicano mexicano AQ0MS00 0.780172
tiene tener VMIP3S0 1
derecho derecho NCMS000 0.882166
a a SP 0.998775
percibir percibir VMN0000 1
ingresos ingreso NCMP000 1
por por SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
o o CC 0.999864
aprovechamiento aprovechamiento NCMS000 1
de de SP 0.999961
los el DA0MP0 0.992728
bienes bien NCMP000 1
de de SP 1
el el DA0MS0 1
dominio dominio NCMS000 1
público público AQ0MS00 0.409696
de de SP 0.999961
la el DA0FS0 0.98926
Nación nación NP00000 1
, , Fc 1
así_como así_como CC 1
por por SP 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
que que PR0CN00 0.550139
preste prestar VMSP3S0 0.0340716
en en SP 1
sus su DP3CPN 0.999903
funciones función NCFP000 0.994186
de de SP 0.999961
derecho derecho NCMS000 0.882166
público público AQ0MS00 0.409696
. . Fp 1

Dichos decir VMP00PM 0.953488
ingresos ingreso NCMP000 1
pueden poder VMIP3P0 1
ser ser VSN0000 0.959637
establecidos establecer VMP00PM 1
en en SP 1
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
o o CC 0.999864
fijar fijar VMN0000 1
se se PP3CN00 1
como como CS 0.967153
aprovechamientos aprovechamiento NCMP000 1
. . Fp 1

En en SP 1
ese ese DD0MS0 0.966694
sentido sentido NCMS000 0.940835
, , Fc 1
la el DA0FS0 0.98926
acreditación acreditación NCFS000 1
de de SP 0.999961
peritos perito NCMP000 0.638689
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
se se P00CN00 0.494509
actualiza actualizar VMIP3S0 0.989236
como como CS 0.967153
un uno DI0MS0 0.99698
servicio servicio NCMS000 1
que que PR0CN00 0.550139
prestará prestar VMIF3S0 1
el el DA0MS0 1
Estado estado NP00000 1
, , Fc 1
a_través_de a_través_de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
en en SP 1
sus su DP3CPN 0.999903
funciones función NCFP000 0.994186
de de SP 0.999961
derecho derecho NCMS000 0.882166
público público AQ0MS00 0.409696
, , Fc 1
en_razón_de en_razón_de SP 1
que que CS 0.449861
para para SP 0.999834
la el DA0FS0 0.98926
recepción recepción NCFS000 1
, , Fc 1
análisis análisis NCMN000 1
y y CC 0.999989
procesamiento procesamiento NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
documentación documentación NCFS000 1
e y CC 0.987994
información información NCFS000 1
; ; Fx 1
la el DA0FS0 0.98926
aplicación aplicación NCFS000 1
de de SP 1
el el DA0MS0 1
examen examen NCMS000 1
de de SP 0.999961
conocimientos conocimiento NCMP000 1
y y CC 0.999989
de de SP 0.999961
la el DA0FS0 0.98926
evaluación evaluación NCFS000 1
de de SP 0.999961
habilidades habilidad NCFP000 1
de de SP 0.999961
redacción redacción NCFS000 1
; ; Fx 1
la el DA0FS0 0.98926
realización realización NCFS000 1
de de SP 0.999961
entrevistas entrevista NCFP000 0.978495
, , Fc 1
así_como así_como CC 1
para para SP 0.999834
el el DA0MS0 1
caso caso NCMS000 0.999445
de de SP 0.999961
la el DA0FS0 0.98926
expedición expedición NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
acreditación acreditación NCFS000 1
, , Fc 1
revalidación revalidación NCFS000 1
y y CC 0.999989
ampliación ampliación NCFS000 1
de de SP 0.999961
especialidad especialidad NCFS000 1
respectiva respectivo AQ0FS00 1
, , Fc 1
y y CC 0.999989
su su DP3CSN 1
inscripción inscripción NCFS000 1
en en SP 1
el el DA0MS0 1
Registro_Nacional_de_Peritos_Acreditados registro_nacional_de_peritos_acreditados NP00000 1
, , Fc 1
se se P00CN00 0.494509
estarán estar VAIF3P0 0.00549451
destinando destinar VMG0000 1
recursos recurso NCMP000 1
humanos humano AQ0MP00 0.808642
, , Fc 1
materiales material AQ0CP00 0.109375
y y CC 0.999989
financieros financiero AQ0MP00 0.987805
asignados asignar VMP00PM 0.623747
a a SP 1
el el DA0MS0 1
órgano órgano NCMS000 1
autónomo autónomo AQ0MS00 0.980769
; ; Fx 1
ello ello PD00S00 1
sin_perjuicio_de sin_perjuicio_de SP 1
que que CS 0.449861
para para SP 0.999834
las el DA0FP0 0.988184
personas persona NCFP000 0.999585
que que PR0CN00 0.550139
obtengan obtener VMSP3P0 0.941964
la el DA0FS0 0.98926
acreditación acreditación NCFS000 1
como como CS 0.967153
peritos perito NCMP000 0.638689
en en SP 1
la el DA0FS0 0.98926
materia materia NCFS000 1
les le PP3CPD0 1
producirá producir VMIF3S0 1
un uno DI0MS0 0.99698
beneficio beneficio NCMS000 0.994505
económico económico AQ0MS00 1
inmediato inmediato AQ0MS00 1
por por SP 1
la el DA0FS0 0.98926
actividad actividad NCFS000 1
que que PR0CN00 0.550139
desempeñarán desempeñar VMIF3P0 1
y y CC 0.999989
para para SP 0.999834
la el DA0FS0 0.98926
que que PR0CN00 0.550139
estarán estar VMIF3P0 0.994505
debidamente debidamente RG 1
acreditados acreditar VMP00PM 0.623747
. . Fp 1

Aunado aunar VMP00SM 1
a a SP 0.998775
lo el DA00S0 0.665165
a a SP 0.998775
anterior anterior AQ0CS00 1
y y CC 0.999989
a a SP 0.998775
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
10 10 Z 1
, , Fc 1
párrafo párrafo NCMS000 1
primero primero RG 0.313084
de de SP 0.999961
la el DA0FS0 0.98926
Ley_de_Ingresos ley_de_ingresos NP00000 1
, , Fc 1
para para SP 0.999834
poder poder VMN0000 0.393475
realizar realizar VMN0000 1
el el DA0MS0 1
cobro cobro NCMS000 0.986111
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
que que PR0CN00 0.550139
presta prestar VMIP3S0 0.972603
el el DA0MS0 1
Instituto instituto NP00000 1
como como CS 0.967153
parte parte NCCS000 0.977711
de de SP 1
el el DA0MS0 1
Estado estado NP00000 1
, , Fc 1
en en SP 1
sus su DP3CPN 0.999903
funciones función NCFP000 0.994186
de de SP 0.999961
derecho derecho NCMS000 0.882166
público público AQ0MS00 0.409696
, , Fc 1
deberán deber VMIF3P0 1
fijar fijar VMN0000 1
se se PP3CN00 1
los el DA0MP0 0.992728
aprovechamientos aprovechamiento NCMP000 1
por por SP 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
servicios servicio NCMP000 1
en en SP 1
ejercicio ejercicio NCMS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
funciones función NCFP000 0.994186
por por SP 1
no no RN 0.999297
establecer establecer VMN0000 1
se se PP3CN00 1
pago pago NCMS000 0.995283
de de SP 0.999961
derechos derecho NCMP000 0.996795
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
orden orden NCCS000 1
de de SP 0.999961
ideas idea NCFP000 0.991031
, , Fc 1
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
no no RN 0.999297
establece establecer VMIP3S0 0.992424
actualmente actualmente RG 1
derechos derecho NCMP000 0.996795
por por SP 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
públicos público AQ0MP00 0.974537
relacionados relacionar VMP00PM 1
con con SP 1
las el DA0FP0 0.988184
funciones función NCFP000 0.994186
de de SP 0.999961
derecho derecho NCMS000 0.882166
público público AQ0MS00 0.409696
que que PR0CN00 0.550139
llevará_a_cabo llevar_a_cabo VMIF3S0 1
el el DA0MS0 1
Instituto instituto NP00000 1
en en SP 1
la el DA0FS0 0.98926
acreditación acreditación NCFS000 1
de de SP 0.999961
peritos perito NCMP000 0.638689
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
los el DA0MP0 0.992728
Interesados interesados NP00000 1
en en SP 1
recibir recibir VMN0000 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
que que PR0CN00 0.550139
presta prestar VMIP3S0 0.972603
el el DA0MS0 1
Instituto instituto NP00000 1
derivados derivar VMP00PM 0.445652
de de SP 0.999961
dichas decir VMP00PF 0.980769
funciones función NCFP000 0.994186
, , Fc 1
deberán deber VMIF3P0 1
pagar pagar VMN0000 1
los el DA0MP0 0.992728
montos monto NCMP000 1
por por SP 1
los el DA0MP0 0.992728
conceptos concepto NCMP000 1
a a SP 0.998775
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
el el DA0MS0 1
Anexo_Único anexo_único NP00000 1
de de SP 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
Acuerdo acuerdo NP00000 1
, , Fc 1
previa previo AQ0FS00 1
determinación determinación NCFS000 1
por por SP 1
parte parte NCCS000 0.977711
de de SP 1
el el DA0MS0 1
Pleno pleno NP00000 1
de de SP 0.999961
este este DD0MS0 0.949201
Instituto instituto NP00000 1
, , Fc 1
y y CC 0.999989
que que CS 0.449861
no no RN 0.999297
requiere requerir VMIP3S0 0.945545
de de SP 0.999961
la el DA0FS0 0.98926
autorización autorización NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Secretaría_de_Hacienda secretaría_de_hacienda NP00000 1
y y CC 0.999989
Crédito_Público crédito_público NP00000 1
. . Fp 1

Es ser VSIP3S0 1
importante importante AQ0CS00 1
señalar señalar VMN0000 1
que que CS 0.449861
conforme conformar VMSP3S0 0.102223
lo lo PP3MSA0 0.334764
establece establecer VMIP3S0 0.992424
el el DA0MS0 1
artículo artículo NCMS000 1
10 10 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_de_Ingresos ley_de_ingresos NP00000 1
, , Fc 1
para para SP 0.999834
establecer establecer VMN0000 1
los el DA0MP0 0.992728
montos monto NCMP000 1
de de SP 0.999961
los el DA0MP0 0.992728
aprovechamientos aprovechamiento NCMP000 1
se se P00CN00 0.494509
tomarán tomar VMIF3P0 1
en en SP 1
consideración consideración NCFS000 1
criterios criterio NCMP000 1
de de SP 0.999961
eficiencia eficiencia NCFS000 1
económica económico AQ0FS00 1
y y CC 0.999989
de de SP 0.999961
saneamiento saneamiento NCMS000 1
financiero financiero AQ0MS00 0.712766
y y CC 0.999989
, , Fc 1
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
, , Fc 1
debe deber VMIP3S0 0.998712
estar estar VMN0000 1
se se PP3CN00 1
a a SP 0.998775
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
I._La i._la NP00000 1
cantidad cantidad NCFS000 1
que que PR0CN00 0.550139
deba deber VMSP3S0 0.634863
cubrir cubrir VMN0000 1
se se PP3CN00 1
por por SP 1
concepto concepto NCMS000 1
de de SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
, , Fc 1
goce goce NCMS000 0.862289
, , Fc 1
aprovechamiento aprovechamiento NCMS000 1
o o CC 0.999864
explotación explotación NCFS000 1
de de SP 0.999961
bienes bien NCMP000 1
o o CC 0.999864
por por SP 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
servicios servicio NCMP000 1
que que PR0CN00 0.550139
tienen tener VMIP3P0 1
referencia referencia NCFS000 0.989637
internacional internacional AQ0CS00 0.970532
, , Fc 1
se se P00CN00 0.494509
fijará fijar VMIF3S0 1
considerando considerar VMG0000 0.813333
el el DA0MS0 1
cobro cobro NCMS000 0.986111
que que PR0CN00 0.550139
se se P00CN00 0.494509
efectúe efectuar VMSP3S0 0.484902
por por SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
, , Fc 1
goce goce NCMS000 0.862289
, , Fc 1
aprovechamiento aprovechamiento NCMS000 1
o o CC 0.999864
explotación explotación NCFS000 1
de de SP 0.999961
bienes bien NCMP000 1
o o CC 0.999864
por por SP 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
servicios servicio NCMP000 1
, , Fc 1
de de SP 0.999961
similares similar AQ0CP00 1
características característica NCFP000 0.994792
, , Fc 1
en en SP 1
países país NCMP000 1
con con SP 1
los el DA0MP0 0.992728
que que PR0CN00 0.550139
México méxico NP00000 1
mantiene mantener VMIP3S0 1
vínculos vínculo NCMP000 1
comerciales comercial AQ0CP00 0.99569
. . Fp 1

II ii NP00000 0.47288
. . Fp 1

Los el DA0MP0 0.992728
aprovechamientos aprovechamiento NCMP000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
cobren cobrar VMSP3P0 0.941964
por por SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
, , Fc 1
goce goce NCMS000 0.862289
, , Fc 1
aprovechamiento aprovechamiento NCMS000 1
o o CC 0.999864
explotación explotación NCFS000 1
de de SP 0.999961
bienes bien NCMP000 1
o o CC 0.999864
por por SP 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
servicios servicio NCMP000 1
, , Fc 1
que que PR0CN00 0.550139
no no RN 0.999297
tengan tener VMSP3P0 0.78169
referencia referencia NCFS000 0.989637
internacional internacional AQ0CS00 0.970532
, , Fc 1
se se P00CN00 0.494509
fijarán fijar VMIF3P0 1
considerando considerar VMG0000 0.813333
el el DA0MS0 1
costo costo NCMS000 1
de de SP 0.999961
los el DA0MP0 0.992728
mismos mismo PI0MP00 0.47076
, , Fc 1
siempre siempre RG 1
que que CS 0.449861
se se P00CN00 0.494509
derive derivar VMSP3S0 0.634863
de de SP 0.999961
una uno DI0FS0 0.951973
valuación valuación NCFS000 1
de de SP 0.999961
dichos decir VMP00PM 0.97619
costos costo NCMP000 1
en en SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
de de SP 0.999961
eficiencia eficiencia NCFS000 1
económica económico AQ0FS00 1
y y CC 0.999989
de de SP 0.999961
saneamiento saneamiento NCMS000 1
financiero financiero AQ0MS00 0.712766
. . Fp 1

III iii NP00000 1
. . Fp 1

Se se P00CN00 0.494509
podrán poder VMIF3P0 1
establecer establecer VMN0000 1
aprovechamientos aprovechamiento NCMP000 1
diferenciales diferencial AQ0CP00 0.621464
por por SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
, , Fc 1
goce goce NCMS000 0.862289
, , Fc 1
aprovechamiento aprovechamiento NCMS000 1
o o CC 0.999864
explotación explotación NCFS000 1
de de SP 0.999961
bienes bien NCMP000 1
o o CC 0.999864
por por SP 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
servicios servicio NCMP000 1
, , Fc 1
cuando cuando CS 0.86298
éstos este PD0MP00 1
respondan responder VMSP3P0 0.941964
a a SP 0.998775
estrategias estrategia NCFP000 1
de de SP 0.999961
comercialización comercialización NCFS000 1
o o CC 0.999864
racionalización racionalización NCFS000 1
y y CC 0.999989
se se P00CN00 0.494509
otorguen otorgar VMSP3P0 0.941964
de de SP 0.999961
manera manera NCFS000 1
general general AQ0CS00 0.826212
. . Fp 1
” ” Frc 1
En en SP 1
este este DD0MS0 0.949201
orden orden NCCS000 1
de de SP 0.999961
ideas idea NCFP000 0.991031
, , Fc 1
a_efecto_de a_efecto_de SP 1
establecer establecer VMN0000 1
el el DA0MS0 1
monto monto NCMS000 0.939852
de de SP 0.999961
los el DA0MP0 0.992728
aprovechamientos aprovechamiento NCMP000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
fijan fijar VMIP3P0 1
mediante mediante SP 0.99763
el el DA0MS0 1
presente presente AQ0CS00 0.524254
Acuerdo acuerdo NP00000 1
, , Fc 1
se se P00CN00 0.494509
considera considerar VMIP3S0 0.998721
que que CS 0.449861
no no RN 0.999297
resultan resultar VMIP3P0 1
aplicables aplicable AQ0CP00 1
las el DA0FP0 0.988184
fracciones fracción NCFP000 0.998103
I i NP00000 1
y y CC 0.999989
III iii NP00000 1
anteriores anterior AQ0CP00 1
toda todo DI0FS0 0.984467
vez vez NCFS000 1
que que PR0CN00 0.550139
no no RN 0.999297
es ser VSIP3S0 1
necesario necesario AQ0MS00 1
recurrir recurrir VMN0000 1
a a SP 0.998775
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
servicios servicio NCMP000 1
similares similar AQ0CP00 1
en en SP 1
otros otro DI0MP0 0.745978
países país NCMP000 1
con con SP 1
los el DA0MP0 0.992728
cuales cual PR0CP00 1
México méxico NP00000 1
mantenga mantener VMSP3S0 0.493976
vínculos vínculo NCMP000 1
comerciales comercial AQ0CP00 0.99569
, , Fc 1
ni ni CC 0.834853
tampoco tampoco RG 1
obedece obedecer VMIP3S0 0.986111
a a SP 0.998775
estrategias estrategia NCFP000 1
de de SP 0.999961
comercialización comercialización NCFS000 1
o o CC 0.999864
racionalidad racionalidad NCFS000 1
. . Fp 1

Por_lo_tanto por_lo_tanto RG 1
, , Fc 1
resulta resultar VMIP3S0 0.993808
procedente procedente AQ0CS00 1
fijar fijar VMN0000 1
el el DA0MS0 1
monto monto NCMS000 0.939852
de de SP 0.999961
los el DA0MP0 0.992728
aprovechamientos aprovechamiento NCMP000 1
atendiendo atender VMG0000 1
a a SP 1
el el DA0MS0 1
costo costo NCMS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
derivado derivar VMP00SM 0.623747
de de SP 0.999961
una uno DI0FS0 0.951973
valuación valuación NCFS000 1
de de SP 0.999961
dichos decir VMP00PM 0.97619
costos costo NCMP000 1
determinada determinar VMP00SF 1
por por SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
en en SP 1
términos término NCMP000 1
de de SP 0.999961
eficiencia eficiencia NCFS000 1
económica económico AQ0FS00 1
. . Fp 1

En en SP 1
tal tal DD0CS0 0.672764
virtud virtud NCFS000 1
y y CC 0.999989
a a SP 1
el el DA0MS0 1
no no RN 0.999297
encontrar encontrar VMN0000 1
se se PP3CN00 1
montos monto NCMP000 1
por por SP 1
servicios servicio NCMP000 1
similares similar AQ0CP00 1
a a SP 1
el el DA0MS0 1
de de SP 0.999961
acreditación acreditación NCFS000 1
, , Fc 1
revalidación revalidación NCFS000 1
, , Fc 1
ampliación ampliación NCFS000 1
de de SP 0.999961
especialidad especialidad NCFS000 1
y y CC 0.999989
acreditación acreditación NCFS000 1
Honoris_Causa honoris_causa NP00000 1
de de SP 0.999961
peritos perito NCMP000 0.638689
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
en en SP 1
la el DA0FS0 0.98926
Ley_Federal_de_Derechos ley_federal_de_derechos NP00000 1
, , Fc 1
se se P00CN00 0.494509
realizó realizar VMIS3S0 1
la el DA0FS0 0.98926
