RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_NIEGA_LA_PRÓRROGA_DE_VIGENCIA_DE_LA_CONCESIÓN_PARA_INSTALAR resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_niega_la_prórroga_de_vigencia_de_la_concesión_para_instalar NP00000 1
mercado mercado NCMS000 0.999343
o o CC 0.999864
zona zona NCFS000 1
de de SP 0.999961
cobertura cobertura NCFS000 1
geográfica geográfico AQ0FS00 1
, , Fc 1
garantizando garantizar VMG0000 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
por por SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
6o 6o Z 1
. . Fp 1
y y CC 0.999989
7o 7o Z 1
. . Fp 1
de de SP 0.999961
la el DA0FS0 0.98926
Constitución constitución NP00000 1
. . Fp 1

De de SP 0.999961
igual igual AQ0CS00 0.592493
forma forma NCFS000 0.987798
, , Fc 1
corresponde corresponder VMIP3S0 0.996183
a a SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
el el DA0MS0 1
otorgamiento otorgamiento NCMS000 1
de de SP 0.999961
concesiones concesión NCFP000 1
en_materia_de en_materia_de SP 1
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
telecomunicaciones telecomunicación NCFP000 1
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
sentido sentido NCMS000 0.940835
, , Fc 1
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
está estar VMIP3S0 0.999398
facultado facultar VMP00SM 1
, , Fc 1
conforme_a conforme_a SP 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
por por SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
15 15 Z 1
fracciones fracción NCFP000 0.998103
IV iv NP00000 1
y y CC 0.999989
LVII lvii NP00000 1
y y CC 0.999989
17 17 Z 1
fracción fracción NCFS000 1
I_de_la_Ley_Federal_de_Telecomunicaciones i_de_la_ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
( ( Fpa 1
la el DA0FS0 0.98926
“ “ Fra 1
Ley ley NCFS000 0.668984
” ” Frc 1
) ) Fpt 1
, , Fc 1
para para SP 0.999834
resolver resolver VMN0000 1
sobre sobre SP 0.997804
el el DA0MS0 1
otorgamiento otorgamiento NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
concesiones concesión NCFP000 1
señaladas señalar VMP00PF 1
, , Fc 1
respecto_de respecto_de SP 1
las el DA0FP0 0.988184
prórrogas prórroga NCFP000 1
, , Fc 1
modificación modificación NCFS000 1
o o CC 0.999864
terminación terminación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
mismas mismo AQ0FP00 0.995495
, , Fc 1
así_como así_como CC 1
interpretar interpretar VMN0000 1
la el DA0FS0 0.98926
Ley ley NP00000 1
y y CC 0.999989
demás demás DI0CP0 0.280093
disposiciones disposición NCFP000 1
administrativas administrativo AQ0FP00 0.983871
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
, , Fc 1
en en SP 1
el el DA0MS0 1
ámbito ámbito NCMS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
atribuciones atribución NCFP000 1
. . Fp 1

Por por SP 1
su su DP3CSN 1
parte parte NCCS000 0.977711
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
6 6 Z 1
fracciones fracción NCFP000 0.998103
I i NP00000 1
y y CC 0.999989
XVIII_de_el_Estatuto_Orgánico xviii_de_el_estatuto_orgánico NP00000 1
, , Fc 1
establece establecer VMIP3S0 0.992424
que que CS 0.449861
corresponde corresponder VMIP3S0 0.996183
a a SP 1
el el DA0MS0 1
Pleno pleno NP00000 1
, , Fc 1
además_de además_de SP 1
las el DA0FP0 0.988184
atribuciones atribución NCFP000 1
establecidas establecer VMP00PF 1
como como CS 0.967153
indelegables indelegable AQ0CP00 1
en en SP 1
la el DA0FS0 0.98926
Ley ley NP00000 1
, , Fc 1
la el DA0FS0 0.98926
atribución atribución NCFS000 1
de de SP 0.999961
regular regular VMN0000 0.5
, , Fc 1
promover promover VMN0000 1
y y CC 0.999989
supervisar supervisar VMN0000 1
el el DA0MS0 1
uso uso NCMS000 0.998047
, , Fc 1
aprovechamiento aprovechamiento NCMS000 1
y y CC 0.999989
explotación explotación NCFS000 1
eficiente eficiente AQ0CS00 1
de de SP 1
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
, , Fc 1
los el DA0MP0 0.992728
recursos recurso NCMP000 1
orbitales orbital NCMP000 0.968254
, , Fc 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
satelitales satelitales AQ0CP00 0.275207
, , Fc 1
las el DA0FP0 0.988184
redes red NCFP000 0.990196
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
así_como así_como CC 1
interpretar interpretar VMN0000 1
, , Fc 1
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
la el DA0FS0 0.98926
Ley ley NP00000 1
, , Fc 1
y y CC 0.999989
las el DA0FP0 0.988184
disposiciones disposición NCFP000 1
administrativas administrativo AQ0FP00 0.983871
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
, , Fc 1
en en SP 1
el el DA0MS0 1
ámbito ámbito NCMS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
atribuciones atribución NCFP000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
conforme_a conforme_a SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
32 32 Z 1
y y CC 0.999989
33 33 Z 1
fracción fracción NCFS000 1
II_de_el_Estatuto_Orgánico ii_de_el_estatuto_orgánico NP00000 1
, , Fc 1
corresponde corresponder VMIP3S0 0.996183
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Concesiones unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios servicios NP00000 1
, , Fc 1
a_través_de a_través_de SP 1
la el DA0FS0 0.98926
Dirección_General_de_Concesiones_de_Telecomunicaciones dirección_general_de_concesiones_de_telecomunicaciones NP00000 1
, , Fc 1
tramitar tramitar VMN0000 1
y y CC 0.999989
evaluar evaluar VMN0000 1
las el DA0FP0 0.988184
solicitudes solicitud NCFP000 1
de de SP 0.999961
cesión cesión NCFS000 1
, , Fc 1
modificación modificación NCFS000 1
o o CC 0.999864
prórroga prórroga NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
concesiones concesión NCFP000 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
para para SP 0.999834
someter someter VMN0000 1
las lo PP3FPA0 1
a a SP 0.998775
consideración consideración NCFS000 1
de de SP 1
el el DA0MS0 1
Pleno pleno NP00000 1
; ; Fx 1
tratando tratar VMG0000 1
se se PP3CN00 1
de de SP 0.999961
prórrogas prórroga NCFP000 1
de de SP 0.999961
concesión concesión NCFS000 1
de de SP 0.999961
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
, , Fc 1
solicitará solicitar VMIF3S0 1
opinión opinión NCFS000 1
previa previo AQ0FS00 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Competencia_Económica unidad_de_competencia_económica NP00000 1
. . Fp 1

En_consecuencia en_consecuencia RG 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
está estar VMIP3S0 0.999398
facultado facultar VMP00SM 1
para para SP 0.999834
otorgar otorgar VMN0000 1
concesiones concesión NCFP000 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
así_como así_como CC 1
resolver resolver VMN0000 1
respecto_de respecto_de SP 1
sus su DP3CPN 0.999903
prórrogas prórroga NCFP000 1
, , Fc 1
modificación modificación NCFS000 1
o o CC 0.999864
terminación terminación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
mismas mismo AQ0FP00 0.995495
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
tiene tener VMIP3S0 1
a a SP 0.998775
su su DP3CSN 1
cargo cargo NCMS000 0.998084
la el DA0FS0 0.98926
regulación regulación NCFS000 1
, , Fc 1
promoción promoción NCFS000 1
y y CC 0.999989
supervisión supervisión NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
telecomunicaciones telecomunicación NCFP000 1
; ; Fx 1
y y CC 0.999989
la el DA0FS0 0.98926
atribución atribución NCFS000 1
de de SP 0.999961
regular regular VMN0000 0.5
, , Fc 1
promover promover VMN0000 1
y y CC 0.999989
supervisar supervisar VMN0000 1
el el DA0MS0 1
uso uso NCMS000 0.998047
, , Fc 1
aprovechamiento aprovechamiento NCMS000 1
y y CC 0.999989
explotación explotación NCFS000 1
eficiente eficiente AQ0CS00 1
de de SP 1
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
, , Fc 1
los el DA0MP0 0.992728
recursos recurso NCMP000 1
orbitales orbital NCMP000 0.968254
, , Fc 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
satelitales satelitales AQ0CP00 0.275207
, , Fc 1
las el DA0FP0 0.988184
redes red NCFP000 0.990196
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
e y CC 0.987994
interpretar interpretar VMN0000 1
, , Fc 1
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
la el DA0FS0 0.98926
Ley ley NP00000 1
, , Fc 1
y y CC 0.999989
las el DA0FP0 0.988184
disposiciones disposición NCFP000 1
administrativas administrativo AQ0FP00 0.983871
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
, , Fc 1
en en SP 1
el el DA0MS0 1
ámbito ámbito NCMS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
atribuciones atribución NCFP000 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
el el DA0MS0 1
Pleno pleno NP00000 1
, , Fc 1
como como CS 0.967153
órgano órgano NCMS000 1
máximo máximo AQ0MS00 0.863176
de de SP 0.999961
gobierno gobierno NCMS000 0.989726
y y CC 0.999989
decisión decisión NCFS000 1
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
plenamente plenamente RG 1
facultado facultar VMP00SM 1
para para SP 0.999834
resolver resolver VMN0000 1
la el DA0FS0 0.98926
Solicitud_de_Prórroga solicitud_de_prórroga NP00000 1
. . Fp 1

Segundo 2 AO0MS00 0.900353
. . Fp 1
- - Fg 1
Marco marco NCMS000 0.993808
normativo normativo AQ0MS00 1
general general AQ0CS00 0.826212
aplicable aplicable AQ0CS00 1
a a SP 0.998775
prórrogas prórroga NCFP000 1
de de SP 0.999961
vigencia vigencia NCFS000 1
de de SP 0.999961
concesiones concesión NCFP000 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
. . Fp 1

El el DA0MS0 1
artículo artículo NCMS000 1
Sexto_Transitorio_de_el_Decreto_de_Ley sexto_transitorio_de_el_decreto_de_ley NP00000 1
, , Fc 1
establece establecer VMIP3S0 0.992424
que que CS 0.449861
la el DA0FS0 0.98926
atención atención NCFS000 0.997312
, , Fc 1
trámite trámite NCMS000 1
y y CC 0.999989
resolución resolución NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
asuntos asunto NCMP000 1
y y CC 0.999989
procedimientos procedimiento NCMP000 1
que que PR0CN00 0.550139
hayan haber VASP3P0 0.994792
iniciado iniciar VMP00SM 0.992958
previamente previamente RG 1
a a SP 0.998775
la el DA0FS0 0.98926
entrada entrada NCFS000 0.998008
en en SP 1
vigor vigor NCMS000 1
de de SP 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
, , Fc 1
como como CS 0.967153
es ser VSIP3S0 1
el el DA0MS0 1
caso caso NCMS000 0.999445
que que PR0CN00 0.550139
nos nos PP1CP00 0.810258
ocupa ocupar VMIP3S0 0.99505
, , Fc 1
se se P00CN00 0.494509
realizarán realizar VMIF3P0 1
en en SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
establecidos establecer VMP00PM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
Séptimo_Transitorio_de_el_Decreto_de_Reforma_Constitucional séptimo_transitorio_de_el_decreto_de_reforma_constitucional NP00000 1
. . Fp 1

A a SP 1
el el DA0MS0 1
respecto respecto NCMS000 0.989726
, , Fc 1
el el DA0MS0 1
párrafo párrafo NCMS000 1
cuarto 4 AO0MS00 0.651877
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
Séptimo_Transitorio_de_el_Decreto_de_Reforma_Constitucional séptimo_transitorio_de_el_decreto_de_reforma_constitucional NP00000 1
estableció establecer VMIS3S0 1
, , Fc 1
que que CS 0.449861
si si CS 0.999827
no no RN 0.999297
se se P00CN00 0.494509
hubieran haber VASI3P0 0.987805
realizado realizar VMP00SM 1
las el DA0FP0 0.988184
adecuaciones adecuación NCFP000 1
a a SP 1
el el DA0MS0 1
marco marco NCMS000 0.996894
jurídico jurídico AQ0MS00 1
, , Fc 1
dicho decir VMP00SM 0.997159
órgano órgano NCMS000 1
ejercería ejercer VMIC3S0 0.649999
sus su DP3CPN 0.999903
atribuciones atribución NCFP000 1
conforme_a conforme_a SP 1
el el DA0MS0 1
citado citar VMP00SM 1
Decreto decreto NP00000 1
y y CC 0.999989
, , Fc 1
en en SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
no no RN 0.999297
se se P00CN00 0.494509
opusiera oponer VMSI3S0 0.530043
a a SP 0.998775
éste este PD0MS00 1
, , Fc 1
en en SP 1
las el DA0FP0 0.988184
leyes ley NCFP000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
encontraran encontrar VMSI3P0 1
vigentes vigente AQ0CP00 1
en_materia_de en_materia_de SP 1
competencia competencia NCFS000 1
económica económico AQ0FS00 1
, , Fc 1
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
telecomunicaciones telecomunicación NCFP000 1
. . Fp 1

En en SP 1
tal tal DD0CS0 0.672764
virtud virtud NCFS000 1
, , Fc 1
y y CC 0.999989
considerando considerar VMG0000 0.813333
que que CS 0.449861
a a SP 0.998775
la el DA0FS0 0.98926
fecha fecha NCFS000 0.990741
de de SP 0.999961
presentación presentación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Solicitud_de_Prórroga solicitud_de_prórroga NP00000 1
ya ya RG 0.999785
se se P00CN00 0.494509
encontraba encontrar VMII3S0 0.65
integrado integrar VMP00SM 1
el el DA0MS0 1
Instituto instituto NP00000 1
pero pero CC 0.999902
aún aun RG 1
no no RN 0.999297
se se P00CN00 0.494509
había haber VAII3S0 0.499853
emitido emitir VMP00SM 1
el el DA0MS0 1
Decreto_de_Ley decreto_de_ley NP00000 1
, , Fc 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
trámite trámite NCMS000 1
debe deber VMIP3S0 0.998712
ser ser VSN0000 0.959637
atendido atender VMP00SM 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
la el DA0FS0 0.98926
normatividad normatividad NCFS000 1
vigente vigente AQ0CS00 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
de de SP 0.999961
su su DP3CSN 1
inicio inicio NCMS000 0.996183
. . Fp 1

En en SP 1
seguimiento seguimiento NCMS000 1
a a SP 0.998775
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
Séptimo_Transitorio_de_el_Decreto_de_Ley séptimo_transitorio_de_el_decreto_de_ley NP00000 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
sin_perjuicio_de sin_perjuicio_de SP 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
Ley ley NP00000 1
y y CC 0.999989
en en SP 1
la el DA0FS0 0.98926
normatividad normatividad NCFS000 1
que que PR0CN00 0.550139
a a SP 1
el el DA0MS0 1
efecto efecto NCMS000 1
emita emitir VMSP3S0 0.634856
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
las el DA0FP0 0.988184
concesiones concesión NCFP000 1
y y CC 0.999989
permisos permiso NCMP000 1
otorgados otorgar VMP00PM 1
con con SP 1
anterioridad anterioridad NCFS000 1
a a SP 0.998775
la el DA0FS0 0.98926
entrada entrada NCFS000 0.998008
en en SP 1
vigor vigor NCMS000 1
de de SP 1
el el DA0MS0 1
citado citar VMP00SM 1
decreto decreto NCMS000 0.994186
, , Fc 1
se se P00CN00 0.494509
mantendrán mantener VMIF3P0 1
en en SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
y y CC 0.999989
condiciones condición NCFP000 0.998418
consignados consignar VMP00PM 1
en en SP 1
los el DA0MP0 0.992728
respectivos respectivo AQ0MP00 1
títulos título NCMP000 1
hasta hasta SP 0.922749
su su DP3CSN 1
terminación terminación NCFS000 1
. . Fp 1

En en SP 1
ese ese DD0MS0 0.966694
sentido sentido NCMS000 0.940835
resulta resultar VMIP3S0 0.993808
conveniente conveniente AQ0CS00 1
señalar señalar VMN0000 1
que que CS 0.449861
la el DA0FS0 0.98926
Concesión concesión NP00000 1
establece establecer VMIP3S0 0.992424
en en SP 1
su su DP3CSN 1
condición condición NCFS000 1
1.5 1.5 Z 1
que que CS 0.449861
la el DA0FS0 0.98926
vigencia vigencia NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
misma mismo AQ0FS00 0.81684
será ser VSIF3S0 1
de de SP 0.999961
10 10 Z 1
( ( Fpa 1
diez 10 Z 1
) ) Fpt 1
años año NCMP000 1
contados contar VMP00PM 0.623747
a_partir_de a_partir_de SP 1
su su DP3CSN 1
otorgamiento otorgamiento NCMS000 1
y y CC 0.999989
podrá poder VMIF3S0 1
ser ser VSN0000 0.959637
prorrogada prorrogar VMP00SF 1
de_acuerdo_con de_acuerdo_con SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
27 27 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
abrogada abrogar VMP00SF 1
Ley_Federal_de_Telecomunicaciones ley_federal_de_telecomunicaciones NP00000 1
( ( Fpa 1
la el DA0FS0 0.98926
“ “ Fra 1
LFT lft NP00000 1
” ” Frc 1
) ) Fpt 1
. . Fp 1

A a SP 1
el el DA0MS0 1
respecto respecto NCMS000 0.989726
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
27 27 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFT lft NP00000 1
establece establecer VMIP3S0 0.992424
expresamente expresamente RG 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
Artículo artículo NCMS000 0.668984
27 27 Z 1
. . Fp 1

Las el DA0FP0 0.988184
concesiones concesión NCFP000 1
sobre sobre SP 0.997804
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
se se P00CN00 0.494509
otorgarán otorgar VMIF3P0 1
por por SP 1
un uno DI0MS0 0.99698
plazo plazo NCMS000 1
hasta hasta SP 0.922749
de de SP 0.999961
30 30 Z 1
años año NCMP000 1
y y CC 0.999989
podrán poder VMIF3P0 1
ser ser VSN0000 0.959637
prorrogadas prorrogar VMP00PF 1
hasta hasta SP 0.922749
por por SP 1
plazos plazo NCMP000 1
iguales igual AQ0CP00 0.972603
a a SP 0.998775
los el DA0MP0 0.992728
originalmente originalmente RG 1
establecidos establecer VMP00PM 1
. . Fp 1

Para para SP 0.999834
el el DA0MS0 1
otorgamiento otorgamiento NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
prórrogas prórroga NCFP000 1
será ser VSIF3S0 1
necesario necesario AQ0MS00 1
que que CS 0.449861
el el DA0MS0 1
concesionario concesionario NCMS000 0.488737
hubiere haber VASF1S0 0.459821
cumplido cumplir VMP00SM 0.993421
con con SP 1
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
previstas prever VMP00PF 1
en en SP 1
la el DA0FS0 0.98926
concesión concesión NCFS000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
pretenda pretender VMSP3S0 0.634863
prorrogar prorrogar VMN0000 1
, , Fc 1
lo lo PP3MSA0 0.334764
solicite solicitar VMSP3S0 0.634863
antes_de antes_de SP 1
que que CS 0.449861
inicie iniciar VMSP3S0 0.424658
la el DA0FS0 0.98926
última último AO0FS00 1
quinta 5 AO0FS00 0.612121
parte parte NCCS000 0.977711
de de SP 1
el el DA0MS0 1
plazo plazo NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
concesión concesión NCFS000 1
, , Fc 1
y y CC 0.999989
acepte aceptar VMSP3S0 0.634863
las el DA0FP0 0.988184
nuevas nuevo AQ0FP00 0.998891
condiciones condición NCFP000 0.998418
que que PR0CN00 0.550139
establezca establecer VMSP3S0 0.484863
la el DA0FS0 0.98926
propia propio AQ0FS00 1
Secretaría secretaría NP00000 1
de de SP 0.999961
acuerdo acuerdo NCMS000 0.999311
a a SP 0.998775
la el DA0FS0 0.98926
presente presente AQ0CS00 0.524254
Ley ley NP00000 1
y y CC 0.999989
demás demás DI0CP0 0.280093
disposiciones disposición NCFP000 1
aplicables aplicable AQ0CP00 1
. . Fp 1

La el DA0FS0 0.98926
Secretaría secretaría NP00000 1
resolverá resolver VMIF3S0 1
lo el DA00S0 0.665165
conducente conducente AQ0CS00 1
en en SP 1
un uno DI0MS0 0.99698
plazo plazo NCMS000 1
no no RN 0.999297
mayor mayor AQ0CS00 0.9995
a a SP 0.998775
180_días TM_d:180 Zu 1
naturales natural AQ0CP00 0.991803
. . Fp 1
” ” Frc 1
En en SP 1
ese ese DD0MS0 0.966694
sentido sentido NCMS000 0.940835
, , Fc 1
dicho decir VMP00SM 0.997159
artículo artículo NCMS000 1
establecía establecer VMII3S0 0.65
que que CS 0.449861
para para SP 0.999834
el el DA0MS0 1
otorgamiento otorgamiento NCMS000 1
de de SP 0.999961
prórrogas prórroga NCFP000 1
de de SP 0.999961
concesiones concesión NCFP000 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
era ser VSII3S0 0.491317
necesario necesario AQ0MS00 1
que que CS 0.449861
el el DA0MS0 1
concesionario concesionario NCMS000 0.488737
: : Fd 1
( ( Fpa 1
i i NCFS000 1
) ) Fpt 1
hubiere haber VASF1S0 0.459821
cumplido cumplir VMP00SM 0.993421
con con SP 1
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
previstas prever VMP00PF 1
en en SP 1
la el DA0FS0 0.98926
concesión concesión NCFS000 1
que que PR0CN00 0.550139
pretendiera pretender VMSI3S0 0.65
prorrogar prorrogar VMN0000 1
se se PP3CN00 1
; ; Fx 1
( ( Fpa 1
ii i_i NCFS000 1
) ) Fpt 1
lo lo PP3MSA0 0.334764
solicitara solicitar VMSI3S0 0.65
antes_de antes_de SP 1
que que CS 0.449861
iniciara iniciar VMSI3S0 0.575006
la el DA0FS0 0.98926
última último AO0FS00 1
quinta 5 AO0FS00 0.612121
parte parte NCCS000 0.977711
de de SP 1
el el DA0MS0 1
plazo plazo NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Concesión concesión NP00000 1
, , Fc 1
y y CC 0.999989
( ( Fpa 1
iii iii NCCS000 0.174057
) ) Fpt 1
aceptara aceptar VMSI3S0 0.649999
las el DA0FP0 0.988184
nuevas nuevo AQ0FP00 0.998891
condiciones condición NCFP000 0.998418
que que PR0CN00 0.550139
a a SP 1
el el DA0MS0 1
efecto efecto NCMS000 1
se se P00CN00 0.494509
le le PP3CSD0 1
establecieran establecer VMSI3P0 1
. . Fp 1

Es ser VSIP3S0 1
importante importante AQ0CS00 1
señalar señalar VMN0000 1
, , Fc 1
que que CS 0.449861
si si CS 0.999827
bien bien RG 0.876088
es ser VSIP3S0 1
cierto cierto AQ0MS00 0.743644
el el DA0MS0 1
análisis análisis NCMN000 1
que que PR0CN00 0.550139
debe deber VMIP3S0 0.998712
realizar realizar VMN0000 1
el el DA0MS0 1
Instituto instituto NP00000 1
respecto_de respecto_de SP 1
la el DA0FS0 0.98926
Solicitud_de_Prórroga solicitud_de_prórroga NP00000 1
presentada presentar VMP00SF 1
debe deber VMIP3S0 0.998712
de de SP 0.999961
llevarse_a_cabo llevar_a_cabo VMN0000 1
en en SP 1
estricto estricto AQ0MS00 1
apego apego NCMS000 1
a a SP 0.998775
los el DA0MP0 0.992728
términos término NCMP000 1
y y CC 0.999989
requisitos requisito NCMP000 0.98913
previstos prever VMP00PM 1
en en SP 1
la el DA0FS0 0.98926
LFT lft NP00000 1
, , Fc 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
los el DA0MP0 0.992728
propios propio AQ0MP00 0.956349
títulos título NCMP000 1
de de SP 0.999961
concesión concesión NCFS000 1
y y CC 0.999989
las el DA0FP0 0.988184
disposiciones disposición NCFP000 1
legales legal AQ0CP00 0.993827
vigentes vigente AQ0CP00 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
de de SP 0.999961
iniciar iniciar VMN0000 1
el el DA0MS0 1
trámite trámite NCMS000 1
de de SP 0.999961
mérito mérito NCMS000 1
, , Fc 1
también también RG 1
lo lo PP3MSA0 0.334764
es ser VSIP3S0 1
que que CS 0.449861
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
a a SP 1
el el DA0MS0 1
resolver resolver VMN0000 1
en en SP 1
definitiva definitivo AQ0FS00 1
dicho decir VMP00SM 0.997159
trámite trámite NCMS000 1
, , Fc 1
no no RN 0.999297
puede poder VMIP3S0 0.999693
otorgar otorgar VMN0000 1
una uno DI0FS0 0.951973
concesión concesión NCFS000 1
para para SP 0.999834
instalar instalar VMN0000 1
, , Fc 1
operar operar VMN0000 1
y y CC 0.999989
explotar explotar VMN0000 1
una uno DI0FS0 0.951973
red red NCFS000 1
pública público AQ0FS00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
pues pues CS 0.999049
la el DA0FS0 0.98926
misma mismo AQ0FS00 0.81684
no no RN 0.999297
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
prevista prever VMP00SF 1
en en SP 1
la el DA0FS0 0.98926
Ley ley NP00000 1
. . Fp 1

No_obstante no_obstante CC 1
, , Fc 1
el el DA0MS0 1
hecho hecho NCMS000 0.361738
de de SP 0.999961
que que CS 0.449861
la el DA0FS0 0.98926
Ley ley NP00000 1
solo solo AQ0MS00 0.787529
contempla contemplar VMIP3S0 0.990196
a a SP 0.998775
las el DA0FP0 0.988184
concesiones concesión NCFP000 1
únicas único AQ0FP00 1
, , Fc 1
no no RN 0.999297
debe deber VMIP3S0 0.998712
entender entender VMN0000 1
se se PP3CN00 1
en en SP 1
el el DA0MS0 1
sentido sentido NCMS000 0.940835
de de SP 0.999961
