RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_NIEGA_A_GRUPO_HIDALGUENSE_DE_DESARROLLO resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_niega_a_grupo_hidalguense_de_desarrollo NP00000 1
Asimismo asimismo RG 1
, , Fc 1
tiene tener VMIP3S0 1
la el DA0FS0 0.98926
atribución atribución NCFS000 1
de de SP 0.999961
autorizar autorizar VMN0000 1
la el DA0FS0 0.98926
transición transición NCFS000 1
a a SP 0.998775
la el DA0FS0 0.98926
concesión concesión NCFS000 1
única único AQ0FS00 1
, , Fc 1
siempre_y_cuando siempre_y_cuando RG 1
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
que que PR0CN00 0.550139
la lo PP3FSA0 0.010734
soliciten solicitar VMSP3P0 0.941964
se se P00CN00 0.494509
encuentren encontrar VMSP3P0 0.941964
en en SP 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
previstas prever VMP00PF 1
en en SP 1
las el DA0FP0 0.988184
leyes ley NCFP000 1
y y CC 0.999989
en en SP 1
sus su DP3CPN 0.999903
títulos título NCMP000 1
de de SP 0.999961
concesión concesión NCFS000 1
. . Fp 1

Finalmente finalmente RG 1
, , Fc 1
tiene tener VMIP3S0 1
a a SP 0.998775
su su DP3CSN 1
cargo cargo NCMS000 0.998084
la el DA0FS0 0.98926
regulación regulación NCFS000 1
, , Fc 1
promoción promoción NCFS000 1
y y CC 0.999989
supervisión supervisión NCFS000 1
de de SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
, , Fc 1
aprovechamiento aprovechamiento NCMS000 1
y y CC 0.999989
explotación explotación NCFS000 1
eficiente eficiente AQ0CS00 1
de de SP 1
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
, , Fc 1
los el DA0MP0 0.992728
recursos recurso NCMP000 1
orbitales orbital NCMP000 0.968254
, , Fc 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
satelitales satelitales AQ0CP00 0.275207
, , Fc 1
las el DA0FP0 0.988184
redes red NCFP000 0.990196
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
el el DA0MS0 1
Pleno pleno NP00000 1
como como CS 0.967153
órgano órgano NCMS000 1
máximo máximo AQ0MS00 0.863176
de de SP 0.999961
gobierno gobierno NCMS000 0.989726
y y CC 0.999989
decisión decisión NCFS000 1
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
plenamente plenamente RG 1
facultado facultar VMP00SM 1
para para SP 0.999834
resolver resolver VMN0000 1
la el DA0FS0 0.98926
Solicitud_Transición solicitud_transición NP00000 1
. . Fp 1

Segundo 2 AO0MS00 0.900353
. . Fp 1
- - Fg 1
Marco marco NCMS000 0.993808
normativo normativo AQ0MS00 1
general general AQ0CS00 0.826212
aplicable aplicable AQ0CS00 1
a a SP 0.998775
la el DA0FS0 0.98926
transición transición NCFS000 1
a a SP 0.998775
concesión concesión NCFS000 1
única único AQ0FS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
. . Fp 1

El el DA0MS0 1
párrafo párrafo NCMS000 1
segundo 2 AO0MS00 0.901147
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
Cuarto_Transitorio_de_el_Decreto_de_Reforma_Constitucional cuarto_transitorio_de_el_decreto_de_reforma_constitucional NP00000 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
con con SP 1
la el DA0FS0 0.98926
concesión concesión NCFS000 1
única único AQ0FS00 1
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
puedan poder VMSP3P0 0.997382
prestar prestar VMN0000 1
todo todo DI0MS0 0.6662
tipo tipo NCMS000 1
de de SP 0.999961
servicios servicio NCMP000 1
a_través_de a_través_de SP 1
sus su DP3CPN 0.999903
redes red NCFP000 0.990196
. . Fp 1

A a SP 1
el el DA0MS0 1
respecto respecto NCMS000 0.989726
, , Fc 1
el el DA0MS0 1
tercer 3 AO0MS00 1
párrafo párrafo NCMS000 1
de de SP 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
precepto precepto NCMS000 1
legal legal AQ0CS00 1
, , Fc 1
determinó determinar VMIS3S0 1
la el DA0FS0 0.98926
obligación obligación NCFS000 1
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
de de SP 0.999961
establecer establecer VMN0000 1
mediante mediante SP 0.99763
lineamientos lineamiento NCMP000 1
de de SP 0.999961
carácter carácter NCMS000 1
general general AQ0CS00 0.826212
, , Fc 1
los el DA0MP0 0.992728
requisitos requisito NCMP000 0.98913
, , Fc 1
términos término NCMP000 1
y y CC 0.999989
condiciones condición NCFP000 0.998418
que que PR0CN00 0.550139
los el DA0MP0 0.992728
actuales actual AQ0CP00 1
concesionarios concesionario NCMP000 0.62798
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
, , Fc 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
telefonía telefonía NCFS000 1
deberán deber VMIF3P0 1
cumplir cumplir VMN0000 1
para para SP 0.999834
que que CS 0.449861
se se P00CN00 0.494509
les le PP3CPD0 1
autorice autorizar VMSP3S0 0.634858
, , Fc 1
entre entre SP 0.980341
otros otro PI0MP00 0.254022
, , Fc 1
transitar transitar VMN0000 1
a a SP 1
el el DA0MS0 1
modelo modelo NCCS000 0.99763
de de SP 0.999961
concesión concesión NCFS000 1
única único AQ0FS00 1
, , Fc 1
siempre siempre RG 1
que que CS 0.449861
se se P00CN00 0.494509
encuentren encontrar VMSP3P0 0.941964
en en SP 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
previstas prever VMP00PF 1
en en SP 1
las el DA0FP0 0.988184
leyes ley NCFP000 1
y y CC 0.999989
en en SP 1
sus su DP3CPN 0.999903
títulos título NCMP000 1
de de SP 0.999961
concesión concesión NCFS000 1
. . Fp 1

En en SP 1
ese ese DD0MS0 0.966694
sentido sentido NCMS000 0.940835
, , Fc 1
en en SP 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
los el DA0MP0 0.992728
dispuesto disponer VMP00SM 1
por por SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
Cuarto_Transitorio_de_el_Decreto_de_Reforma_Constitucional cuarto_transitorio_de_el_decreto_de_reforma_constitucional NP00000 1
, , Fc 1
el el DA0MS0 1
24_de_julio [??:24/7/??:??.??:??] W 1
de de SP 1
el el DA0MS0 1
año año NCMS000 1
en en SP 1
curso curso NCMS000 0.994505
se se P00CN00 0.494509
publicaron publicar VMIS3P0 1
en en SP 1
el el DA0MS0 1
Diario_Oficial_de_la_Federación_los_Lineamientos diario_oficial_de_la_federación_los_lineamientos NP00000 1
, , Fc 1
que que PR0CN00 0.550139
tienen tener VMIP3P0 1
por por SP 1
objeto objeto NCMS000 0.996183
, , Fc 1
entre entre SP 0.980341
otros otro PI0MP00 0.254022
, , Fc 1
especificar especificar VMN0000 1
los el DA0MP0 0.992728
términos término NCMP000 1
y y CC 0.999989
requisitos requisito NCMP000 0.98913
para para SP 0.999834
que que CS 0.449861
los el DA0MP0 0.992728
actuales actual AQ0CP00 1
concesionarios concesionario NCMP000 0.62798
puedan poder VMSP3P0 0.997382
transitar transitar VMN0000 1
a a SP 1
el el DA0MS0 1
nuevo nuevo AQ0MS00 1
régimen régimen NCMS000 1
de de SP 0.999961
concesionamiento concesionamiento NCMS000 0.981144
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
Decreto_de_Reforma_Constitucional decreto_de_reforma_constitucional NP00000 1
y y CC 0.999989
en en SP 1
la el DA0FS0 0.98926
Ley ley NP00000 1
, , Fc 1
y y CC 0.999989
de de SP 0.999961
ser ser VSN0000 0.959637
el el DA0MS0 1
caso caso NCMS000 0.999445
, , Fc 1
consolidar consolidar VMN0000 1
sus su DP3CPN 0.999903
títulos título NCMP000 1
en en SP 1
una uno DI0FS0 0.951973
sola solo AQ0FS00 1
concesión concesión NCFS000 1
. . Fp 1

Los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
señalan señalar VMIP3P0 1
en en SP 1
sus su DP3CPN 0.999903
artículos artículo NCMP000 1
24 24 Z 1
y y CC 0.999989
27 27 Z 1
, , Fc 1
respectivamente respectivamente RG 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
Artículo artículo NCMS000 0.668984
24 24 Z 1
. . Fp 1

El el DA0MS0 1
titular titular NCCS000 0.820663
de de SP 0.999961
una uno DI0FS0 0.951973
o o CC 0.999864
más más RG 0.99993
concesiones concesión NCFP000 1
para para SP 0.999834
instalar instalar VMN0000 1
, , Fc 1
operar operar VMN0000 1
y y CC 0.999989
explotar explotar VMN0000 1
una uno DI0FS0 0.951973
red red NCFS000 1
pública público AQ0FS00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
otorgada otorgar VMP00SF 1
a a SP 1
el el DA0MS0 1
amparo amparo NCMS000 0.986111
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Telecomunicaciones ley_federal_de_telecomunicaciones NP00000 1
que que CS 0.449861
pretenda pretender VMSP3S0 0.634863
transitar transitar VMN0000 1
a a SP 0.998775
una uno DI0FS0 0.951973
Concesión_Única_para_Uso_Comercial concesión_única_para_uso_comercial NP00000 1
, , Fc 1
deberá deber VMIF3S0 1
presentar presentar VMN0000 1
el el DA0MS0 1
Formato_IFT-Transición formato_ift-transición NP00000 1
que que PR0CN00 0.550139
forma_parte formar_parte VMIP3S0 0.989241
de de SP 0.999961
los el DA0MP0 0.992728
presentes presente AQ0CP00 0.856209
Lineamientos lineamientos NP00000 1
debidamente debidamente RG 1
firmando firmar VMG0000 1
por por SP 1
el el DA0MS0 1
interesado interesar VMP00SM 0.97619
, , Fc 1
el el DA0MS0 1
cual cual PR0CS00 0.930743
contendrá contener VMIF3S0 1
la el DA0FS0 0.98926
siguiente siguiente AQ0CS00 1
información información NCFS000 1
: : Fd 1
En en SP 1
el el DA0MS0 1
caso caso NCMS000 0.999445
de de SP 0.999961
personas persona NCFP000 0.999585
físicas físico AQ0FP00 0.962264
: : Fd 1
nombre nombre NCMS000 0.995342
y y CC 0.999989
, , Fc 1
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
, , Fc 1
nombre nombre NCMS000 0.995342
comercial comercial AQ0CS00 1
, , Fc 1
domicilio domicilio NCMS000 0.995868
en en SP 1
el el DA0MS0 1
territorio territorio NCMS000 1
nacional nacional AQ0CS00 1
, , Fc 1
correo correo NCMS000 0.98913
electrónico electrónico AQ0MS00 1
, , Fc 1
teléfono teléfono NCMS000 1
y y CC 0.999989
clave clave NCFS000 0.984906
de de SP 0.999961
inscripción inscripción NCFS000 1
en en SP 1
el el DA0MS0 1
Registro_Federal_de_Contribuyentes registro_federal_de_contribuyentes NP00000 1
; ; Fx 1
En_caso_de en_caso_de NP00000 1
personas persona NCFP000 0.999585
morales moral AQ0CP00 0.640816
: : Fd 1
razón razón NCFS000 1
o o CC 0.999864
denominación denominación NCFS000 1
social social AQ0CS00 0.998783
, , Fc 1
y y CC 0.999989
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
, , Fc 1
nombre nombre NCMS000 0.995342
comercial comercial AQ0CS00 1
, , Fc 1
domicilio domicilio NCMS000 0.995868
en en SP 1
el el DA0MS0 1
territorio territorio NCMS000 1
nacional nacional AQ0CS00 1
( ( Fpa 1
calle calle NCFS000 0.995677
, , Fc 1
número número NCMS000 1
exterior exterior AQ0CS00 0.71645
, , Fc 1
número número NCMS000 1
interior interior AQ0CS00 0.455837
, , Fc 1
localidad localidad NCFS000 1
o o CC 0.999864
colonia colonia NCFS000 1
, , Fc 1
municipio municipio NCMS000 1
o o CC 0.999864
delegación delegación NCFS000 1
, , Fc 1
entidad entidad NCFS000 1
federativa federativo AQ0FS00 1
y y CC 0.999989
código código NCMS000 1
postal postal AQ0CS00 0.661294
) ) Fpt 1
, , Fc 1
correo correo NCMS000 0.98913
electrónico electrónico AQ0MS00 1
, , Fc 1
teléfono teléfono NCMS000 1
y y CC 0.999989
clave clave NCFS000 0.984906
de de SP 0.999961
inscripción inscripción NCFS000 1
en en SP 1
el el DA0MS0 1
Registro_Federal_de_Contribuyentes registro_federal_de_contribuyentes NP00000 1
; ; Fx 1
En en NP00000 1
su su DP3CSN 1
caso caso NCMS000 0.999445
, , Fc 1
nombre nombre NCMS000 0.995342
de de SP 1
el el DA0MS0 1
representante representante NCCS000 0.996689
legal legal AQ0CS00 1
, , Fc 1
que que CS 0.449861
cuente contar VMSP3S0 0.493976
con con SP 1
las el DA0FP0 0.988184
facultades facultad NCFP000 1
suficientes suficiente AQ0CP00 0.989637
para para SP 0.999834
tramitar tramitar VMN0000 1
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
. . Fp 1

Si si CS 0.999827
el el DA0MS0 1
representante representante NCCS000 0.996689
legal legal AQ0CS00 1
no no RN 0.999297
se se P00CN00 0.494509
encuentre encontrar VMSP3S0 0.634863
acreditado acreditar VMP00SM 0.623747
ante ante SP 0.999744
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
deberá deber VMIF3S0 1
adjuntar adjuntar VMN0000 1
se se PP3CN00 1
a a SP 1
el el DA0MS0 1
formato formato NCMS000 1
IFT-Transición ift-transición NP00000 1
, , Fc 1
el el DA0MS0 1
testimonio testimonio NCMS000 0.983871
o o CC 0.999864
copia copia NCFS000 0.874645
certificada certificar VMP00SF 1
de de SP 1
el el DA0MS0 1
Instrumento instrumento NP00000 1
expedido expedir VMP00SM 1
por por SP 1
fedatario fedatario NCMS000 1
público público AQ0MS00 0.409696
en en SP 1
el el DA0MS0 1
que que PR0CN00 0.550139
consten constar VMSP3P0 0.941964
dichas decir VMP00PF 0.980769
facultades facultad NCFP000 1
, , Fc 1
así_como así_como CC 1
copia copia NCFS000 0.874645
simple simple AQ0CS00 0.997312
de de SP 0.999961
la el DA0FS0 0.98926
identificación identificación NCFS000 1
de de SP 1
el el DA0MS0 1
Representante_Legal representante_legal NP00000 1
, , Fc 1
y y CC 0.999989
El_Folio_Electrónico el_folio_electrónico NP00000 1
de de SP 0.999961
la el DA0FS0 0.98926
concesión concesión NCFS000 1
que que PR0CN00 0.550139
pretende pretender VMIP3S0 0.996894
transitar transitar VMN0000 1
a a SP 0.998775
la el DA0FS0 0.98926
Concesión_Única_para_Uso_Comercial concesión_única_para_uso_comercial NP00000 1
. . Fp 1

En en SP 1
el el DA0MS0 1
supuesto suponer VMP00SM 0.932099
de de SP 0.999961
que que CS 0.449861
se se P00CN00 0.494509
vayan ir VMSP3P0 0.986111
a a SP 0.998775
consolida consolidar VMIP3S0 0.989241
varias varios DI0FP0 0.966309
concesiones concesión NCFP000 1
bastará bastar VMIF3S0 1
con con SP 1
que que CS 0.449861
se se P00CN00 0.494509
señale señalar VMSP3S0 0.634863
un uno DI0MS0 0.99698
Folio_Electrónico folio_electrónico NP00000 1
de de SP 0.999961
ellas ellos PP3FP00 1
. . Fp 1

Para para SP 0.999834
obtener obtener VMN0000 1
la el DA0FS0 0.98926
autorización autorización NCFS000 1
para para SP 0.999834
transitar transitar VMN0000 1
a a SP 0.998775
una uno DI0FS0 0.951973
Concesión_Única_para_Uso_Comercial concesión_única_para_uso_comercial NP00000 1
, , Fc 1
se se P00CN00 0.494509
deberá deber VMIF3S0 1
acompañar acompañar VMN0000 1
a a SP 0.998775
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
el el DA0MS0 1
comprobante comprobante NCMS000 1
de de SP 1
el el DA0MS0 1
pago pago NCMS000 0.995283
de de SP 0.999961
los el DA0MP0 0.992728
derechos derecho NCMP000 0.996795
o o CC 0.999864
aprovechamientos aprovechamiento NCMP000 1
que que CS 0.449861
de de SP 0.999961
ser ser VSN0000 0.959637
el el DA0MS0 1
caso caso NCMS000 0.999445
resulte resultar VMSP3S0 0.634863
aplicable aplicable AQ0CS00 1
, , Fc 1
por por SP 1
concepto concepto NCMS000 1
de de SP 1
el el DA0MS0 1
estudio estudio NCMS000 0.97043
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
modificación modificación NCFS000 1
de de SP 1
el el DA0MS0 1
título título NCMS000 1
de de SP 0.999961
concesión concesión NCFS000 1
. . Fp 1

El el DA0MS0 1
Instituto instituto NP00000 1
analizará analizar VMIF3S0 1
, , Fc 1
evaluará evaluar VMIF3S0 1
y y CC 0.999989
resolverá resolver VMIF3S0 1
la el DA0FS0 0.98926
transición transición NCFS000 1
y y CC 0.999989
consolidación consolidación NCFS000 1
de de SP 0.999961
concesiones concesión NCFP000 1
dentro_de dentro_de SP 1
el el DA0MS0 1
plazo plazo NCMS000 1
de de SP 0.999961
60 60 Z 1
( ( Fpa 1
sesenta 60 Z 1
) ) Fpt 1
días día NCMP000 1
naturales natural AQ0CP00 0.991803
contados contar VMP00PM 0.623747
a_partir_de a_partir_de SP 1
el el DA0MS0 1
día día NCMS000 1
siguiente siguiente AQ0CS00 1
en en SP 1
que que CS 0.449861
dicha decir VMP00SF 0.819767
solicitud solicitud NCFS000 1
haya haber VASP1S0 0.493699
sido ser VSP00SM 1
presentada presentar VMP00SF 1
ante ante SP 0.999744
el el DA0MS0 1
Instituto instituto NP00000 1
. . Fp 1
” ” Frc 1
[ [ Fca 1
… … Fz 1
] ] Fct 1
“ “ Fra 1
Artículo artículo NCMS000 0.668984
27 27 Z 1
. . Fp 1

A_efecto_de a_efecto_de SP 1
que que CS 0.449861
proceda proceder VMSP3S0 0.634863
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
para para SP 0.999834
transitar transitar VMN0000 1
a a SP 0.998775
la el DA0FS0 0.98926
Concesión_Única_para_Uso_Comercial concesión_única_para_uso_comercial NP00000 1
o o CC 0.999864
para para SP 0.999834
consolidar consolidar VMN0000 1
concesiones concesión NCFP000 1
en en SP 1
una uno DI0FS0 0.951973
Concesión_Única_para_Uso_Comercial concesión_única_para_uso_comercial NP00000 1
, , Fc 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
deberá deber VMIF3S0 1
encontrar encontrar VMN0000 1
se se PP3CN00 1
en en SP 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
: : Fd 1
( ( Fpa 1
i i NCFS000 1
) ) Fpt 1
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
previstas prever VMP00PF 1
en en SP 1
el el DA0MS0 1
o o CC 0.999864
los el DA0MP0 0.992728
respectivos respectivo AQ0MP00 1
títulos título NCMP000 1
de de SP 0.999961
concesión concesión NCFS000 1
y y CC 0.999989
( ( Fpa 1
ii i_i NCFS000 1
) ) Fpt 1
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
derivadas derivar VMP00PF 0.623747
de de SP 0.999961
la el DA0FS0 0.98926
legislación legislación NCFS000 1
aplicable aplicable AQ0CS00 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
competencia competencia NCFS000 1
económica económico AQ0FS00 1
. . Fp 1

La el DA0FS0 0.98926
verificación verificación NCFS000 1
de de SP 1
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
aplicables aplicable AQ0CP00 1
será ser VSIF3S0 1
realizada realizar VMP00SF 1
por por SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
a_través_de a_través_de SP 1
la el DA0FS0 0.98926
unidad unidad NCFS000 1
administrativa administrativo AQ0FS00 0.661294
competente competente AQ0CS00 1
. . Fp 1
” ” Frc 1
En en SP 1
ese ese DD0MS0 0.966694
sentido sentido NCMS000 0.940835
, , Fc 1
dicho decir VMP00SM 0.997159
artículo artículo NCMS000 1
prevé prever VMIP3S0 0.967836
que que CS 0.449861
para para SP 0.999834
la el DA0FS0 0.98926
transición transición NCFS000 1
de de SP 0.999961
una uno DI0FS0 0.951973
red red NCFS000 1
pública público AQ0FS00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
a a SP 0.998775
la el DA0FS0 0.98926
concesión concesión NCFS000 1
única único AQ0FS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
es ser VSIP3S0 1
necesario necesario AQ0MS00 1
que que CS 0.449861
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
deberá deber VMIF3S0 1
encontrar encontrar VMN0000 1
se se PP3CN00 1
en en SP 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
: : Fd 1
( ( Fpa 1
i i NCFS000 1
) ) Fpt 1
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
previstas prever VMP00PF 1
en en SP 1
el el DA0MS0 1
o o CC 0.999864
los el DA0MP0 0.992728
respectivos respectivo AQ0MP00 1
títulos título NCMP000 1
de de SP 0.999961
concesión concesión NCFS000 1
y y CC 0.999989
( ( Fpa 1
ii i_i NCFS000 1
) ) Fpt 1
las el DA0FP0 0.988184
obligaciones obligación NCFP000 1
derivadas derivar VMP00PF 0.623747
de de SP 0.999961
la el DA0FS0 0.98926
legislación legislación NCFS000 1
aplicable aplicable AQ0CS00 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
competencia competencia NCFS000 1
económica económico AQ0FS00 1
. . Fp 1

Tomando tomar VMG0000 1
en en SP 1
cuenta contar VMIP3S0 0.768585
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
derivado derivar VMP00SM 0.623747
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
transición transición NCFS000 1
que que PR0CN00 0.550139
presenten presentar VMSP3P0 0.980769
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
de de SP 0.999961
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
y y CC 0.999989
de de SP 0.999961
cumplir cumplir VMN0000 1
se se PP3CN00 1
con con SP 1
dichos decir VMP00PM 0.97619
requisitos requisito NCMP000 0.98913
, , Fc 1
se se P00CN00 0.494509
otorgará otorgar VMIF3S0 1
una uno DI0FS0 0.951973
concesión concesión NCFS000 1
única único AQ0FS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
, , Fc 1
en en SP 1
términos término NCMP000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
67 67 Z 1
fracción fracción NCFS000 1
I i NP00000 1
, , Fc 1
con con SP 1
la el DA0FS0 0.98926
cual cual PR0CS00 0.930743
se se P00CN00 0.494509
pretende pretender VMIP3S0 0.996894
prestar prestar VMN0000 1
todo todo DI0MS0 0.6662
tipo tipo NCMS000 1
de de SP 0.999961
servicios servicio NCMP000 1
públicos público AQ0MP00 0.974537
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
con con SP 1
fines fin NCMP000 0.994186
de de SP 0.999961
lucro lucro NCMS000 0.989726
, , Fc 1
y y CC 0.999989
en en SP 1
cualquier cualquiera DI0CS0 1
parte parte NCCS000 0.977711
de de SP 1
el el DA0MS0 1
territorio territorio NCMS000 1
nacional nacional AQ0CS00 1
. . Fp 1

Lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
en en SP 1
el el DA0MS0 1
entendido entender VMP00SM 0.97619
de de SP 0.999961
que que CS 0.449861
en_caso_de en_caso_de SP 1
requerir requerir VMN0000 1
utilizar utilizar VMN0000 1
bandas banda NCFP000 1
de de SP 0.999961
frecuencias frecuencia NCFP000 1
de de SP 1
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
distintas distinto AQ0FP00 0.480159
a a SP 0.998775
las el DA0FP0 0.988184
de de SP 0.999961
uso uso NCMS000 0.998047
libre libre AQ0CS00 0.957522
o o CC 0.999864
, , Fc 1
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
, , Fc 1
recursos recurso NCMP000 1
orbitales orbital NCMP000 0.968254
para para SP 0.999834
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
, , Fc 1
deberá deber VMIF3S0 1
obtener obtener VMN0000 1
las lo PP3FPA0 1
conforme_a conforme_a SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
y y CC 0.999989
modalidades modalidad NCFP000 1
establecidos establecer VMP00PM 1
en en SP 1
la el DA0FS0 0.98926
Ley ley NP00000 1
. . Fp 1

Tercero 3 AO0MS00 0.986928
. . Fp 1
- - Fg 1
Análisis_de_la_Solicitud_de_Transición análisis_de_la_solicitud_de_transición NP00000 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
hace hacer VMIP3S0 1
a a SP 1
el el DA0MS0 1
primer 1 AO0MS00 1
requisito requisito NCMS000 0.983871
señalado señalar VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
24 24 Z 1
de de SP 0.999961
los el DA0MP0 0.992728
Lineamientos lineamientos NP00000 1
, , Fc 1
relativo relativo AQ0MS00 0.980769
a a SP 0.998775
que que CS 0.449861
Grupo_Hidalguense_de_Desarrollo grupo_hidalguense_de_desarrollo NP00000 1
, , Fc 1
S.A._de_C.V. s.a._de_c.v. NP00000 1
presente presentar VMSP3S0 0.113806
el el DA0MS0 1
Formato_IFT-Transición formato_ift-transición NP00000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
señala señalar VMIP3S0 0.997076
, , Fc 1
este este DD0MS0 0.949201
Instituto instituto NP00000 1
lo lo PP3MSA0 0.334764
considera considerar VMIP3S0 0.998721
cumplido cumplir VMP00SM 0.993421
en_virtud_de en_virtud_de SP 1
que que CS 0.449861
en en SP 1
el el DA0MS0 1
escrito escrito NCMS000 0.466887
de de SP 0.999961
promoción promoción NCFS000 1
se se P00CN00 0.494509
presentó presentar VMIS3S0 1
dicho decir VMP00SM 0.997159
formato formato NCMS000 1
debidamente debidamente RG 1
requisitado requisitado VMP00SM 1
y y CC 0.999989
firmado firmar VMP00SM 1
por por SP 1
el el DA0MS0 1
representante representante NCCS000 0.996689
legal legal AQ0CS00 1
de de SP 0.999961
la el DA0FS0 0.98926
concesionaria concesionario NCFS000 0.97619
. . Fp 1

Respecto_a respecto_a SP 1
el el DA0MS0 1
segundo 2 AO0MS00 0.901147
requisito requisito NCMS000 0.983871
de de SP 0.999961
procedencia procedencia NCFS000 1
, , Fc 1
Grupo_Hidalguense_de_Desarrollo grupo_hidalguense_de_desarrollo NP00000 1
, , Fc 1
S.A._de_C.V. s.a._de_c.v. NP00000 1
acompañó acompañar VMIS3S0 1
a a SP 0.998775
su su DP3CSN 1
solicitud solicitud NCFS000 1
el el DA0MS0 1
