ACUERDO_MEDIANTE_EL_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_DETERMINA_LA_IMPROCEDENCIA_DE_LA_SOLICITUD_DE_AMPLIACIÓN_DE_PLAZO_SOLICITADA_POR_TELEVISIÓN_TABASQUEÑA acuerdo_mediante_el_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_determina_la_improcedencia_de_la_solicitud_de_ampliación_de_plazo_solicitada_por_televisión_tabasqueña NP00000 1
y y CC 0.999989
su su DP3CSN 1
contenido contenido NCMS000 0.993421
, , Fc 1
en_consecuencia en_consecuencia RG 1
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
prórroga prórroga NCFS000 1
no no RN 0.999297
puede poder VMIP3S0 0.999693
tener tener VMN0000 1
como como CS 0.967153
efecto efecto NCMS000 1
entrar entrar VMN0000 1
a a SP 1
el el DA0MS0 1
análisis análisis NCMN000 1
de de SP 1
el el DA0MS0 1
monto monto NCMS000 0.939852
de de SP 0.999961
las el DA0FP0 0.988184
contraprestaciones contraprestación NCFP000 1
económicas económico AQ0FP00 1
, , Fc 1
a a SP 1
el el DA0MS0 1
no no RN 0.999297
ser ser VSN0000 0.959637
la el DA0FS0 0.98926
vía vía NCFS000 0.941729
legal legal AQ0CS00 1
procedente procedente AQ0CS00 1
. . Fp 1

Lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
debido_a debido_a SP 1
que que CS 0.449861
el el DA0MS0 1
acuerdo acuerdo NCMS000 0.999311
a a SP 0.998775
que que PR0CN00 0.550139
se se P00CN00 0.494509
hace_referencia hacer_referencia VMIP3S0 1
en en SP 1
el el DA0MS0 1
párrafo párrafo NCMS000 1
anterior anterior AQ0CS00 1
, , Fc 1
fue ser VSIS3S0 0.980739
debidamente debidamente RG 1
notificado notificar VMP00SM 1
y y CC 0.999989
ha haber VAIP3S0 0.999889
surtido surtir VMP00SM 0.369991
sus su DP3CPN 0.999903
efectos efecto NCMP000 1
a a SP 0.998775
su su DP3CSN 1
representada representar VMP00SF 1
, , Fc 1
siendo ser VSG0000 1
un uno DI0MS0 0.99698
acto acto NCMS000 1
válido válido AQ0MS00 0.97619
y y CC 0.999989
exigible exigible AQ0CS00 1
, , Fc 1
salvo salvo SP 0.850649
que que CS 0.449861
su su DP3CSN 1
invalidez invalidez NCFS000 1
sea ser VSSP1S0 0.49434
declarada declarar VMP00SF 1
por por SP 1
autoridad autoridad NCFS000 1
administrativa administrativo AQ0FS00 0.661294
o o CC 0.999864
jurisdiccional jurisdiccional AQ0CS00 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
anteriormente anteriormente RG 1
señalado señalar VMP00SM 1
, , Fc 1
con con SP 1
fundamento fundamento NCMS000 0.97619
en en SP 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
por por SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
6º 6º Z 1
Apartado_B apartado_b NP00000 1
fracción fracción NCFS000 1
III iii NP00000 1
, , Fc 1
8 8 Z 1
° ° Fz 1
, , Fc 1
28 28 Z 1
párrafos párrafo NCMP000 1
décimo 10 AO0MS00 0.607399
quinto quinto NCMS000 0.264249
, , Fc 1
décimo décimo NCMS000 0.392601
sexto 6 AO0MS00 0.987805
, , Fc 1
décimo décimo NCMS000 0.392601
séptimo 7 AO0MS00 0.991803
, , Fc 1
y y CC 0.999989
décimo décimo NCMS000 0.392601
octavo 8 AO0MS00 0.978495
, , Fc 1
todos todo PI0MP00 0.293032
de de SP 0.999961
la el DA0FS0 0.98926
Constitución_Política_de_los_Estados_Unidos_Mexicanos constitución_política_de_los_estados_unidos_mexicanos NP00000 1
; ; Fx 1
1 1 Z 1
, , Fc 1
2 2 Z 1
, , Fc 1
6 6 Z 1
fracción fracción NCFS000 1
IV iv NP00000 1
, , Fc 1
7 7 Z 1
, , Fc 1
y y CC 0.999989
15 15 Z 1
fracciones fracción NCFP000 0.998103
IV iv NP00000 1
y y CC 0.999989
LXIII lxiii NP00000 1
, , Fc 1
16 16 Z 1
, , Fc 1
17 17 Z 1
fracciones fracción NCFP000 0.998103
I i NP00000 1
y y CC 0.999989
XV_de_la_Ley_Federal_de_Telecomunicaciones xv_de_la_ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
; ; Fx 1
3 3 Z 1
, , Fc 1
8 8 Z 1
, , Fc 1
9 9 Z 1
, , Fc 1
13 13 Z 1
, , Fc 1
16 16 Z 1
fracción fracción NCFS000 1
X x NP00000 1
, , Fc 1
35 35 Z 1
fracción fracción NCFS000 1
I i NP00000 1
, , Fc 1
36 36 Z 1
, , Fc 1
38 38 Z 1
y y CC 0.999989
57 57 Z 1
fracción fracción NCFS000 1
I i NP00000 1
, , Fc 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Procedimiento_Administrativo ley_federal_de_procedimiento_administrativo NP00000 1
, , Fc 1
y y CC 0.999989
1 1 Z 1
, , Fc 1
4 4 Z 1
fracción fracción NCFS000 1
I i NP00000 1
y y CC 0.999989
20 20 Z 1
fracción fracción NCFS000 1
XXV_de_el_Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones xxv_de_el_estatuto_orgánico_de_el_instituto_federal_de_telecomunicaciones NP00000 1
, , Fc 1
así_como así_como CC 1
en en SP 1
términos término NCMP000 1
de de SP 0.999961
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
por por SP 1
la el DA0FS0 0.98926
Resolución resolución NP00000 1
contenida contener VMP00SF 1
en en SP 1
el el DA0MS0 1
Acuerdo acuerdo NP00000 1
P/IFT/EXT/181215/188 P/IFT/EXT/181215/188 Z 1
, , Fc 1
emitido emitir VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
LIII_Sesión_Extraordinaria liii_sesión_extraordinaria NP00000 1
celebrada celebrar VMP00SF 1
el el DA0MS0 1
18_de_diciembre_de_2015 [??:18/12/2015:??.??:??] W 1
, , Fc 1
este este DD0MS0 0.949201
órgano órgano NCMS000 1
colegiado colegiar VMP00SM 0.32384
determina determinar VMIP3S0 0.989241
la el DA0FS0 0.98926
improcedencia improcedencia NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
ampliación ampliación NCFS000 1
de de SP 1
el el DA0MS0 1
plazo plazo NCMS000 1
, , Fc 1
debido_a debido_a SP 1
la el DA0FS0 0.98926
imposibilidad imposibilidad NCFS000 1
jurídica jurídico AQ0FS00 1
y y CC 0.999989
material material AQ0CS00 0.216312
para para SP 0.999834
modificar modificar VMN0000 1
un uno DI0MS0 0.99698
acto acto NCMS000 1
administrativo administrativo AQ0MS00 0.661294
cuyo cuyo PR0MS00 1
procedimiento procedimiento NCMS000 1
reglado reglar VMP00SM 1
ha haber VAIP3S0 0.999889
sido ser VSP00SM 1
resuelto resolver VMP00SM 1
en en SP 1
forma forma NCFS000 0.987798
definitiva definitivo AQ0FS00 1
, , Fc 1
mediante mediante SP 0.99763
la el DA0FS0 0.98926
emisión emisión NCFS000 1
de de SP 1
el el DA0MS0 1
Acuerdo acuerdo NP00000 1
P/IFT/EXT/181215/188 P/IFT/EXT/181215/188 Z 1
, , Fc 1
notificado notificar VMP00SM 1
el el DA0MS0 1
19_de_enero_de_2016 [??:19/1/2016:??.??:??] W 1
. . Fp 1

En_consecuencia en_consecuencia RG 1
, , Fc 1
bajo bajo SP 0.909179
las el DA0FP0 0.988184
anteriores anterior AQ0CP00 1
consideraciones consideración NCFP000 1
se se P00CN00 0.494509
emite emitir VMIP3S0 0.989238
el el DA0MS0 1
siguiente siguiente AQ0CS00 1
: : Fd 1
ACUERDO_PRIMERO acuerdo_primero NP00000 1
. . Fp 1
- - Fg 1
De de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
expuesto exponer VMP00SM 1
en en SP 1
el el DA0MS0 1
Considerando_SEGUNDO considerando_segundo NP00000 1
, , Fc 1
se se P00CN00 0.494509
desestima desestimar VMIP3S0 0.272002
por por SP 1
ser ser VSN0000 0.959637
notoriamente notoriamente RG 1
improcedente improcedente AQ0CS00 1
la el DA0FS0 0.98926
petición petición NCFS000 1
de de SP 0.999961
ampliación ampliación NCFS000 1
de de SP 0.999961
plazo plazo NCMS000 1
presentada presentar VMP00SF 1
en en SP 1
este este DD0MS0 0.949201
instituto instituto NCMS000 1
en en SP 1
fecha fecha NCFS000 0.990741
18_de_febrero_del_2016 [??:18/2/2016:??.??:??] W 1
por por SP 1
Televisión_Tabasqueña televisión_tabasqueña NP00000 1
, , Fc 1
S.A._de_C.V._SEGUNDO s.a._de_c.v._segundo NP00000 1
. . Fp 1
- - Fg 1
Se se P00CN00 0.494509
instruye instruir VMIP3S0 0.989241
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Concesiones unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios servicios NP00000 1
a a SP 0.998775
notificar notificar VMN0000 1
personalmente personalmente RG 1
a a SP 0.998775
Televisión_Tabasqueña televisión_tabasqueña NP00000 1
, , Fc 1
S.A._de_C.V. s.a._de_c.v. NP00000 1
, , Fc 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
Acuerdo acuerdo NP00000 1
. . Fp 1

La el DA0FS0 0.98926
presente presente NCMS000 0.244403
Resolución resolución NP00000 1
fue ser VSIS3S0 0.980739
aprobada aprobar VMP00SF 1
por por SP 1
el el DA0MS0 1
Pleno_de_el_Instituto_Federal_de_Telecomunicaciones pleno_de_el_instituto_federal_de_telecomunicaciones NP00000 1
en en SP 1
su su DP3CSN 1
VI_Sesión_Ordinaria vi_sesión_ordinaria NP00000 1
celebrada celebrar VMP00SF 1
el el DA0MS0 1
29_de_febrero_de_2016 [??:29/2/2016:??.??:??] W 1
, , Fc 1
por por SP 1
unanimidad unanimidad NCFS000 1
de de SP 0.999961
votos voto NCMP000 1
de de SP 0.999961
los el DA0MP0 0.992728
Comisionados comisionados NP00000 1
presentes presente AQ0CP00 0.856209
Gabriel_Oswaldo_Contreras_Saldívar gabriel_oswaldo_contreras_saldívar NP00000 1
, , Fc 1
Luis_Fernando_Borjón_Figueroa luis_fernando_borjón_figueroa NP00000 1
, , Fc 1
Ernesto_Estrada_González ernesto_estrada_gonzález NP00000 1
, , Fc 1
Adriana_Sofía_Labardini_Inzunza adriana_sofía_labardini_inzunza NP00000 1
, , Fc 1
María_Elena_Estavillo_Flores maría_elena_estavillo_flores NP00000 1
, , Fc 1
Mario_Germán_Fromow_Rangel mario_germán_fromow_rangel NP00000 1
y y CC 0.999989
Adolfo_Cuevas_Teja adolfo_cuevas_teja NP00000 1
; ; Fx 1
con con SP 1
fundamento fundamento NCMS000 0.97619
en en SP 1
los el DA0MP0 0.992728
párrafos párrafo NCMP000 1
vigésimo 20 AO0MS00 1
, , Fc 1
fracciones fracción NCFP000 0.998103
I i NP00000 1
y y CC 0.999989
III iii NP00000 1
; ; Fx 1
y y CC 0.999989
vigésimo 20 AO0MS00 1
primero 1 AO0MS00 0.686916
, , Fc 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
28 28 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Constitución_Política_de_los_Estados_Unidos_Mexicanos constitución_política_de_los_estados_unidos_mexicanos NP00000 1
; ; Fx 1
artículos artículo NCMP000 1
7 7 Z 1
, , Fc 1
16 16 Z 1
y y CC 0.999989
45 45 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Telecomunicaciones ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
; ; Fx 1
así_como así_como CC 1
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
1 1 Z 1
, , Fc 1
7 7 Z 1
, , Fc 1
8 8 Z 1
y y CC 0.999989
12 12 Z 1
de de SP 1
el el DA0MS0 1
Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones estatuto_orgánico_de_el_instituto_federal_de_telecomunicaciones NP00000 1
, , Fc 1
mediante mediante SP 0.99763
Acuerdo acuerdo NP00000 1
P/IFT/290216/70 P/IFT/290216/70 Z 1
. . Fp 1

4 4 Z 1
de de SP 0.999961
4 4 Z 1

