RESOLUCIÓN_QUE_EMITE_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_A_EFECTO_DE_DAR_CUMPLIMIENTO_A_LA_EJECUTORIA_DE_LA_ACCIÓN_DE_AMPARO_NÚMERO resolución_que_emite_el_pleno_de_el_instituto_federal_de_telecomunicaciones_a_efecto_de_dar_cumplimiento_a_la_ejecutoria_de_la_acción_de_amparo_número NP00000 1
a a SP 0.998775
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
el el DA0MS0 1
numeral numeral NCMS000 0.349312
2 2 Z 1
de de SP 0.999961
dicho decir VMP00SM 0.997159
Acuerdo acuerdo NP00000 1
. . Fp 1

XXIII xxiii NP00000 1
. . Fp 1

Nuevo nuevo AQ0MS00 0.71178
plazo plazo NCMS000 1
para para SP 0.999834
dar dar VMN0000 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
la el DA0FS0 0.98926
Ejecutoria ejecutoria NP00000 1
. . Fp 1

Por por SP 1
auto auto NCMS000 0.98913
de de SP 0.999961
fecha fecha NCFS000 0.990741
22_de_abril_de_2016 [??:22/4/2016:??.??:??] W 1
, , Fc 1
recibido recibir VMP00SM 1
por por SP 1
la el DA0FS0 0.98926
oficialía oficialía NCFS000 1
de de SP 0.999961
partes parte NCCP000 0.997076
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
el el DA0MS0 1
día_25 [??:25/??/??:??.??:??] W 1
de de SP 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
mes mes NCMS000 1
y y CC 0.999989
año año NCMS000 1
, , Fc 1
el el DA0MS0 1
Juzgado_Segundo_de_Distrito juzgado_segundo_de_distrito NP00000 1
otorgó otorgar VMIS3S0 1
a a SP 0.998775
las el DA0FP0 0.988184
autoridades autoridad NCFP000 1
vinculadas vincular VMP00PF 1
a a SP 1
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
los el DA0MP0 0.992728
plazos plazo NCMP000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
indican indicar VMIP3P0 1
a a SP 0.998775
continuación continuación NCFS000 1
: : Fd 1
“ “ Fra 1
… … Fz 1
se se P00CN00 0.494509
estima estimar VMIP3S0 0.272002
procedente procedente AQ0CS00 1
requerir requerir VMN0000 1
a a SP 0.998775
la el DA0FS0 0.98926
autoridad autoridad NCFS000 1
vinculada vincular VMP00SF 1
Titular_de_la_Unidad_de_Concesiones titular_de_la_unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios_de_el_Instituto_Federal_de_Telecomunicaciones servicios_de_el_instituto_federal_de_telecomunicaciones NP00000 1
, , Fc 1
para para SP 0.999834
que que CS 0.449861
dentro_de dentro_de SP 1
el el DA0MS0 1
término término NCMS000 1
de de SP 0.999961
diez_días TM_d:10 Zu 1
proporcione proporcionar VMSP3S0 0.634863
el el DA0MS0 1
proyecto proyecto NCMS000 0.999084
de de SP 0.999961
resolución resolución NCFS000 1
a a SP 1
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
de de SP 0.999961
mérito mérito NCMS000 1
, , Fc 1
para para SP 0.999834
que que CS 0.449861
éste este PD0MS00 1
se se P00CN00 0.494509
encuentre encontrar VMSP3S0 0.634863
en en SP 1
posibilidad posibilidad NCFS000 1
de de SP 0.999961
emitir emitir VMN0000 1
la el DA0FS0 0.98926
resolución resolución NCFS000 1
en en SP 1
relación relación NCFS000 1
con con SP 1
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
concesión concesión NCFS000 1
solicitada solicitar VMP00SF 1
por por SP 1
la el DA0FS0 0.98926
parte parte NCCS000 0.977711
quejosa quejoso AQ0FS00 1
, , Fc 1
circunstancia circunstancia NCFS000 1
que que PR0CN00 0.550139
deberá deber VMIF3S0 1
acreditar acreditar VMN0000 1
ante ante SP 0.999744
este este DD0MS0 0.949201
Juzgado_de_Distrito juzgado_de_distrito NP00000 1
con con SP 1
las el DA0FP0 0.988184
constancias constancia NCFP000 1
fehacientes fehaciente AQ0CP00 1
. . Fp 1
” ” Frc 1
( ( Fpa 1
… … Fz 1
) ) Fpt 1
“ “ Fra 1
Por por SP 1
tanto tanto RG 0.806143
requiera requerer VMM03S0 1
se se PP3CN00 1
a a SP 1
el el DA0MS0 1
Presidente presidente NP00000 1
[ [ Fca 1
2 2 Z 1
] ] Fct 1
y y CC 0.999989
a a SP 1
el el DA0MS0 1
Coordinador_Ejecutivo coordinador_ejecutivo NP00000 1
[ [ Fca 1
3 3 Z 1
] ] Fct 1
, , Fc 1
ambos ambos PI0MP00 0.473739
de de SP 1
el el DA0MS0 1
Instituto_Federal_de_Telecomunicaciones instituto_federal_de_telecomunicaciones NP00000 1
, , Fc 1
en en SP 1
su su DP3CSN 1
carácter carácter NCMS000 1
de de SP 0.999961
superior superior NCMS000 0.0280612
jerárquico jerárquico AQ0MS00 1
y y CC 0.999989
de de SP 0.999961
auxiliar auxiliar VMN0000 0.225676
de de SP 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
, , Fc 1
para para SP 0.999834
que que CS 0.449861
dentro_de dentro_de SP 1
el el DA0MS0 1
plazo plazo NCMS000 1
de de SP 0.999961
tres_días TM_d:3 Zu 1
acrediten acreditar VMSP3P0 0.941964
que que CS 0.449861
en en SP 1
el el DA0MS0 1
ámbito ámbito NCMS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
funciones función NCFP000 0.994186
dictaron dictar VMIS3P0 1
las el DA0FP0 0.988184
medidas medida NCFP000 0.999067
necesarias necesario AQ0FP00 1
e y CC 0.987994
hicieron_uso hacer_uso VMIS3P0 1
de de SP 0.999961
todos todo DI0MP0 0.70665
los el DA0MP0 0.992728
medios medio NCMP000 0.997344
a a SP 0.998775
su su DP3CSN 1
alcance alcance NCMS000 0.720779
, , Fc 1
incluso incluso RG 0.998488
las el DA0FP0 0.988184
prevenciones prevención NCFP000 1
y y CC 0.999989
sanciones sanción NCFP000 0.996689
que que PR0CN00 0.550139
conforme_a conforme_a SP 1
las el DA0FP0 0.988184
disposiciones disposición NCFP000 1
aplicables aplicable AQ0CP00 1
pudieran poder VMSI3P0 1
formular formular VMN0000 1
e y CC 0.987994
imponer imponer VMN0000 1
par par NCMS000 0.990196
que que CS 0.449861
la el DA0FS0 0.98926
autoridad autoridad NCFS000 1
precisada precisar VMP00SF 1
con con SP 1
anterioridad anterioridad NCFS000 1
dé dar VMSP3S0 0.498099
cumplimiento cumplimiento NCMS000 1
en en SP 1
sus su DP3CPN 0.999903
términos término NCMP000 1
a a SP 1
el el DA0MS0 1
fallo fallo NCMS000 0.985294
protector protector NCMS000 0.438706
… … Fz 1
” ” Frc 1
“ “ Fra 1
En en SP 1
este este DD0MS0 0.949201
sentido sentido NCMS000 0.940835
, , Fc 1
requiera requerer VMM03S0 1
se se PP3CN00 1
a a SP 1
el el DA0MS0 1
Pleno_de_el_Instituto_Federal_de_Telecomunicaciones pleno_de_el_instituto_federal_de_telecomunicaciones NP00000 1
[ [ Fca 1
4 4 Z 1
] ] Fct 1
para para SP 0.999834
que que CS 0.449861
dentro_de dentro_de SP 1
el el DA0MS0 1
plazo plazo NCMS000 1
de de SP 0.999961
diez_días TM_d:10 Zu 1
siguientes siguiente AQ0CP00 1
a a SP 1
el el DA0MS0 1
en en SP 1
que que CS 0.449861
le le PP3CSD0 1
sea ser VSSP1S0 0.49434
entregado entregar VMP00SM 1
el el DA0MS0 1
proyecto proyecto NCMS000 0.999084
elaborado elaborar VMP00SM 1
por por SP 1
el el DA0MS0 1
Titular_de_la_Unidad_de_Concesiones titular_de_la_unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios servicios NP00000 1
, , Fc 1
dé dar VMSP3S0 0.498099
cumplimiento cumplimiento NCMS000 1
a a SP 1
el el DA0MS0 1
fallo fallo NCMS000 0.985294
protector protector AQ0MS00 0.561294
, , Fc 1
esto este PD00S00 1
es ser VSIP3S0 1
, , Fc 1
con con SP 1
libertad libertad NCFS000 0.998188
de de SP 0.999961
jurisdicción jurisdicción NCFS000 1
emita emitir VMSP3S0 0.634856
una uno DI0FS0 0.951973
nueva nuevo AQ0FS00 0.993421
decisión decisión NCFS000 1
respecto_de respecto_de SP 1
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
efectuada efectuar VMP00SF 1
por por SP 1
la el DA0FS0 0.98926
parque parque NCMS000 1
quejosa quejoso AQ0FS00 1
, , Fc 1
ciñendo ceñir VMG0000 1
se se PP3CN00 1
a a SP 0.998775
lo el DA00S0 0.665165
previsto prever VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
Ley_Federal_de_Radio ley_federal_de_radio NP00000 1
y y CC 0.999989
Televisión televisión NP00000 1
– – Fz 1
vigente vigente AQ0CS00 1
a_partir_de a_partir_de SP 1
el el DA0MS0 1
veintiocho_de_enero_de_mil_novecientos_setenta [??:28/1/1970:??.??:??] W 1
y y CC 0.999989
hasta hasta SP 0.922749
el el DA0MS0 1
doce_de_abril_de_dos_mil_seis [??:12/4/2006:??.??:??] W 1
- - Fg 1
en en SP 1
lo el DA00S0 0.665165
ateniente ateniente NCCS000 0.638595
a a SP 1
el el DA0MS0 1
otorgamiento otorgamiento NCMS000 1
de de SP 0.999961
concesiones concesión NCFP000 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
, , Fc 1
y y CC 0.999989
lo lo PP3MSA0 0.334764
haga hacer VMSP3S0 0.498818
de de SP 1
el el DA0MS0 1
conocimiento conocimiento NCMS000 1
de de SP 0.999961
este este DD0MS0 0.949201
Juzgado juzgado NP00000 1
. . Fp 1

( ( Fpa 1
… … Fz 1
) ) Fpt 1
” ” Frc 1
En_virtud_de en_virtud_de SP 1
la el DA0FS0 0.98926
determinación determinación NCFS000 1
señalada señalar VMP00SF 1
en en SP 1
el el DA0MS0 1
Antecedente_XXII antecedente_xxii NP00000 1
, , Fc 1
aprobada aprobar VMP00SF 1
por por SP 1
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
mediante mediante SP 0.99763
oficio oficio NCMS000 0.986111
Acuerdo acuerdo NP00000 1
número número NCMS000 1
P/IFT/200416/161 P/IFT/200416/161 Z 1
, , Fc 1
en en SP 1
la el DA0FS0 0.98926
cual cual PR0CS00 0.930743
instruyó instruir VMIS3S0 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Concesiones unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios servicios NP00000 1
que que CS 0.449861
con con SP 1
el el DA0MS0 1
fin fin NCMS000 1
de de SP 0.999961
asegurar asegurar VMN0000 1
el el DA0MS0 1
debido deber VMP00SM 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
los el DA0MP0 0.992728
extremos extremo NCMP000 0.892157
ordenados ordenar VMP00PM 1
en en SP 1
la el DA0FS0 0.98926
ejecutoria ejecutoria NCFS000 0.338898
de de SP 0.999961
trato trato NCMS000 0.838542
, , Fc 1
mediante mediante SP 0.99763
oficio oficio NCMS000 0.986111
IFT/223/UCS/DG-CRAD/1304/2016 IFT/223/UCS/DG-CRAD/1304/2016 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
10_de_mayo_de_2016 [??:10/5/2016:??.??:??] W 1
, , Fc 1
y y CC 0.999989
en en SP 1
cumplimiento cumplimiento NCMS000 1
a a SP 1
el el DA0MS0 1
proveído proveído NCMS000 0.376273
de de SP 0.999961
fecha fecha NCFS000 0.990741
22_de_abril_de_2016 [??:22/4/2016:??.??:??] W 1
, , Fc 1
la el DA0FS0 0.98926
Dirección_General_de_Concesiones_de_Radiodifusión dirección_general_de_concesiones_de_radiodifusión NP00000 1
remitió remitir VMIS3S0 1
a a SP 0.998775
la el DA0FS0 0.98926
Secretaría_Técnica_de_el_Pleno secretaría_técnica_de_el_pleno NP00000 1
el el DA0MS0 1
proyecto proyecto NCMS000 0.999084
de de SP 0.999961
resolución resolución NCFS000 1
en en SP 1
relación relación NCFS000 1
a a SP 0.998775
la el DA0FS0 0.98926
Solicitud_de_Concesión solicitud_de_concesión NP00000 1
. . Fp 1

XXIV xxiv NP00000 1
. . Fp 1

Solicitud solicitud NCFS000 0.668984
de de SP 0.999961
análisis análisis NCMN000 1
sobre sobre SP 0.997804
viabilidad viabilidad NCFS000 1
técnica técnico AQ0FS00 0.294798
. . Fp 1
- - Fg 1
Mediante mediante SP 0.99763
oficio oficio NCMS000 0.986111
IFT/223/UCS/DG-CRAD/1356/2016 IFT/223/UCS/DG-CRAD/1356/2016 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
16_de_mayo_de_2016 [??:16/5/2016:??.??:??] W 1
, , Fc 1
la el DA0FS0 0.98926
Dirección_General_de_Concesiones_de_Radiodifusión dirección_general_de_concesiones_de_radiodifusión NP00000 1
solicitó solicitar VMIS3S0 1
a a SP 0.998775
la el DA0FS0 0.98926
Dirección_General_de_Ingeniería_de_el_Espectro dirección_general_de_ingeniería_de_el_espectro NP00000 1
y y CC 0.999989
Estudios_Técnicos_de_la_Unidad_de_Espectro_Radioeléctrico estudios_técnicos_de_la_unidad_de_espectro_radioeléctrico NP00000 1
el el DA0MS0 1
análisis análisis NCMN000 1
sobre sobre SP 0.997804
la el DA0FS0 0.98926
viabilidad viabilidad NCFS000 1
técnica técnico AQ0FS00 0.294798
de de SP 0.999961
los el DA0MP0 0.992728
parámetros parámetro NCMP000 1
propuestos proponer VMP00PM 1
en en SP 1
la el DA0FS0 0.98926
Solicitud_de_Concesión solicitud_de_concesión NP00000 1
presentada presentar VMP00SF 1
por por SP 1
José_Pérez_Ramírez josé_pérez_ramírez NP00000 1
. . Fp 1

XXV xxv NP00000 1
. . Fp 1

Análisis_de_la_Unidad_de_Espectro_Radioeléctrico análisis_de_la_unidad_de_espectro_radioeléctrico NP00000 1
sobre sobre SP 0.997804
la el DA0FS0 0.98926
viabilidad viabilidad NCFS000 1
técnica técnico AQ0FS00 0.294798
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
. . Fp 1
- - Fg 1
En en SP 1
respuesta respuesta NCFS000 1
a a SP 1
el el DA0MS0 1
oficio oficio NCMS000 0.986111
número número NCMS000 1
IFT/223/UCS/DG-CRAD/1356/2016 IFT/223/UCS/DG-CRAD/1356/2016 Z 1
, , Fc 1
signado signar VMP00SM 1
por por SP 1
el el DA0MS0 1
Director_General_de_Concesiones_de_Radiodifusión director_general_de_concesiones_de_radiodifusión NP00000 1
, , Fc 1
la el DA0FS0 0.98926
Dirección_General_de_Ingeniería_de_el_Espectro dirección_general_de_ingeniería_de_el_espectro NP00000 1
y y CC 0.999989
Estudios_Técnicos estudios_técnicos NP00000 1
emitió emitir VMIS3S0 1
mediante mediante SP 0.99763
el el DA0MS0 1
diverso diverso DI0MS0 0.413851
IFT/222/UER/DG-IEET/0335/2016 IFT/222/UER/DG-IEET/0335/2016 Z 1
, , Fc 1
el el DA0MS0 1
análisis análisis NCMN000 1
que que PR0CN00 0.550139
contiene contener VMIP3S0 1
el el DA0MS0 1
dictamen dictamen NCMS000 1
relativo relativo AQ0MS00 0.980769
a a SP 0.998775
la el DA0FS0 0.98926
viabilidad viabilidad NCFS000 1
técnica técnico AQ0FS00 0.294798
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
concesión concesión NCFS000 1
multicitada multicitada VMP00SF 1
. . Fp 1

XXVI xxvi NP00000 1
. . Fp 1

Cumplimiento cumplimiento NP00000 0.331016
a a SP 0.998775
la el DA0FS0 0.98926
Ejecutoria ejecutoria NP00000 1
recaída recaer VMP00SF 0.323766
a a SP 1
el el DA0MS0 1
R.A. r.a. NP00000 1
12/2016 12/2016 Z 1
, , Fc 1
en_cuanto_a en_cuanto_a SP 1
su su DP3CSN 1
segundo 2 AO0MS00 0.901147
efecto efecto NCMS000 1
. . Fp 1
- - Fg 1
El el DA0MS0 1
Pleno_de_el_Instituto_por_Acuerdo pleno_de_el_instituto_por_acuerdo NP00000 1
P/IFT/180516/226 P/IFT/180516/226 Z 1
aprobado aprobar VMP00SM 0.958015
en en SP 1
la el DA0FS0 0.98926
XIII_Sesión_Ordinaria xiii_sesión_ordinaria NP00000 1
celebrada celebrar VMP00SF 1
el el DA0MS0 1
18_de_mayo_de_2016 [??:18/5/2016:??.??:??] W 1
determinó determinar VMIS3S0 1
que que CS 0.449861
no no RN 0.999297
era ser VSII3S0 0.491317
procedente procedente AQ0CS00 1
seleccionar seleccionar VMN0000 1
la el DA0FS0 0.98926
Solicitud_de_Concesión solicitud_de_concesión NP00000 1
para para SP 0.999834
continuar continuar VMN0000 1
con con SP 1
el el DA0MS0 1
trámite trámite NCMS000 1
a a SP 1
el el DA0MS0 1
no no RN 0.999297
satisfacer satisfacer VMN0000 1
la el DA0FS0 0.98926
totalidad totalidad NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
requisitos requisito NCMP000 0.98913
establecidos establecer VMP00PM 1
en en SP 1
el el DA0MS0 1
Acuerdo_de_Susceptibilidad acuerdo_de_susceptibilidad NP00000 1
, , Fc 1
conforme_a conforme_a SP 1
lo el DA00S0 0.665165
razonado razonar VMP00SM 1
en en SP 1
el el DA0MS0 1
Considerando_Tercero considerando_tercero NP00000 1
de de SP 0.999961
esa ese DD0FS0 0.964505
Resolución resolución NP00000 1
. . Fp 1

XXVII xxvii NP00000 1
. . Fp 1

Juicio_de_Amparo juicio_de_amparo NP00000 1
en_contra_de en_contra_de SP 1
la el DA0FS0 0.98926
resolución resolución NCFS000 1
P/IFT/180516/226 P/IFT/180516/226 Z 1
. . Fp 1
- - Fg 1
El el DA0MS0 1
C._José_Pérez_Ramírez c._josé_pérez_ramírez NP00000 1
interpuso interponer VMIS3S0 1
demanda demanda NCFS000 0.967828
de de SP 0.999961
amparo amparo NCMS000 0.986111
la el DA0FS0 0.98926
cual cual PR0CS00 0.930743
fue ser VSIS3S0 0.980739
admitida admitir VMP00SF 1
por por SP 1
el el DA0MS0 1
Juzgado_Segundo juzgado_segundo NP00000 1
, , Fc 1
la el DA0FS0 0.98926
cual cual PR0CS00 0.930743
se se P00CN00 0.494509
registró registrar VMIS3S0 1
bajo bajo SP 0.909179
el el DA0MS0 1
número número NCMS000 1
79/2016 79/2016 Z 1
, , Fc 1
y y CC 0.999989
se se P00CN00 0.494509
resolvió resolver VMIS3S0 1
mediante mediante SP 0.99763
sentencia sentencia NCFS000 0.972286
de de SP 0.999961
fecha fecha NCFS000 0.990741
23_de_junio_de_2016 [??:23/6/2016:??.??:??] W 1
amparando amparar VMG0000 1
y y CC 0.999989
protegiendo proteger VMG0000 1
a a SP 1
el el DA0MS0 1
quejoso quejoso AQ0MS00 1
. . Fp 1

XXVIII xxviii NP00000 1
. . Fp 1

Recurso recurso NCMS000 0.668984
de de SP 0.999961
revisión revisión NCFS000 1
R.A. r.a. NP00000 1
85/2017 85/2017 Z 1
. . Fp 1
- - Fg 1
Por por SP 1
oficio oficio NCMS000 0.986111
número número NCMS000 1
IFT/227/UAJ/DG-DEJU/1128/2017 IFT/227/UAJ/DG-DEJU/1128/2017 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
22_de_mayo_de_2017 [??:22/5/2017:??.??:??] W 1
, , Fc 1
la el DA0FS0 0.98926
Dirección_General_de_Defensa_Jurídica dirección_general_de_defensa_jurídica NP00000 1
informó informar VMIS3S0 1
a a SP 0.998775
la el DA0FS0 0.98926
Dirección_General_de_Concesiones_de_Radiodifusión dirección_general_de_concesiones_de_radiodifusión NP00000 1
, , Fc 1
el el DA0MS0 1
contenido contenido NCMS000 0.993421
de de SP 0.999961
la el DA0FS0 0.98926
resolución resolución NCFS000 1
recaída recaer VMP00SF 0.323766
a a SP 1
el el DA0MS0 1
juicio juicio NCMS000 1
de de SP 0.999961
amparo amparo NCMS000 0.986111
79/2016 79/2016 Z 1
y y CC 0.999989
comunicó comunicar VMIS3S0 1
la el DA0FS0 0.98926
interposición interposición NCFS000 1
de de SP 1
el el DA0MS0 1
recurso recurso NCMS000 1
de de SP 0.999961
revisión revisión NCFS000 1
en_contra_de en_contra_de SP 1
la el DA0FS0 0.98926
determinación determinación NCFS000 1
realizada realizar VMP00SF 1
por por SP 1
el el DA0MS0 1
Juez_Segundo_de_Distrito juez_segundo_de_distrito NP00000 1
en en SP 1
Materia_Administrativa_Especializado materia_administrativa_especializado NP00000 1
en en SP 1
Competencia_Económica competencia_económica NP00000 1
, , Fc 1
Radiodifusión radiodifusión NP00000 1
y y CC 0.999989
Telecomunicaciones telecomunicaciones NP00000 1
. . Fp 1

XXIX xxix NP00000 1
. . Fp 1

Ejecutoria ejecutorio AQ0FS00 0.661083
recaída recaída NCFS000 0.676234
a a SP 1
el el DA0MS0 1
recurso recurso NCMS000 1
de de SP 0.999961
revisión revisión NCFS000 1
R.A. r.a. NP00000 1
85/2017 85/2017 Z 1
. . Fp 1
- - Fg 1
En en SP 1
sesión sesión NCFS000 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
30_de_noviembre_de_2017 [??:30/11/2017:??.??:??] W 1
, , Fc 1
el el DA0MS0 1
Segundo_Colegiado segundo_colegiado NP00000 1
en en SP 1
Materia_Administrativa_Especializado materia_administrativa_especializado NP00000 1
en en SP 1
Competencia_Económica competencia_económica NP00000 1
, , Fc 1
Radiodifusión radiodifusión NP00000 1
y y CC 0.999989
Telecomunicaciones telecomunicaciones NP00000 1
, , Fc 1
resolvió resolver VMIS3S0 1
el el DA0MS0 1
recurso recurso NCMS000 1
de de SP 0.999961
revisión revisión NCFS000 1
correspondiente correspondiente AQ0CS00 0.993421
, , Fc 1
señalando señalar VMG0000 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
PRIMERO 1 AO0MS00 0.685848
. . Fp 1

Se se P00CN00 0.494509
CONFIRMA confirma NP00000 1
la el DA0FS0 0.98926
sentencia sentencia NCFS000 0.972286
recurrida recurrir VMP00SF 1
. . Fp 1

SEGUNDO 2 AO0MS00 0.900353
. . Fp 1

La el DA0FS0 0.98926
justicia justicia NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Unión_AMPARA unión_ampara NP00000 1
y y CC 0.999989
PROTEGE protege NP00000 1
, , Fc 1
a a SP 0.998775
JOSÉ_PÉREZ_RAMÍREZ josé_pérez_ramírez NP00000 1
en_contra_de en_contra_de SP 1
la el DA0FS0 0.98926
resolución resolución NCFS000 1
emitida emitir VMP00SF 1
por por SP 1
el el DA0MS0 1
Pleno_de_el_Instituto_Federal_de_Telecomunicaciones pleno_de_el_instituto_federal_de_telecomunicaciones NP00000 1
, , Fc 1
a_efecto_de a_efecto_de SP 1
dar dar VMN0000 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
la el DA0FS0 0.98926
ejecutoria ejecutoria NCFS000 0.338898
de de SP 1
el el DA0MS0 1
Amparo amparo NP00000 1
1665/2015 1665/2015 Z 1
, , Fc 1
aprobada aprobar VMP00SF 1
por por SP 1
unanimidad unanimidad NCFS000 1
de de SP 0.999961
votos voto NCMP000 1
en en SP 1
su su DP3CSN 1
XIII xiii NP00000 1
sesión sesión NCFS000 1
ordinaria ordinario AQ0FS00 0.661294
celebrada celebrar VMP00SF 1
el el DA0MS0 1
dieciocho_de_mayo_del_año_dos_mil_dieciséis [??:18/5/2016:??.??:??] W 1
, , Fc 1
mediante mediante SP 0.99763
acuerdo acuerdo NCMS000 0.999311
P/IFT/180516/226 P/IFT/180516/226 Z 1
. . Fp 1

( ( Fpa 1
… … Fz 1
) ) Fpt 1
” ” Frc 1
Determinación determinación NCFS000 0.668984
que que PR0CN00 0.550139
se se P00CN00 0.494509
hizo hacer VMIS3S0 1
de de SP 1
el el DA0MS0 1
conocimiento conocimiento NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Unidad_de_Concesiones unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios_por_la_Dirección_General servicios_por_la_dirección_general NP00000 1
de de SP 0.999961
defensa defensa NCCS000 1
Jurídica jurídica NP00000 1
mediante mediante SP 0.99763
oficio oficio NCMS000 0.986111
IFT/227/UAJ/DG-DEJU/2393/2017 IFT/227/UAJ/DG-DEJU/2393/2017 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
13_de_diciembre_de_2017 [??:13/12/2017:??.??:??] W 1
, , Fc 1
por por SP 1
el el DA0MS0 1
cual cual PR0CS00 0.930743
informó informar VMIS3S0 1
de de SP 1
el el DA0MS0 1
proveído proveído NCMS000 0.376273
de de SP 0.999961
fecha fecha NCFS000 0.990741
11_de_diciembre_de_2017 [??:11/12/2017:??.??:??] W 1
, , Fc 1
en en SP 1
el el DA0MS0 1
cual cual PR0CS00 0.930743
el el DA0MS0 1
Juez juez NP00000 1
de de SP 0.999961
conocimiento conocimiento NCMS000 1
señaló señalar VMIS3S0 1
que que CS 0.449861
le le PP3CSD0 1
fue ser VSIS3S0 0.980739
notificada notificar VMP00SF 1
la el DA0FS0 0.98926
ejecutoria ejecutoria NCFS000 0.338898
dictada dictar VMP00SF 1
en en SP 1
el el DA0MS0 1
amparo amparo NCMS000 0.986111
en en SP 1
revisión revisión NCFS000 1
R.A. r.a. NP00000 1
85/2017 85/2017 Z 1
para para SP 0.999834
los el DA0MP0 0.992728
siguientes siguiente AQ0CP00 1
efectos efecto NCMP000 1
: : Fd 1
Dejar dejar VMN0000 1
insubsistente insubsistente AQ0CS00 1
la el DA0FS0 0.98926
resolución resolución NCFS000 1
de de SP 0.999961
18_de_mayo_de_2016 [??:18/5/2016:??.??:??] W 1
, , Fc 1
aprobada aprobar VMP00SF 1
mediante mediante SP 0.99763
acuerdo acuerdo NCMS000 0.999311
P/IFT/180516/226 P/IFT/180516/226 Z 1
y y CC 0.999989
Emitir emitir NP00000 1
una uno DI0FS0 0.951973
nueva nuevo AQ0FS00 0.993421
, , Fc 1
con con SP 1
plenitud plenitud NCFS000 1
de de SP 0.999961
jurisdicción jurisdicción NCFS000 1
, , Fc 1
tomando tomar VMG0000 1
en en SP 1
consideración consideración NCFS000 1
lo el DA00S0 0.665165
expuesto exponer VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
sentencia sentencia NCFS000 0.972286
concesoria concesoria AQ0FS00 1
sin sin SP 1
incurrir incurrir VMN0000 1
en en SP 1
los el DA0MP0 0.992728
vicios vicio NCMP000 1
de de SP 0.999961
legalidad legalidad NCFS000 1
ahí ahí RG 1
advertidos advertir VMP00PM 1
. . Fp 1

XXX xxx NP00000 1
. . Fp 1

Acuerdo acuerdo NCMS000 0.991798
de de SP 0.999961
ampliación ampliación NCFS000 1
de de SP 0.999961
término término NCMS000 1
para para SP 0.999834
dar dar VMN0000 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
la el DA0FS0 0.98926
ejecutoria ejecutoria NCFS000 0.338898
. . Fp 1
- - Fg 1
En_virtud_de en_virtud_de SP 1
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
prórroga prórroga NCFS000 1
interpuesta interponer VMP00SF 1
por por SP 1
el el DA0MS0 1
Director_General_de_Defensa_Jurídica director_general_de_defensa_jurídica NP00000 1
de de SP 0.999961
este este DD0MS0 0.949201
Instituto instituto NP00000 1
, , Fc 1
mediante mediante SP 0.99763
escrito escrito NCMS000 0.466887
en_virtud_de en_virtud_de SP 1
el el DA0MS0 1
cual cual PR0CS00 0.930743
informó informar VMIS3S0 1
a a SP 1
el el DA0MS0 1
Juzgado_Segundo juzgado_segundo NP00000 1
de de SP 0.999961
las el DA0FP0 0.988184
gestiones gestión NCFP000 0.97619
