RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_OTORGA_UN_TÍTULO_DE_CONCESIÓN_PARA_USAR_Y_APROVECHAR_BANDAS_DE_FRECUENCIAS_DE_EL_ESPECTRO_RADIOELÉCTRICO resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_otorga_un_título_de_concesión_para_usar_y_aprovechar_bandas_de_frecuencias_de_el_espectro_radioeléctrico NP00000 1
I_de_el_Estatuto_Orgánico i_de_el_estatuto_orgánico NP00000 1
, , Fc 1
corresponde corresponder VMIP3S0 0.996183
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Concesiones unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios servicios NP00000 1
a_través_de a_través_de SP 1
la el DA0FS0 0.98926
Dirección_General_de_Concesiones_de_Telecomunicaciones dirección_general_de_concesiones_de_telecomunicaciones NP00000 1
, , Fc 1
tramitar tramitar VMN0000 1
y y CC 0.999989
evaluar evaluar VMN0000 1
las el DA0FP0 0.988184
solicitudes solicitud NCFP000 1
para para SP 0.999834
el el DA0MS0 1
otorgamiento otorgamiento NCMS000 1
de de SP 0.999961
concesiones concesión NCFP000 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
con_excepción_de con_excepción_de SP 1
aquellas aquel PD0FP00 0.180233
que que PR0CN00 0.550139
deban deber VMSP3P0 0.941964
otorgar otorgar VMN0000 1
se se PP3CN00 1
a_través_de a_través_de SP 1
un uno DI0MS0 0.99698
procedimiento procedimiento NCMS000 1
de de SP 0.999961
licitación licitación NCFS000 1
pública público AQ0FS00 1
, , Fc 1
para para SP 0.999834
someter someter VMN0000 1
las lo PP3FPA0 1
a a SP 0.998775
consideración consideración NCFS000 1
de de SP 1
el el DA0MS0 1
Pleno pleno NP00000 1
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
orden orden NCCS000 1
de de SP 0.999961
ideas idea NCFP000 0.991031
, , Fc 1
y y CC 0.999989
considerando considerar VMG0000 0.813333
que que CS 0.449861
el el DA0MS0 1
Instituto instituto NP00000 1
tiene tener VMIP3S0 1
a a SP 0.998775
su su DP3CSN 1
cargo cargo NCMS000 0.998084
la el DA0FS0 0.98926
regulación regulación NCFS000 1
, , Fc 1
promoción promoción NCFS000 1
y y CC 0.999989
supervisión supervisión NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
así_como así_como CC 1
la el DA0FS0 0.98926
facultad facultad NCFS000 0.988202
de de SP 0.999961
otorgar otorgar VMN0000 1
concesiones concesión NCFP000 1
en_materia_de en_materia_de SP 1
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
, , Fc 1
el el DA0MS0 1
Pleno pleno NP00000 1
, , Fc 1
como como CS 0.967153
órgano órgano NCMS000 1
máximo máximo AQ0MS00 0.863176
de de SP 0.999961
gobierno gobierno NCMS000 0.989726
y y CC 0.999989
decisión decisión NCFS000 1
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
plenamente plenamente RG 1
facultado facultar VMP00SM 1
para para SP 0.999834
resolver resolver VMN0000 1
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
. . Fp 1

Segundo 2 AO0MS00 0.900353
. . Fp 1
- - Fg 1
Marco marco NCMS000 0.993808
legal legal AQ0CS00 1
aplicable aplicable AQ0CS00 1
a a SP 0.998775
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
. . Fp 1

Tomando tomar VMG0000 1
en en SP 1
cuenta contar VMIP3S0 0.768585
que que CS 0.449861
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
se se P00CN00 0.494509
presentó presentar VMIS3S0 1
el el DA0MS0 1
5_de_septiembre_de_2011 [??:5/9/2011:??.??:??] W 1
ante ante SP 0.999744
el el DA0MS0 1
Centro_SCT_San_Luis_Potosí centro_sct_san_luis_potosí NP00000 1
, , Fc 1
le le PP3CSD0 1
resulta resultar VMIP3S0 0.993808
aplicable aplicable AQ0CS00 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
por por SP 1
el el DA0MS0 1
segundo 2 AO0MS00 0.901147
párrafo párrafo NCMS000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
Séptimo_Transitorio_de_el_Decreto_de_Reforma_Constitucional séptimo_transitorio_de_el_decreto_de_reforma_constitucional NP00000 1
, , Fc 1
mismo mismo PI0MS00 0.163706
que que PR0CN00 0.550139
en en SP 1
relación relación NCFS000 1
con con SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
Sexto_Transitorio_de_el_Decreto_de_Ley sexto_transitorio_de_el_decreto_de_ley NP00000 1
, , Fc 1
establece establecer VMIP3S0 0.992424
que que CS 0.449861
los el DA0MP0 0.992728
procedimientos procedimiento NCMP000 1
iniciados iniciar VMP00PM 0.473811
con con SP 1
anterioridad anterioridad NCFS000 1
a a SP 0.998775
la el DA0FS0 0.98926
integración integración NCFS000 1
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
como como CS 0.967153
es ser VSIP3S0 1
el el DA0MS0 1
caso caso NCMS000 0.999445
particular particular AQ0CS00 0.827869
, , Fc 1
continuarán continuar VMIF3P0 1
su su DP3CSN 1
trámite trámite NCMS000 1
ante ante SP 0.999744
dicho decir VMP00SM 0.997159
órgano órgano NCMS000 1
en en SP 1
términos término NCMP000 1
de de SP 0.999961
la el DA0FS0 0.98926
legislación legislación NCFS000 1
aplicable aplicable AQ0CS00 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
de de SP 0.999961
su su DP3CSN 1
inicio inicio NCMS000 0.996183
. . Fp 1

En en SP 1
ese ese DD0MS0 0.966694
sentido sentido NCMS000 0.940835
, , Fc 1
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
debe deber VMIP3S0 0.998712
ser ser VSN0000 0.959637
atendida atender VMP00SF 1
desde desde SP 1
el el DA0MS0 1
punto punto NCMS000 1
de de SP 0.999961
vista vista NCFS000 0.802353
procesal procesal AQ0CS00 0.586328
, , Fc 1
a a SP 0.998775
la el DA0FS0 0.98926
luz luz NCFS000 1
de de SP 1
el el DA0MS0 1
marco marco NCMS000 0.996894
legal legal AQ0CS00 1
aplicable aplicable AQ0CS00 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
en en SP 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
presentó presentar VMIS3S0 1
, , Fc 1
es ser VSIP3S0 1
decir decir VMN0000 0.998575
, , Fc 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
entonces entonces RG 0.998203
vigente vigente AQ0CS00 1
Ley_Federal_de_Telecomunicaciones ley_federal_de_telecomunicaciones NP00000 1
( ( Fpa 1
la el DA0FS0 0.98926
“ “ Fra 1
LFT lft NP00000 1
” ” Frc 1
) ) Fpt 1
. . Fp 1

A a SP 1
el el DA0MS0 1
respecto respecto NCMS000 0.989726
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
10 10 Z 1
fracción fracción NCFS000 1
III_de_la_LFT iii_de_la_lft NP00000 1
establecía establecer VMII3S0 0.65
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
Artículo artículo NCMS000 0.668984
10 10 Z 1
. . Fp 1

El el DA0MS0 1
uso uso NCMS000 0.998047
de de SP 0.999961
las el DA0FP0 0.988184
bandas banda NCFP000 1
de de SP 0.999961
frecuencias frecuencia NCFP000 1
de de SP 1
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
se se P00CN00 0.494509
clasificará clasificar VMIF3S0 1
de_acuerdo_con de_acuerdo_con SP 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
[ [ Fca 1
… … Fz 1
] ] Fct 1
III iii NP00000 1
. . Fp 1

Espectro espectro NCMS000 0.668984
para para SP 0.999834
uso uso NCMS000 0.998047
oficial oficial AQ0CS00 0.986284
: : Fd 1
Son ser VSIP3P0 0.994969
aquellas aquel DD0FP0 0.819767
bandas banda NCFP000 1
de de SP 0.999961
frecuencia frecuencia NCFS000 1
destinadas destinar VMP00PF 1
para para SP 0.999834
el el DA0MS0 1
uso uso NCMS000 0.998047
exclusivo exclusivo AQ0MS00 1
de de SP 0.999961
la el DA0FS0 0.98926
administración administración NCFS000 1
pública público AQ0FS00 1
federal federal AQ0CS00 1
, , Fc 1
gobiernos gobierno NCMP000 1
estatales estatal AQ0CP00 1
y y CC 0.999989
municipales municipal AQ0CP00 1
, , Fc 1
organismos organismo NCMP000 1
autónomos autónomo AQ0MP00 0.661294
constitucionales constitucional AQ0CP00 1
y y CC 0.999989
concesionarios concesionario AQ0MP00 0.37202
de de SP 0.999961
servicios servicio NCMP000 1
públicos público AQ0MP00 0.974537
, , Fc 1
en en SP 1
éste este PD0MS00 1
último último AO0MS00 1
caso caso NCMS000 0.999445
, , Fc 1
cuando cuando CS 0.86298
sean ser VSSP3P0 0.996689
necesarias necesario AQ0FP00 1
para para SP 0.999834
la el DA0FS0 0.98926
operación operación NCFS000 1
y y CC 0.999989
seguridad seguridad NCFS000 1
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
de de SP 0.999961
que que CS 0.449861
se se P00CN00 0.494509
trate tratar VMSP3S0 0.495935
, , Fc 1
otorgadas otorgar VMP00PF 1
mediante mediante SP 0.99763
asignación asignación NCFS000 1
directa directo AQ0FS00 1
. . Fp 1

[ [ Fca 1
… … Fz 1
] ] Fct 1
” ” Frc 1
. . Fp 1

De de SP 0.999961
igual igual AQ0CS00 0.592493
forma forma NCFS000 0.987798
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
22 22 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFT lft NP00000 1
establecía establecer VMII3S0 0.65
que que CS 0.449861
las el DA0FP0 0.988184
asignaciones asignación NCFP000 1
para para SP 0.999834
el el DA0MS0 1
uso uso NCMS000 0.998047
, , Fc 1
aprovechamiento aprovechamiento NCMS000 1
o o CC 0.999864
explotación explotación NCFS000 1
de de SP 0.999961
bandas banda NCFP000 1
de de SP 0.999961
frecuencia frecuencia NCFS000 1
para para SP 0.999834
uso uso NCMS000 0.998047
oficial oficial AQ0CS00 0.986284
, , Fc 1
serían ser VSIC3P0 1
intransferibles intransferible AQ0CP00 1
y y CC 0.999989
estarían estar VMIC3P0 0.97619
sujetas sujeto AQ0FP00 0.982234
a a SP 0.998775
las el DA0FP0 0.988184
disposiciones disposición NCFP000 1
que que PR0CN00 0.550139
en_materia_de en_materia_de SP 1
concesiones concesión NCFP000 1
preveía prever VMII3S0 0.65
dicho decir VMP00SM 0.997159
ordenamiento ordenamiento NCMS000 1
, , Fc 1
con_excepción_de con_excepción_de SP 1
las el DA0FP0 0.988184
referentes referente NCCP000 0.738095
a a SP 1
el el DA0MS0 1
procedimiento procedimiento NCMS000 1
de de SP 0.999961
licitación licitación NCFS000 1
pública público AQ0FS00 1
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
sentido sentido NCMS000 0.940835
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
24 24 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFT lft NP00000 1
señalaba señalar VMII3S0 0.65
que que CS 0.449861
los el DA0MP0 0.992728
interesados interesar VMP00PM 0.980769
en en SP 1
obtener obtener VMN0000 1
una uno DI0FS0 0.951973
asignación asignación NCFS000 1
para para SP 0.999834
el el DA0MS0 1
uso uso NCMS000 0.998047
, , Fc 1
aprovechamiento aprovechamiento NCMS000 1
o o CC 0.999864
explotación explotación NCFS000 1
de de SP 0.999961
bandas banda NCFP000 1
de de SP 0.999961
frecuencia frecuencia NCFS000 1
para para SP 0.999834
uso uso NCMS000 0.998047
oficial oficial AQ0CS00 0.986284
, , Fc 1
deberían deber VMIC3P0 1
presentar presentar VMN0000 1
solicitud solicitud NCFS000 1
que que PR0CN00 0.550139
contuviera contener VMSI3S0 0.65
como_mínimo como_mínimo RG 1
: : Fd 1
i i NCFS000 1
) ) Fpt 1
nombre nombre NCMS000 0.995342
y y CC 0.999989
domicilio domicilio NCMS000 0.995868
de de SP 1
el el DA0MS0 1
solicitante solicitante NCCS000 0.97619
; ; Fx 1
ii i_i NCFS000 1
) ) Fpt 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
que que PR0CN00 0.550139
deseaba desear VMII3S0 0.65
prestar prestar VMN0000 1
; ; Fx 1
iii iii RG 0.630556
) ) Fpt 1
las el DA0FP0 0.988184
especificaciones especificación NCFP000 1
técnicas técnico AQ0FP00 0.300493
de de SP 1
el el DA0MS0 1
proyecto proyecto NCMS000 0.999084
; ; Fx 1
iv i_v NCFS000 1
) ) Fpt 1
los el DA0MP0 0.992728
programas programa NCMP000 0.996795
y y CC 0.999989
compromisos compromiso NCMP000 1
de de SP 0.999961
inversión inversión NCFS000 1
, , Fc 1
de de SP 0.999961
cobertura cobertura NCFS000 1
y y CC 0.999989
calidad calidad NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
pretendían pretender VMII3P0 1
prestar prestar VMN0000 1
; ; Fx 1
v v NCFS000 1
) ) Fpt 1
el el DA0MS0 1
plan plan NCMS000 1
de de SP 0.999961
negocios negocio NCMP000 1
, , Fc 1
y y CC 0.999989
vi ver VMIS1S0 1
) ) Fpt 1
la el DA0FS0 0.98926
documentación documentación NCFS000 1
que que PR0CN00 0.550139
acreditara acreditar VMSI3S0 0.65
su su DP3CSN 1
capacidad capacidad NCFS000 1
financiera financiero AQ0FS00 0.988439
, , Fc 1
técnica técnico AQ0FS00 0.294798
, , Fc 1
jurídica jurídico AQ0FS00 1
y y CC 0.999989
administrativa administrativo AQ0FS00 0.661294
. . Fp 1

Por por SP 1
otra otro DI0FS0 0.740893
parte parte NCCS000 0.977711
, , Fc 1
si si CS 0.999827
bien bien RG 0.876088
es ser VSIP3S0 1
cierto cierto AQ0MS00 0.743644
que que CS 0.449861
el el DA0MS0 1
análisis análisis NCMN000 1
que que PR0CN00 0.550139
debe deber VMIP3S0 0.998712
realizar realizar VMN0000 1
el el DA0MS0 1
Instituto instituto NP00000 1
respecto_de respecto_de SP 1
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
debe deber VMIP3S0 0.998712
llevarse_a_cabo llevar_a_cabo VMN0000 1
en en SP 1
estricto estricto AQ0MS00 1
apego apego NCMS000 1
a a SP 0.998775
los el DA0MP0 0.992728
términos término NCMP000 1
y y CC 0.999989
requisitos requisito NCMP000 0.98913
previstos prever VMP00PM 1
por por SP 1
la el DA0FS0 0.98926
LFT lft NP00000 1
, , Fc 1
disposición disposición NCFS000 1
legal legal AQ0CS00 1
vigente vigente AQ0CS00 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
de de SP 0.999961
iniciar iniciar VMN0000 1
el el DA0MS0 1
trámite trámite NCMS000 1
de de SP 0.999961
mérito mérito NCMS000 1
, , Fc 1
también también RG 1
lo lo PP3MSA0 0.334764
es ser VSIP3S0 1
que que CS 0.449861
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
a a SP 1
el el DA0MS0 1
resolver resolver VMN0000 1
en en SP 1
definitiva definitivo AQ0FS00 1
dicho decir VMP00SM 0.997159
trámite trámite NCMS000 1
, , Fc 1
no no RN 0.999297
puede poder VMIP3S0 0.999693
otorgar otorgar VMN0000 1
alguna alguno DI0FS0 0.820285
modalidad modalidad NCFS000 1
de de SP 0.999961
concesión concesión NCFS000 1
, , Fc 1
que que PR0CN00 0.550139
no no RN 0.999297
se se P00CN00 0.494509
encuentre encontrar VMSP3S0 0.634863
prevista prever VMP00SF 1
en en SP 1
la el DA0FS0 0.98926
Ley ley NP00000 1
. . Fp 1

Es ser VSIP3S0 1
por por SP 1
ello ello PD00S00 1
, , Fc 1
que que CS 0.449861
de de SP 0.999961
resolver resolver VMN0000 1
se se PP3CN00 1
de de SP 0.999961
manera manera NCFS000 1
favorable favorable AQ0CS00 1
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
, , Fc 1
debe deber VMIP3S0 0.998712
de de SP 0.999961
observar observar VMN0000 1
se se PP3CN00 1
el el DA0MS0 1
actual actual AQ0CS00 1
régimen régimen NCMS000 1
de de SP 0.999961
concesionamiento concesionamiento NCMS000 0.981144
previsto prever VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
Ley ley NP00000 1
. . Fp 1

En en SP 1
ese ese DD0MS0 0.966694
sentido sentido NCMS000 0.940835
, , Fc 1
la el DA0FS0 0.98926
fracción fracción NCFS000 1
I i NP00000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
55 55 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley ley NP00000 1
establece establecer VMIP3S0 0.992424
como como CS 0.967153
espectro espectro NCMS000 1
determinado determinar VMP00SM 1
a a SP 0.998775
aquellas aquel DD0FP0 0.819767
bandas banda NCFP000 1
de de SP 0.999961
frecuencias frecuencia NCFP000 1
que que PR0CN00 0.550139
pueden poder VMIP3P0 1
ser ser VSN0000 0.959637
utilizadas utilizar VMP00PF 1
para para SP 0.999834
los el DA0MP0 0.992728
servicios servicio NCMP000 1
atribuidos atribuir VMP00PM 1
en en SP 1
el el DA0MS0 1
Cuadro_Nacional_de_Atribución_de_Frecuencias cuadro_nacional_de_atribución_de_frecuencias NP00000 1
, , Fc 1
a_través_de a_través_de SP 1
concesiones concesión NCFP000 1
para para SP 0.999834
uso uso NCMS000 0.998047
comercial comercial AQ0CS00 1
, , Fc 1
social social AQ0CS00 0.998783
, , Fc 1
privado privar VMP00SM 0.99569
y y CC 0.999989
público público AQ0MS00 0.409696
. . Fp 1

A a SP 1
el el DA0MS0 1
respecto respecto NCMS000 0.989726
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
76 76 Z 1
fracción fracción NCFS000 1
II_de_la_Ley ii_de_la_ley NP00000 1
dispone disponer VMIP3S0 1
que que CS 0.449861
las el DA0FP0 0.988184
concesiones concesión NCFP000 1
sobre sobre SP 0.997804
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
público público AQ0MS00 0.409696
, , Fc 1
confieren conferir VMIP3P0 1
el el DA0MS0 1
derecho derecho NCMS000 0.882166
, , Fc 1
a a SP 0.998775
los el DA0MP0 0.992728
Poderes_de_la_Unión poderes_de_la_unión NP00000 1
, , Fc 1
de de SP 0.999961
los el DA0MP0 0.992728
Estados estados NP00000 1
, , Fc 1
los el DA0MP0 0.992728
órganos órgano NCMP000 1
de de SP 0.999961
Gobierno_de_el_Distrito_Federal gobierno_de_el_distrito_federal NP00000 1
( ( Fpa 1
ahora ahora RG 1
Ciudad_de_México ciudad_de_méxico NP00000 1
) ) Fpt 1
, , Fc 1
los el DA0MP0 0.992728
Municipios municipios NP00000 1
, , Fc 1
los el DA0MP0 0.992728
órganos órgano NCMP000 1
constitucionales constitucional AQ0CP00 1
autónomos autónomo AQ0MP00 0.661294
y y CC 0.999989
las el DA0FP0 0.988184
instituciones institución NCFP000 1
de de SP 0.999961
educación educación NCFS000 1
superior superior AQ0CS00 0.971939
de de SP 0.999961
carácter carácter NCMS000 1
público público AQ0MS00 0.409696
, , Fc 1
entre entre SP 0.980341
otros otro PI0MP00 0.254022
, , Fc 1
para para SP 0.999834
proveer proveer VMN0000 1
servicios servicio NCMP000 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
para para SP 0.999834
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
fines fin NCMP000 0.994186
y y CC 0.999989
atribuciones atribución NCFP000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
83 83 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley ley NP00000 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
la el DA0FS0 0.98926
concesión concesión NCFS000 1
sobre sobre SP 0.997804
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
público público AQ0MS00 0.409696
se se P00CN00 0.494509
otorgará otorgar VMIF3S0 1
mediante mediante SP 0.99763
asignación asignación NCFS000 1
directa directo AQ0FS00 1
hasta hasta SP 0.922749
por por SP 1
un uno DI0MS0 0.99698
plazo plazo NCMS000 1
de de SP 0.999961
15 15 Z 1
( ( Fpa 1
quince 15 Z 1
) ) Fpt 1
años año NCMP000 1
y y CC 0.999989
podrá poder VMIF3S0 1
ser ser VSN0000 0.959637
prorrogada prorrogar VMP00SF 1
hasta hasta SP 0.922749
por por SP 1
plazos plazo NCMP000 1
iguales igual AQ0CP00 0.972603
, , Fc 1
en en SP 1
el el DA0MS0 1
entendido entender VMP00SM 0.97619
que que CS 0.449861
bajo bajo SP 0.909179
esta este DD0FS0 0.978817
modalidad modalidad NCFS000 1
no no RN 0.999297
podrán poder VMIF3P0 1
prestar prestar VMN0000 1
se se PP3CN00 1
servicios servicio NCMP000 1
con con SP 1
fines fin NCMP000 0.994186
de de SP 0.999961
lucro lucro NCMS000 0.989726
ni ni CC 0.834853
compartir compartir VMN0000 1
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
con con SP 1
terceros tercero NCMP000 0.5
. . Fp 1

De de SP 0.999961
igual igual AQ0CS00 0.592493
forma forma NCFS000 0.987798
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
70 70 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley ley NP00000 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
se se P00CN00 0.494509
requerirá requerir VMIF3S0 1
concesión concesión NCFS000 1
única único AQ0FS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
público público AQ0MS00 0.409696
, , Fc 1
solamente solamente RG 1
cuando cuando CS 0.86298
se se P00CN00 0.494509
necesite necesitar VMSP3S0 0.634863
utilizar utilizar VMN0000 1
o o CC 0.999864
aprovechar aprovechar VMN0000 1
bandas banda NCFP000 1
de de SP 0.999961
frecuencias frecuencia NCFP000 1
de de SP 1
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
que que PR0CN00 0.550139
no no RN 0.999297
sean ser VSSP3P0 0.996689
de de SP 0.999961
uso uso NCMS000 0.998047
libre libre AQ0CS00 0.957522
o o CC 0.999864
recursos recurso NCMP000 1
orbitales orbital NCMP000 0.968254
, , Fc 1
como como CS 0.967153
es ser VSIP3S0 1
el el DA0MS0 1
caso caso NCMS000 0.999445
de de SP 0.999961
las el DA0FP0 0.988184
frecuencias frecuencia NCFP000 1
objeto objeto NCMS000 0.996183
de de SP 0.999961
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
. . Fp 1

En en SP 1
ese ese DD0MS0 0.966694
sentido sentido NCMS000 0.940835
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
67 67 Z 1
fracción fracción NCFS000 1
II_de_la_Ley ii_de_la_ley NP00000 1
establece establecer VMIP3S0 0.992424
que que CS 0.449861
la el DA0FS0 0.98926
concesión concesión NCFS000 1
única único AQ0FS00 1
para para SP 0.999834
uso uso NCMS000 0.998047
público público AQ0MS00 0.409696
confiere conferir VMIP3S0 0.989239
el el DA0MS0 1
derecho derecho NCMS000 0.882166
a a SP 0.998775
los el DA0MP0 0.992728
Poderes_de_la_Unión poderes_de_la_unión NP00000 1
, , Fc 1
de de SP 0.999961
los el DA0MP0 0.992728
Estados estados NP00000 1
, , Fc 1
los el DA0MP0 0.992728
órganos órgano NCMP000 1
de de SP 0.999961
Gobierno_de_el_Distrito_Federal gobierno_de_el_distrito_federal NP00000 1
( ( Fpa 1
ahora ahora RG 1
Ciudad_de_México ciudad_de_méxico NP00000 1
) ) Fpt 1
, , Fc 1
los el DA0MP0 0.992728
Municipios municipios NP00000 1
, , Fc 1
los el DA0MP0 0.992728
órganos órgano NCMP000 1
constitucionales constitucional AQ0CP00 1
autónomos autónomo AQ0MP00 0.661294
y y CC 0.999989
las el DA0FP0 0.988184
instituciones institución NCFP000 1
de de SP 0.999961
educación educación NCFS000 1
superior superior AQ0CS00 0.971939
de de SP 0.999961
carácter carácter NCMS000 1
público público AQ0MS00 0.409696
para para SP 0.999834
proveer proveer VMN0000 1
servicios servicio NCMP000 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
radiodifusión radiodifusión NCFS000 1
para para SP 0.999834
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
fines fin NCMP000 0.994186
y y CC 0.999989
atribuciones atribución NCFP000 1
. . Fp 1

Por por SP 1
su su DP3CSN 1
parte parte NCCS000 0.977711
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
72 72 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley ley NP00000 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
la el DA0FS0 0.98926
concesión concesión NCFS000 1
única único AQ0FS00 1
se se P00CN00 0.494509
otorgará otorgar VMIF3S0 1
por por SP 1
un uno DI0MS0 0.99698
plazo plazo NCMS000 1
de de SP 0.999961
hasta hasta SP 0.922749
30 30 Z 1
( ( Fpa 1
treinta 30 Z 1
) ) Fpt 1
años año NCMP000 1
y y CC 0.999989
podrá poder VMIF3S0 1
ser ser VSN0000 0.959637
prorrogada prorrogar VMP00SF 1
hasta hasta SP 0.922749
por por SP 1
plazos plazo NCMP000 1
iguales igual AQ0CP00 0.972603
. . Fp 1

Finalmente finalmente RG 1
, , Fc 1
y y CC 0.999989
derivado derivar VMP00SM 0.623747
de de SP 1
el el DA0MS0 1
momento momento NCMS000 1
en en SP 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
presentó presentar VMIS3S0 1
la el DA0FS0 0.98926
Solicitud solicitud NP00000 1
, , Fc 1
la el DA0FS0 0.98926
misma mismo AQ0FS00 0.81684
debió deber VMIS3S0 1
acatar acatar VMN0000 1
el el DA0MS0 1
requisito requisito NCMS000 0.983871
de de SP 0.999961
procedencia procedencia NCFS000 1
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
105 105 Z 1
fracción fracción NCFS000 1
I_de_la_Ley_Federal_de_Derechos i_de_la_ley_federal_de_derechos NP00000 1
vigente vigente AQ0CS00 1
en en SP 1
su su DP3CSN 1
momento momento NCMS000 1
, , Fc 1
mismo mismo PI0MS00 0.163706
que que PR0CN00 0.550139
estableció establecer VMIS3S0 1
la el DA0FS0 0.98926
obligación obligación NCFS000 1
para para SP 0.999834
quien quien PR0CS00 1
solicitara solicitar VMSI3S0 0.65
bandas banda NCFP000 1
de de SP 0.999961
frecuencias frecuencia NCFP000 1
para para SP 0.999834
uso uso NCMS000 0.998047
oficial oficial AQ0CS00 0.986284
, , Fc 1
de de SP 0.999961
pagar pagar VMN0000 1
los el DA0MP0 0.992728
derechos derecho NCMP000 0.996795
por por SP 1
el el DA0MS0 1
trámite trámite NCMS000 1
relativo relativo AQ0MS00 0.980769
a a SP 1
