RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_APRUEBA_A_ALTÁN_REDES resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_aprueba_a_altán_redes NP00000 1
Cliente cliente NP00000 1
deberá deber VMIF3S0 1
proporcionar proporcionar VMN0000 1
a a SP 0.998775
Altán altán NP00000 1
indicando indicar VMG0000 1
los el DA0MP0 0.992728
productos producto NCMP000 0.998512
de de SP 0.999961
su su DP3CSN 1
interés interés NCMS000 1
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
sentido sentido NCMS000 0.940835
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
de de SP 0.999961
acuerdo acuerdo NCMS000 0.999311
a a SP 1
el el DA0MS0 1
numeral numeral NCMS000 0.349312
12.2 12.2 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Concesión concesión NP00000 1
aprueba aprobar VMIP3S0 0.989241
el el DA0MS0 1
anexo anexo NCMS000 0.736395
correspondiente correspondiente AQ0CS00 0.993421
a a SP 1
el el DA0MS0 1
incluir incluir VMN0000 1
los el DA0MP0 0.992728
mecanismos mecanismo NCMP000 1
que que PR0CN00 0.550139
permiten permitir VMIP3P0 1
el el DA0MS0 1
uso uso NCMS000 0.998047
de de SP 0.999961
manera manera NCFS000 1
separada separar VMP00SF 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
ofrecidos ofrecer VMP00PM 1
, , Fc 1
así_como así_como CC 1
los el DA0MP0 0.992728
mecanismos mecanismo NCMP000 1
electrónicos electrónico AQ0MP00 1
para para SP 0.999834
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
, , Fc 1
contratación contratación NCFS000 1
y y CC 0.999989
trámite trámite NCMS000 1
de de SP 0.999961
servicios servicio NCMP000 1
. . Fp 1

ANEXO_DE_SERVICIOS anexo_de_servicios NP00000 1
. . Fp 1

SIM_ALTÁN sim_altán NP00000 1
. . Fp 1

Establece establecer VMIP3S0 0.992424
los el DA0MP0 0.992728
términos término NCMP000 1
y y CC 0.999989
condiciones condición NCFP000 0.998418
para para SP 0.999834
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
incluyendo incluir VMG0000 1
su su DP3CSN 1
alcance alcance NCMS000 0.720779
técnico técnico AQ0MS00 0.178172
, , Fc 1
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
comerciales comercial AQ0CP00 0.99569
, , Fc 1
nivel nivel NCMS000 1
de de SP 0.999961
servicio servicio NCMS000 1
y y CC 0.999989
atención atención NCFS000 0.997312
a a SP 0.998775
incidencias incidencia NCFP000 1
. . Fp 1

Dicho_Anexo dicho_anexo NP00000 1
incluye incluir VMIP3S0 0.95045
los el DA0MP0 0.992728
siguientes siguiente AQ0CP00 1
Apéndices apéndices NP00000 1
, , Fc 1
los el DA0MP0 0.992728
cuales cual PR0CP00 1
se se P00CN00 0.494509
identifican identificar VMIP3P0 1
con con SP 1
la el DA0FS0 0.98926
numeración numeración NCFS000 1
dada dar VMP00SF 1
a a SP 0.998775
los el DA0MP0 0.992728
mismos mismo AQ0MP00 0.52924
por por SP 1
Altán altán NP00000 1
: : Fd 1
Alcance_Técnico alcance_técnico NP00000 1
. . Fp 1

Establece establecer VMIP3S0 0.992424
las el DA0FP0 0.988184
especificaciones especificación NCFP000 1
técnicas técnico AQ0FP00 0.300493
y y CC 0.999989
funcionales funcional AQ0CP00 0.995333
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Términos_Comerciales términos_comerciales NP00000 1
y y CC 0.999989
estructura estructura NCFS000 0.954373
tarifaria tarifario AQ0FS00 1
. . Fp 1

Contiene contener VMIP3S0 1
las el DA0FP0 0.988184
formulas formular VMIP2S0 1
parámetros parámetro NCMP000 1
y y CC 0.999989
criterios criterio NCMP000 1
para para SP 0.999834
poder poder VMN0000 0.393475
calcular calcular VMN0000 1
las el DA0FP0 0.988184
contraprestaciones contraprestación NCFP000 1
. . Fp 1

Tarifas tarifa NCFP000 0.986014
. . Fp 1

Contiene contener VMIP3S0 1
los el DA0MP0 0.992728
valores valor NCMP000 0.99763
específicos específico AQ0MP00 0.97619
que que PR0CN00 0.550139
aplican aplicar VMIP3P0 1
en en SP 1
la el DA0FS0 0.98926
estructura estructura NCFS000 0.954373
tarifaria tarifario AQ0FS00 1
. . Fp 1

Plan_de_Proyecto plan_de_proyecto NP00000 1
e y CC 0.987994
Implementación implementación NP00000 1
. . Fp 1

Contiene contener VMIP3S0 1
el el DA0MS0 1
Plan_de_Proyecto plan_de_proyecto NP00000 1
para para SP 0.999834
la el DA0FS0 0.98926
puesta puesta NCFS000 0.366071
en en SP 1
marcha marcha NCFS000 0.947991
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Acuerdo_de_Nivel_de_Servicio acuerdo_de_nivel_de_servicio NP00000 1
y y CC 0.999989
Gestión_de_Incidencias gestión_de_incidencias NP00000 1
. . Fp 1

Establece establecer VMIP3S0 0.992424
el el DA0MS0 1
procedimiento procedimiento NCMS000 1
para para SP 0.999834
la el DA0FS0 0.98926
atención atención NCFS000 0.997312
a a SP 0.998775
fallas falla NCFP000 0.491805
e y CC 0.987994
incidencias incidencia NCFP000 1
, , Fc 1
las el DA0FP0 0.988184
penalizaciones penalización NCFP000 1
, , Fc 1
así_como así_como CC 1
los el DA0MP0 0.992728
indicadores indicador NCMP000 0.638706
y y CC 0.999989
niveles nivel NCMP000 0.987805
de de SP 0.999961
calidad calidad NCFS000 1
bajo bajo SP 0.909179
los el DA0MP0 0.992728
cuales cual PR0CP00 1
se se P00CN00 0.494509
realizará realizar VMIF3S0 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Proyecciones_SIM_Altán proyecciones_sim_altán NP00000 1
. . Fp 1

Contendrá contener VMIF3S0 1
las el DA0FP0 0.988184
proyecciones proyección NCFP000 1
de de SP 0.999961
tráfico tráfico NCMS000 1
y y CC 0.999989
usuarios usuario NCMP000 0.78169
de de SP 1
el el DA0MS0 1
Cliente cliente NP00000 1
respecto_de respecto_de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Salvo salvo SP 0.850649
lo el DA00S0 0.665165
señalado señalar VMP00SM 1
en en SP 1
el el DA0MS0 1
Apartado_B apartado_b NP00000 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
aprueba aprobar VMIP3S0 0.989241
dicho decir VMP00SM 0.997159
Anexo anexo NP00000 1
a a SP 1
el el DA0MS0 1
contar contar VMN0000 1
con con SP 1
las el DA0FP0 0.988184
especificaciones especificación NCFP000 1
técnicas técnico AQ0FP00 0.300493
necesarias necesario AQ0FP00 1
para para SP 0.999834
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
, , Fc 1
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
es ser VSIP3S0 1
acorde acorde AQ0CS00 0.361359
a a SP 0.998775
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
Concesión concesión NP00000 1
. . Fp 1

ANEXO_DE_SERVICIOS anexo_de_servicios NP00000 1
. . Fp 1

SIM_Cliente sim_cliente NP00000 1
. . Fp 1

Establece establecer VMIP3S0 0.992424
los el DA0MP0 0.992728
términos término NCMP000 1
y y CC 0.999989
condiciones condición NCFP000 0.998418
para para SP 0.999834
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
incluyendo incluir VMG0000 1
su su DP3CSN 1
alcance alcance NCMS000 0.720779
técnico técnico AQ0MS00 0.178172
, , Fc 1
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
comerciales comercial AQ0CP00 0.99569
, , Fc 1
nivel nivel NCMS000 1
de de SP 0.999961
servicio servicio NCMS000 1
y y CC 0.999989
atención atención NCFS000 0.997312
a a SP 0.998775
incidencias incidencia NCFP000 1
. . Fp 1

Dicho_Anexo dicho_anexo NP00000 1
incluye incluir VMIP3S0 0.95045
los el DA0MP0 0.992728
siguientes siguiente AQ0CP00 1
Apéndices apéndices NP00000 1
: : Fd 1
Alcance_Técnico alcance_técnico NP00000 1
. . Fp 1

Establece establecer VMIP3S0 0.992424
las el DA0FP0 0.988184
especificaciones especificación NCFP000 1
técnicas técnico AQ0FP00 0.300493
y y CC 0.999989
funcionales funcional AQ0CP00 0.995333
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Términos_Comerciales términos_comerciales NP00000 1
y y CC 0.999989
estructura estructura NCFS000 0.954373
tarifaria tarifario AQ0FS00 1
. . Fp 1

Contiene contener VMIP3S0 1
las el DA0FP0 0.988184
formulas formular VMIP2S0 1
parámetros parámetro NCMP000 1
y y CC 0.999989
criterios criterio NCMP000 1
para para SP 0.999834
poder poder VMN0000 0.393475
calcular calcular VMN0000 1
las el DA0FP0 0.988184
contraprestaciones contraprestación NCFP000 1
. . Fp 1

Tarifas tarifa NCFP000 0.986014
. . Fp 1

Contiene contener VMIP3S0 1
los el DA0MP0 0.992728
valores valor NCMP000 0.99763
específicos específico AQ0MP00 0.97619
que que PR0CN00 0.550139
aplican aplicar VMIP3P0 1
en en SP 1
la el DA0FS0 0.98926
estructura estructura NCFS000 0.954373
tarifaria tarifario AQ0FS00 1
. . Fp 1

Plan_de_Proyecto plan_de_proyecto NP00000 1
e y CC 0.987994
Implementación implementación NP00000 1
. . Fp 1

Contiene contener VMIP3S0 1
el el DA0MS0 1
Plan_de_Proyecto plan_de_proyecto NP00000 1
para para SP 0.999834
la el DA0FS0 0.98926
puesta puesta NCFS000 0.366071
en en SP 1
marcha marcha NCFS000 0.947991
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Acuerdo_de_Nivel_de_Servicio acuerdo_de_nivel_de_servicio NP00000 1
y y CC 0.999989
Gestión_de_Incidencias gestión_de_incidencias NP00000 1
. . Fp 1

Establece establecer VMIP3S0 0.992424
el el DA0MS0 1
procedimiento procedimiento NCMS000 1
para para SP 0.999834
la el DA0FS0 0.98926
atención atención NCFS000 0.997312
a a SP 0.998775
fallas falla NCFP000 0.491805
e y CC 0.987994
incidencias incidencia NCFP000 1
, , Fc 1
las el DA0FP0 0.988184
penalizaciones penalización NCFP000 1
, , Fc 1
así_como así_como CC 1
los el DA0MP0 0.992728
indicadores indicador NCMP000 0.638706
y y CC 0.999989
niveles nivel NCMP000 0.987805
de de SP 0.999961
calidad calidad NCFS000 1
bajo bajo SP 0.909179
los el DA0MP0 0.992728
cuales cual PR0CP00 1
se se P00CN00 0.494509
realizará realizar VMIF3S0 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Proyecciones_SIM_Cliente proyecciones_sim_cliente NP00000 1
. . Fp 1

Contendrá contener VMIF3S0 1
las el DA0FP0 0.988184
proyecciones proyección NCFP000 1
de de SP 0.999961
tráfico tráfico NCMS000 1
y y CC 0.999989
usuarios usuario NCMP000 0.78169
de de SP 1
el el DA0MS0 1
Cliente cliente NP00000 1
respecto_de respecto_de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Salvo salvo SP 0.850649
lo el DA00S0 0.665165
señalado señalar VMP00SM 1
en en SP 1
el el DA0MS0 1
Apartado_B apartado_b NP00000 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
aprueba aprobar VMIP3S0 0.989241
dicho decir VMP00SM 0.997159
Anexo anexo NP00000 1
a a SP 1
el el DA0MS0 1
contar contar VMN0000 1
con con SP 1
las el DA0FP0 0.988184
especificaciones especificación NCFP000 1
técnicas técnico AQ0FP00 0.300493
necesarias necesario AQ0FP00 1
para para SP 0.999834
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
, , Fc 1
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
es ser VSIP3S0 1
acorde acorde AQ0CS00 0.361359
a a SP 0.998775
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
Concesión concesión NP00000 1
. . Fp 1

ANEXO_DE_SERVICIOS anexo_de_servicios NP00000 1
. . Fp 1

Internet_Hogar internet_hogar NP00000 1
. . Fp 1

Establece establecer VMIP3S0 0.992424
los el DA0MP0 0.992728
términos término NCMP000 1
y y CC 0.999989
condiciones condición NCFP000 0.998418
para para SP 0.999834
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
incluyendo incluir VMG0000 1
su su DP3CSN 1
alcance alcance NCMS000 0.720779
técnico técnico AQ0MS00 0.178172
, , Fc 1
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
comerciales comercial AQ0CP00 0.99569
, , Fc 1
nivel nivel NCMS000 1
de de SP 0.999961
servicio servicio NCMS000 1
y y CC 0.999989
atención atención NCFS000 0.997312
a a SP 0.998775
incidencias incidencia NCFP000 1
. . Fp 1

Dicho_Anexo dicho_anexo NP00000 1
incluye incluir VMIP3S0 0.95045
los el DA0MP0 0.992728
siguientes siguiente AQ0CP00 1
Apéndices apéndices NP00000 1
: : Fd 1
Alcance_Técnico alcance_técnico NP00000 1
. . Fp 1

Establece establecer VMIP3S0 0.992424
las el DA0FP0 0.988184
especificaciones especificación NCFP000 1
técnicas técnico AQ0FP00 0.300493
y y CC 0.999989
funcionales funcional AQ0CP00 0.995333
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Términos_Comerciales términos_comerciales NP00000 1
y y CC 0.999989
estructura estructura NCFS000 0.954373
tarifaria tarifario AQ0FS00 1
. . Fp 1

Contiene contener VMIP3S0 1
las el DA0FP0 0.988184
formulas formular VMIP2S0 1
parámetros parámetro NCMP000 1
y y CC 0.999989
criterios criterio NCMP000 1
para para SP 0.999834
poder poder VMN0000 0.393475
calcular calcular VMN0000 1
las el DA0FP0 0.988184
contraprestaciones contraprestación NCFP000 1
. . Fp 1

Tarifas tarifa NCFP000 0.986014
. . Fp 1

Contiene contener VMIP3S0 1
los el DA0MP0 0.992728
valores valor NCMP000 0.99763
específicos específico AQ0MP00 0.97619
que que PR0CN00 0.550139
aplican aplicar VMIP3P0 1
en en SP 1
la el DA0FS0 0.98926
estructura estructura NCFS000 0.954373
tarifaria tarifario AQ0FS00 1
. . Fp 1

Plan_de_Proyecto plan_de_proyecto NP00000 1
e y CC 0.987994
Implementación implementación NP00000 1
. . Fp 1

Contiene contener VMIP3S0 1
el el DA0MS0 1
Plan_de_Proyecto plan_de_proyecto NP00000 1
para para SP 0.999834
la el DA0FS0 0.98926
puesta puesta NCFS000 0.366071
en en SP 1
marcha marcha NCFS000 0.947991
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Acuerdo_de_Nivel_de_Servicio acuerdo_de_nivel_de_servicio NP00000 1
y y CC 0.999989
Gestión_de_Incidencias gestión_de_incidencias NP00000 1
. . Fp 1

Establece establecer VMIP3S0 0.992424
el el DA0MS0 1
procedimiento procedimiento NCMS000 1
para para SP 0.999834
la el DA0FS0 0.98926
atención atención NCFS000 0.997312
a a SP 0.998775
fallas falla NCFP000 0.491805
e y CC 0.987994
incidencias incidencia NCFP000 1
, , Fc 1
las el DA0FP0 0.988184
penalizaciones penalización NCFP000 1
, , Fc 1
así_como así_como CC 1
los el DA0MP0 0.992728
indicadores indicador NCMP000 0.638706
y y CC 0.999989
niveles nivel NCMP000 0.987805
de de SP 0.999961
calidad calidad NCFS000 1
bajo bajo SP 0.909179
los el DA0MP0 0.992728
cuales cual PR0CP00 1
se se P00CN00 0.494509
realizará realizar VMIF3S0 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Proyecciones_Internet_Hogar proyecciones_internet_hogar NP00000 1
. . Fp 1

Contendrá contener VMIF3S0 1
las el DA0FP0 0.988184
proyecciones proyección NCFP000 1
de de SP 0.999961
tráfico tráfico NCMS000 1
y y CC 0.999989
usuarios usuario NCMP000 0.78169
de de SP 1
el el DA0MS0 1
Cliente cliente NP00000 1
respecto_de respecto_de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Salvo salvo SP 0.850649
lo el DA00S0 0.665165
señalado señalar VMP00SM 1
en en SP 1
el el DA0MS0 1
Apartado_B apartado_b NP00000 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
aprueba aprobar VMIP3S0 0.989241
dicho decir VMP00SM 0.997159
Anexo anexo NP00000 1
a a SP 1
el el DA0MS0 1
contar contar VMN0000 1
con con SP 1
las el DA0FP0 0.988184
especificaciones especificación NCFP000 1
técnicas técnico AQ0FP00 0.300493
necesarias necesario AQ0FP00 1
para para SP 0.999834
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
, , Fc 1
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
es ser VSIP3S0 1
acorde acorde AQ0CS00 0.361359
a a SP 0.998775
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
Concesión concesión NP00000 1
. . Fp 1

APARTADO_B._SITUACIONES_SOBRE_LAS_CUALES_EL_INSTITUTO_REQUIRIÓ_MODIFICAR_LA_OFERTA_DE_REFERENCIA apartado_b._situaciones_sobre_las_cuales_el_instituto_requirió_modificar_la_oferta_de_referencia NP00000 1
. . Fp 1

Contrato_Marco_de_Prestación_de_Servicios_de_Telecomunicaciones_DECLARACIONES_Requerimiento_de_el_Instituto_En contrato_marco_de_prestación_de_servicios_de_telecomunicaciones_declaraciones_requerimiento_de_el_instituto_en NP00000 1
la el DA0FS0 0.98926
sección sección NCFS000 1
Declaraciones_de_el_Cliente declaraciones_de_el_cliente NP00000 1
, , Fc 1
Altán altán NP00000 1
incluyó incluir VMIS3S0 1
el el DA0MS0 1
numeral numeral AQ0CS00 0.650688
i i NCFS000 1
y y CC 0.999989
ii i_i NCFS000 1
referentes referente AQ0CP00 0.261905
a a SP 0.998775
que que CS 0.449861
nada nada PI0CS00 0.893578
de de SP 0.999961
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
Contrato contrato NP00000 1
otorga otorgar VMIP3S0 0.983871
a a SP 1
el el DA0MS0 1
Cliente cliente NP00000 1
influencia influencia NCFS000 0.986928
alguna alguno PI0FS00 0.179715
en en SP 1
la el DA0FS0 0.98926
operación operación NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Red_Compartida red_compartida NP00000 1
, , Fc 1
y y CC 0.999989
que que CS 0.449861
Altán altán NP00000 1
no no RN 0.999297
condicionó condicionar VMIS3S0 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
a a SP 0.998775
la el DA0FS0 0.98926
contratación contratación NCFS000 1
o o CC 0.999864
adquisición adquisición NCFS000 1
de de SP 0.999961
bienes bien NCMP000 1
o o CC 0.999864
servicios servicio NCMP000 1
provistos proveer VMP00PM 1
por por SP 1
Altán altán NP00000 1
o o CC 0.999864
un uno DI0MS0 0.99698
tercero 3 AO0MS00 0.993421
. . Fp 1

De de SP 0.999961
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
a a SP 1
el el DA0MS0 1
considerar considerar VMN0000 1
que que CS 0.449861
dichos decir VMP00PM 0.97619
numerales numeral NCMP000 0.372522
no no RN 0.999297
debían deber VMII3P0 1
considerar considerar VMN0000 1
se se PP3CN00 1
como como CS 0.967153
declaraciones declaración NCFP000 1
de de SP 1
el el DA0MS0 1
Cliente cliente NP00000 1
, , Fc 1
solicitó solicitar VMIS3S0 1
a a SP 0.998775
Altán altán NP00000 1
su su DP3CSN 1
eliminación eliminación NCFS000 1
. . Fp 1

Oferta_de_Referencia_Modificada_Altán oferta_de_referencia_modificada_altán NP00000 1
señaló señalar VMIS3S0 1
en en SP 1
su su DP3CSN 1
Escrito_de_Respuesta escrito_de_respuesta NP00000 1
que que PR0CN00 0.550139
, , Fc 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
solicitado solicitar VMP00SM 1
por por SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
eliminó eliminar VMIS3S0 1
las el DA0FP0 0.988184
Declaraciones declaraciones NP00000 1
i i NCFS000 1
y y CC 0.999989
j j NCFS000 1
apartado apartar VMP00SM 0.336957
de de SP 1
el el DA0MS0 1
Capítulo_de_Declaraciones_de_el_Contrato capítulo_de_declaraciones_de_el_contrato NP00000 1
, , Fc 1
correspondiente correspondiente AQ0CS00 0.993421
a a SP 0.998775
las el DA0FP0 0.988184
manifestaciones manifestación NCFP000 1
de de SP 1
el el DA0MS0 1
cliente cliente NCCS000 1
. . Fp 1

Análisis_de_la_Oferta_de_Referencia_Modificada_Dado_que_Altán análisis_de_la_oferta_de_referencia_modificada_dado_que_altán NP00000 1
eliminó eliminar VMIS3S0 1
los el DA0MP0 0.992728
incisos inciso AQ0MP00 0.66108
i i NCFS000 1
y y CC 0.999989
j j NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
sección sección NCFS000 1
Declaraciones_de_el_Cliente declaraciones_de_el_cliente NP00000 1
conforme conformar VMSP3S0 0.102223
lo el DA00S0 0.665165
señalado señalar VMP00SM 1
en en SP 1
el el DA0MS0 1
Acuerdo acuerdo NP00000 1
se se P00CN00 0.494509
considera considerar VMIP3S0 0.998721
procedente procedente AQ0CS00 1
su su DP3CSN 1
autorización autorización NCFS000 1
. . Fp 1

ANEXOS_Y_APÉNDICES_Requerimiento_de_el_Instituto_A_efecto_de anexos_y_apéndices_requerimiento_de_el_instituto_a_efecto_de NP00000 1
otorgar otorgar VMN0000 1
certeza certeza NCFS000 1
sobre sobre SP 0.997804
los el DA0MP0 0.992728
Anexos anexos NP00000 1
y y CC 0.999989
Apéndices apéndices NP00000 1
que que PR0CN00 0.550139
forman_parte formar_parte VMIP3P0 1
de de SP 0.999961
la el DA0FS0 0.98926
Oferta_de_Referencia_el_Instituto oferta_de_referencia_el_instituto NP00000 1
requirió requerir VMIS3S0 1
a a SP 0.998775
Altán altán NP00000 1
enumerar enumerar VMN0000 1
la el DA0FS0 0.98926
lista lista NCFS000 0.931818
de de SP 0.999961
Anexos anexos NP00000 1
y y CC 0.999989
Apéndices apéndices NP00000 1
e y CC 0.987994
incluir incluir VMN0000 1
los el DA0MP0 0.992728
nombres nombre NCMP000 0.994792
correspondientes correspondiente AQ0CP00 0.980769
. . Fp 1

Oferta_de_Referencia_Modificada_En_el_Escrito_de_Respuesta_Altán oferta_de_referencia_modificada_en_el_escrito_de_respuesta_altán NP00000 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
ha haber VAIP3S0 0.999889
modificado modificar VMP00SM 1
el el DA0MS0 1
listado listado NCMS000 0.476197
de de SP 0.999961
anexos anexo NCMP000 0.638706
y y CC 0.999989
apéndices apéndice NCMP000 1
contenido contenido NCMS000 0.993421
en en SP 1
la el DA0FS0 0.98926
Cláusula cláusula NP00000 1
1.1 1.1 Z 1
de de SP 1
el el DA0MS0 1
Contrato contrato NP00000 1
para para SP 0.999834
incluir incluir VMN0000 1
los el DA0MP0 0.992728
correspondientes correspondiente AQ0CP00 0.980769
a a SP 0.998775
los el DA0MP0 0.992728
servicios servicio NCMP000 1
contemplados contemplar VMP00PM 1
en en SP 1
la el DA0FS0 0.98926
Oferta_de_Referencia_de_Altán oferta_de_referencia_de_altán NP00000 1
y y CC 0.999989
sus su DP3CPN 0.999903
Apéndices apéndices NP00000 1
respectivos respectivo AQ0MP00 1
, , Fc 1
todos todo DI0MP0 0.70665
ellos ellos PP3MP00 1
numerados numerar VMP00PM 1
en en SP 1
forma forma NCFS000 0.987798
consecutiva consecutivo AQ0FS00 0.990196
. . Fp 1

Lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
en en SP 1
el el DA0MS0 1
siguiente siguiente AQ0CS00 1
sentido sentido NCMS000 0.940835
: : Fd 1
“ “ Fra 1
PRIMERA 1 AO0FS00 0.969659
. . Fp 1

Anexos anexo NCMP000 0.638688
y y CC 0.999989
Apéndices apéndices NP00000 1
; ; Fx 1
Glosario_de_Términos glosario_de_términos NP00000 1
; ; Fx 1
Interpretación interpretación NP00000 1
; ; Fx 1
Orden_de_Prioridad orden_de_prioridad NP00000 1
. . Fp 1

Anexos anexo NCMP000 0.638688
y y CC 0.999989
Apéndices apéndices NP00000 1
. . Fp 1

El el DA0MS0 1
presente presente AQ0CS00 0.524254
Contrato contrato NP00000 1
está estar VMIP3S0 0.999398
compuesto componer VMP00SM 0.865854
por por SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
y y CC 0.999989
condiciones condición NCFP000 0.998418
establecidos establecer VMP00PM 1
en en SP 1
el el DA0MS0 1
cuerpo cuerpo NCMS000 1
de de SP 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
, , Fc 1
y y CC 0.999989
los el DA0MP0 0.992728
siguientes siguiente AQ0CP00 1
Anexos anexos NP00000 1
, , Fc 1
incluyendo incluir VMG0000 1
los el DA0MP0 0.992728
Apéndices apéndices NP00000 1
de de SP 0.999961
dichos decir VMP00PM 0.97619
Anexos anexos NP00000 1
: : Fd 1
Anexo anexo NCMS000 0.735894
1 1 Z 1
“ “ Fra 1
Facturación facturación NP00000 0.331016
y y CC 0.999989
Garantías garantías NP00000 1
” ” Frc 1
Anexo anexo NCMS000 0.735894
2 2 Z 1
“ “ Fra 1
Procedimientos_Operativos procedimientos_operativos NP00000 1
” ” Frc 1
Anexo anexo NCMS000 0.735894
3 3 Z 1
“ “ Fra 1
Glosario_de_Términos glosario_de_términos NP00000 1
” ” Frc 1
Anexo anexo NCMS000 0.735894
4 4 Z 1
“ “ Fra 1
Solicitud_de_Servicios solicitud_de_servicios NP00000 1
” ” Frc 1
NOTA nota NCFS000 0.871698
: : Fd 1
Elegir elegir VMN0000 1
los el DA0MP0 0.992728
Servicios servicios NP00000 1
contratados contratar VMP00PM 1
por por SP 1
el el DA0MS0 1
Cliente cliente NP00000 1
y y CC 0.999989
descartar descartar VMN0000 1
los el DA0MP0 0.992728
no no RN 0.999297
contratados contratar VMP00PM 1
de de SP 1
el el DA0MS0 1
siguiente siguiente AQ0CS00 1
listado1 listado1 Z 1
: : Fd 1
Anexo anexo NCMS000 0.735894
5 5 Z 1
“ “ Fra 1
De de SP 0.999961
Servicios_SIM_ALTÁN servicios_sim_altán NP00000 1
” ” Frc 1
Apéndice apéndice NCMS000 0.668984
5.1 5.1 Z 1
“ “ Fra 1
Alcance_Técnico_SIM_ALTÁN alcance_técnico_sim_altán NP00000 1
” ” Frc 1
Apéndice apéndice NCMS000 0.668984
5.2 5.2 Z 1
“ “ Fra 1
Términos_Comerciales términos_comerciales NP00000 1
y y CC 0.999989
Estructura_Tarifaria_SIM_ALTÁN estructura_tarifaria_sim_altán NP00000 1
” ” Frc 1
Apéndice apéndice NCMS000 0.668984
5.3 5.3 Z 1
“ “ Fra 1
