RESOLUCIÓN_QUE_EMITE_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_A_EFECTO_DE_DAR_CUMPLIMIENTO_A_LA_EJECUTORIA_DICTADA_EN_EL_AMPARO resolución_que_emite_el_pleno_de_el_instituto_federal_de_telecomunicaciones_a_efecto_de_dar_cumplimiento_a_la_ejecutoria_dictada_en_el_amparo NP00000 1
a a SP 0.998775
la el DA0FS0 0.98926
parte parte NCCS000 0.977711
afectada afectar VMP00SF 0.880435
esos ese DD0MP0 0.986618
motivos motivo NCMP000 0.992424
, , Fc 1
para para SP 0.999834
que que CS 0.449861
estuviera estar VMSI1S0 0.488095
en en SP 1
aptitud aptitud NCFS000 1
de de SP 0.999961
combatir combatir VMN0000 1
con con SP 1
conocimiento conocimiento NCMS000 1
cierto cierto AQ0MS00 0.743644
la el DA0FS0 0.98926
resolución resolución NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
autoridad autoridad NCFS000 1
. . Fp 1

Extremos extremo NCMP000 0.883495
que que PR0CN00 0.550139
, , Fc 1
como como CS 0.967153
se se P00CN00 0.494509
ha haber VAIP3S0 0.999889
señalado señalar VMP00SM 1
, , Fc 1
no no RN 0.999297
fueron ser VSIS3P0 0.933213
observados observar VMP00PM 1
por por SP 1
la el DA0FS0 0.98926
autoridad autoridad NCFS000 1
responsable responsable AQ0CS00 0.241697
. . Fp 1

… … Fz 1
” ” Frc 1
La el DA0FS0 0.98926
sentencia sentencia NCFS000 0.972286
aquí aquí RG 1
referida referir VMP00SF 1
se se P00CN00 0.494509
emitió emitir VMIS3S0 1
para para SP 0.999834
efectos efecto NCMP000 1
de de SP 0.999961
dejar dejar VMN0000 1
insubsistente insubsistente AQ0CS00 1
la el DA0FS0 0.98926
resolución resolución NCFS000 1
dictada dictar VMP00SF 1
por por SP 1
el el DA0MS0 1
Pleno pleno NP00000 1
a a SP 0.998775
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
el el DA0MS0 1
Antecedente_VI antecedente_vi NP00000 1
así_como así_como CC 1
emitir emitir VMN0000 1
una uno DI0FS0 0.951973
nueva nuevo AQ0FS00 0.993421
resolución resolución NCFS000 1
de de SP 0.999961
manera manera NCFS000 1
fundada fundar VMP00SF 1
y y CC 0.999989
motivada motivar VMP00SF 1
. . Fp 1

XIII xiii NP00000 1
. . Fp 1

Cumplimiento cumplimiento NP00000 0.331016
de de SP 0.999961
la el DA0FS0 0.98926
ejecutoria ejecutoria NCFS000 0.338898
de de SP 0.999961
amparo amparo NCMS000 0.986111
. . Fp 1

Mediante mediante SP 0.99763
acuerdo acuerdo NCMS000 0.999311
de de SP 0.999961
fecha fecha NCFS000 0.990741
2_de_diciembre_de_2016 [??:2/12/2016:??.??:??] W 1
, , Fc 1
el el DA0MS0 1
Juzgado_Primero juzgado_primero NP00000 1
requirió requerir VMIS3S0 1
a a SP 0.998775
los el DA0MP0 0.992728
integrantes integrante NCCP000 0.598039
de de SP 1
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
, , Fc 1
como como CS 0.967153
autoridad autoridad NCFS000 1
responsable responsable AQ0CS00 0.241697
, , Fc 1
para para SP 0.999834
que que CS 0.449861
en en SP 1
el el DA0MS0 1
término término NCMS000 1
de de SP 0.999961
3_días TM_d:3 Zu 1
siguientes siguiente AQ0CP00 1
a a SP 0.998775
aquel aquel DD0MS0 0.879147
en en SP 1
que que CS 0.449861
surtiera surtir VMSI3S0 0.590025
efectos efecto NCMP000 1
la el DA0FS0 0.98926
notificación notificación NCFS000 1
de de SP 0.999961
éste este PD0MS00 1
, , Fc 1
acreditaran acreditar VMSI3P0 1
ante ante SP 0.999744
el el DA0MS0 1
Juzgado_Primero juzgado_primero NP00000 1
el el DA0MS0 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
la el DA0FS0 0.98926
ejecutoria ejecutoria NCFS000 0.338898
. . Fp 1

XIV xiv NP00000 0.47288
. . Fp 1

Acuerdo acuerdo NCMS000 0.991798
de de SP 0.999961
prórroga prórroga NCFS000 1
para para SP 0.999834
dar dar VMN0000 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
la el DA0FS0 0.98926
ejecutoria ejecutoria NCFS000 0.338898
. . Fp 1

El el DA0MS0 1
12_de_diciembre_de_2016 [??:12/12/2016:??.??:??] W 1
el el DA0MS0 1
Juzgado_Primero juzgado_primero NP00000 1
notificó notificar VMIS3S0 1
a a SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
el el DA0MS0 1
acuerdo acuerdo NCMS000 0.999311
dictado dictar VMP00SM 0.523747
en en SP 1
los el DA0MP0 0.992728
autos auto NCMP000 1
de de SP 1
el el DA0MS0 1
juicio juicio NCMS000 1
de de SP 0.999961
amparo amparo NCMS000 0.986111
29/2016 29/2016 Z 1
, , Fc 1
mediante mediante SP 0.99763
el el DA0MS0 1
cual cual PR0CS00 0.930743
concedió conceder VMIS3S0 1
a a SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
una uno DI0FS0 0.951973
prórroga prórroga NCFS000 1
de de SP 0.999961
10_días TM_d:10 Zu 1
para para SP 0.999834
dar dar VMN0000 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
la el DA0FS0 0.98926
ejecutoria ejecutoria NCFS000 0.338898
dictada dictar VMP00SF 1
, , Fc 1
contados contar VMP00PM 0.623747
a_partir_de a_partir_de SP 1
el el DA0MS0 1
siguiente siguiente AQ0CS00 1
a a SP 0.998775
aquel aquel DD0MS0 0.879147
en en SP 1
que que CS 0.449861
surtiera surtir VMSI3S0 0.590025
efectos efecto NCMP000 1
la el DA0FS0 0.98926
notificación notificación NCFS000 1
de de SP 0.999961
dicho decir VMP00SM 0.997159
fallo fallo NCMS000 0.985294
, , Fc 1
la el DA0FS0 0.98926
cual cual PR0CS00 0.930743
fue ser VSIS3S0 0.980739
solicitada solicitar VMP00SF 1
por por SP 1
el el DA0MS0 1
Director_General_de_Defensa_Jurídica director_general_de_defensa_jurídica NP00000 1
de de SP 0.999961
este este DD0MS0 0.949201
Instituto instituto NP00000 1
mediante mediante SP 0.99763
escrito escrito NCMS000 0.466887
en_virtud_de en_virtud_de SP 1
el el DA0MS0 1
cual cual PR0CS00 0.930743
informó informar VMIS3S0 1
a a SP 1
el el DA0MS0 1
Juzgado_Primero juzgado_primero NP00000 1
de de SP 0.999961
las el DA0FP0 0.988184
gestiones gestión NCFP000 0.97619
realizadas realizar VMP00PF 1
para para SP 0.999834
dar dar VMN0000 1
cumplimento cumplimentar VMIP1S0 1
a a SP 1
el el DA0MS0 1
fallo fallo NCMS000 0.985294
protector protector AQ0MS00 0.561294
. . Fp 1

XV xv NP00000 0.47288
. . Fp 1

Solicitud solicitud NCFS000 0.668984
de de SP 0.999961
emisión emisión NCFS000 1
de de SP 0.999961
nuevo nuevo AQ0MS00 1
dictamen dictamen NCMS000 1
técnico técnico AQ0MS00 0.178172
. . Fp 1

El el DA0MS0 1
16_de_diciembre_de_2016 [??:16/12/2016:??.??:??] W 1
, , Fc 1
mediante mediante SP 0.99763
oficio oficio NCMS000 0.986111
IFT/223/UCS/DG-CRAD/4023/2016 IFT/223/UCS/DG-CRAD/4023/2016 Z 1
, , Fc 1
la el DA0FS0 0.98926
Dirección_General_de_Concesiones_de_Radiodifusión dirección_general_de_concesiones_de_radiodifusión NP00000 1
solicitó solicitar VMIS3S0 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Espectro_Radioeléctrico unidad_de_espectro_radioeléctrico NP00000 1
la el DA0FS0 0.98926
emisión emisión NCFS000 1
de de SP 0.999961
un uno DI0MS0 0.99698
nuevo nuevo AQ0MS00 1
dictamen dictamen NCMS000 1
técnico técnico AQ0MS00 0.178172
en en SP 1
el el DA0MS0 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
incluyera incluir VMSI3S0 0.65
la el DA0FS0 0.98926
información información NCFS000 1
detallada detallar VMP00SF 1
relativa relativo AQ0FS00 1
a a SP 0.998775
su su DP3CSN 1
localización localización NCFS000 1
, , Fc 1
su su DP3CSN 1
distancia distancia NCFS000 0.992395
respecto_de respecto_de SP 1
otras otro DI0FP0 0.865408
estaciones estación NCFP000 0.992424
y y CC 0.999989
cualquier cualquiera DI0CS0 1
otro otro DI0MS0 0.658501
dato dato NCMS000 0.983871
relevante relevante AQ0CS00 1
que que PR0CN00 0.550139
justificara justificar VMSI3S0 0.65
su su DP3CSN 1
decisión decisión NCFS000 1
, , Fc 1
considerando considerar VMG0000 0.813333
las el DA0FP0 0.988184
características característica NCFP000 0.994792
específicas específico AQ0FP00 1
de de SP 0.999961
la el DA0FS0 0.98926
estación estación NCFS000 1
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
sonora sonoro AQ0FS00 1
de de SP 0.999961
FM fm NP00000 1
objeto objeto NCMS000 0.996183
de de SP 0.999961
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
y y CC 0.999989
lo el DA00S0 0.665165
señalado señalar VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
“ “ Fra 1
Disposición_Técnica disposición_técnica NP00000 1
IFT-002-2016 IFT-002-2016 Z 1
, , Fc 1
Especificaciones especificaciones NP00000 1
y y CC 0.999989
requerimientos requerimiento NCMP000 1
para para SP 0.999834
la el DA0FS0 0.98926
instalación instalación NCFS000 1
y y CC 0.999989
operación operación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
estaciones estación NCFP000 0.992424
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
sonora sonoro AQ0FS00 1
en en SP 1
frecuencia frecuencia NCFS000 1
modulada modular VMP00SF 1
en en SP 1
la el DA0FS0 0.98926
banda banda NCFS000 1
de de SP 0.999961
88 88 Z 1
MHz mhz NP00000 1
a a SP 0.998775
108 108 Z 1
MHz mhz NP00000 1
” ” Frc 1
, , Fc 1
publicada publicar VMP00SF 1
en en SP 1
el el DA0MS0 1
DOF dof NP00000 1
el el DA0MS0 1
5_de_abril_de_2016 [??:5/4/2016:??.??:??] W 1
. . Fp 1

XVI xvi NP00000 1
. . Fp 1

Dictamen_Técnico_de_la_Unidad_de_Espectro_Radioeléctrico dictamen_técnico_de_la_unidad_de_espectro_radioeléctrico NP00000 1
. . Fp 1

Mediante mediante SP 0.99763
oficio oficio NCMS000 0.986111
IFT/222/UER/DG-IEET/2031/2016 IFT/222/UER/DG-IEET/2031/2016 Z 1
de de SP 0.999961
fecha fecha NCFS000 0.990741
21_de_diciembre_de_2016 [??:21/12/2016:??.??:??] W 1
, , Fc 1
la el DA0FS0 0.98926
Dirección_General_de_Ingeniería_de_el_Espectro dirección_general_de_ingeniería_de_el_espectro NP00000 1
y y CC 0.999989
Estudios_Técnicos estudios_técnicos NP00000 1
, , Fc 1
adscrita adscribir VMP00SF 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Espectro_Radioeléctrico unidad_de_espectro_radioeléctrico NP00000 1
, , Fc 1
emitió emitir VMIS3S0 1
el el DA0MS0 1
dictamen dictamen NCMS000 1
correspondiente correspondiente AQ0CS00 0.993421
. . Fp 1

XVII xvii NP00000 1
. . Fp 1

Acuerdo acuerdo NCMS000 0.991798
vías vía NCFP000 1
de de SP 0.999961
cumplimiento cumplimiento NCMS000 1
. . Fp 1

Mediante mediante SP 0.99763
acuerdo acuerdo NCMS000 0.999311
de de SP 0.999961
fecha fecha NCFS000 0.990741
26_de_diciembre_de_2016 [??:26/12/2016:??.??:??] W 1
, , Fc 1
notificado notificar VMP00SM 1
el el DA0MS0 1
5_de_enero_de_2017 [??:5/1/2017:??.??:??] W 1
a a SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
el el DA0MS0 1
Juzgado_Primero_de_Distrito juzgado_primero_de_distrito NP00000 1
estimó estimar VMIS3S0 1
que que CS 0.449861
con con SP 1
los el DA0MP0 0.992728
elementos elemento NCMP000 1
aportados aportar VMP00PM 1
se se P00CN00 0.494509
demuestra demostrar VMIP3S0 0.936047
que que CS 0.449861
la el DA0FS0 0.98926
ejecutoria ejecutoria NCFS000 0.338898
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
en_vías_de en_vías_de SP 1
cumplimiento cumplimiento NCMS000 1
y y CC 0.999989
, , Fc 1
por por SP 1
tanto tanto RG 0.806143
, , Fc 1
concedió conceder VMIS3S0 1
la el DA0FS0 0.98926
prórroga prórroga NCFS000 1
solicitada solicitar VMP00SF 1
por por SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
por por SP 1
conducto conducto NCMS000 1
de de SP 1
el el DA0MS0 1
Director_General_de_Defensa_Jurídica director_general_de_defensa_jurídica NP00000 1
a_efecto_de a_efecto_de SP 1
que que CS 0.449861
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
, , Fc 1
dentro_de dentro_de SP 1
el el DA0MS0 1
término término NCMS000 1
de de SP 0.999961
10_días TM_d:10 Zu 1
siguientes siguiente AQ0CP00 1
contados contar VMP00PM 0.623747
a_partir_de a_partir_de SP 1
aquel aquel DD0MS0 0.879147
en en SP 1
que que CS 0.449861
surtiera surtir VMSI3S0 0.590025
efectos efecto NCMP000 1
la el DA0FS0 0.98926
notificación notificación NCFS000 1
de de SP 0.999961
éste este PD0MS00 1
, , Fc 1
acredite acreditar VMSP3S0 0.634861
haber haber VAN0000 0.987521
dado dar VMP00SM 0.99812
cabal cabal AQ0CS00 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
la el DA0FS0 0.98926
ejecutoria ejecutoria NCFS000 0.338898
de de SP 0.999961
amparo amparo NCMS000 0.986111
, , Fc 1
esto este PD00S00 1
es ser VSIP3S0 1
, , Fc 1
resolver resolver VMN0000 1
con con SP 1
plenitud plenitud NCFS000 1
de de SP 0.999961
jurisdicción jurisdicción NCFS000 1
sobre sobre SP 0.997804
la el DA0FS0 0.98926
Solicitud_de_Permiso solicitud_de_permiso NP00000 1
. . Fp 1

CONSIDERANDO_PRIMERO considerando_primero NP00000 1
. . Fp 1
- - Fg 1
Ámbito_Competencial ámbito_competencial NP00000 1
. . Fp 1

Conforme conforme RG 0.0988037
lo lo PP3MSA0 0.334764
dispone disponer VMIP3S0 1
el el DA0MS0 1
artículo artículo NCMS000 1
28 28 Z 1
, , Fc 1
párrafos párrafo NCMP000 1
décimo décimo NCMS000 0.392601
quinto 5 AO0MS00 0.73057
y y CC 0.999989
décimo 10 AO0MS00 0.607399
sexto sexto NCMS000 0.0121951
de de SP 0.999961
la el DA0FS0 0.98926
Constitución_Política_de_los_Estados_Unidos_Mexicanos constitución_política_de_los_estados_unidos_mexicanos NP00000 1
( ( Fpa 1
la el DA0FS0 0.98926
“ “ Fra 1
Constitución constitución NCFS000 0.668984
” ” Frc 1
) ) Fpt 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
es ser VSIP3S0 1
un uno DI0MS0 0.99698
órgano órgano NCMS000 1
autónomo autónomo AQ0MS00 0.980769
, , Fc 1
con con SP 1
personalidad personalidad NCFS000 1
jurídica jurídico AQ0FS00 1
y y CC 0.999989
patrimonio patrimonio NCMS000 1
propios propio AQ0MP00 0.956349
, , Fc 1
que que PR0CN00 0.550139
tiene tener VMIP3S0 1
por por SP 1
objeto objeto NCMS000 0.996183
el el DA0MS0 1
desarrollo desarrollo NCMS000 0.99884
eficiente eficiente AQ0CS00 1
de de SP 0.999961
la el DA0FS0 0.98926
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
las el DA0FP0 0.988184
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
conforme_a conforme_a SP 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
en en SP 1
la el DA0FS0 0.98926
Constitución constitución NP00000 1
y y CC 0.999989
en en SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
que que PR0CN00 0.550139
fijen fijar VMSP3P0 0.941964
las el DA0FP0 0.988184
leyes ley NCFP000 1
. . Fp 1

Para para SP 0.999834
tal tal DD0CS0 0.672764
efecto efecto NCMS000 1
, , Fc 1
tiene tener VMIP3S0 1
a a SP 0.998775
su su DP3CSN 1
cargo cargo NCMS000 0.998084
la el DA0FS0 0.98926
regulación regulación NCFS000 1
, , Fc 1
promoción promoción NCFS000 1
y y CC 0.999989
supervisión supervisión NCFS000 1
de de SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
, , Fc 1
aprovechamiento aprovechamiento NCMS000 1
y y CC 0.999989
explotación explotación NCFS000 1
de de SP 1
el el DA0MS0 1
espectro espectro NCMS000 1
radioeléctrico radioeléctrico AQ0MS00 1
, , Fc 1
las el DA0FP0 0.988184
redes red NCFP000 0.990196
y y CC 0.999989
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
así_como así_como CC 1
de de SP 1
el el DA0MS0 1
acceso acceso NCMS000 1
a a SP 0.998775
infraestructura infraestructura NCFS000 1
activa activo AQ0FS00 0.992395
, , Fc 1
pasiva pasivo AQ0FS00 0.661244
y y CC 0.999989
otros otro DI0MP0 0.745978
insumos insumo NCMP000 1
esenciales esencial AQ0CP00 1
, , Fc 1
garantizando garantizar VMG0000 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
6o 6o Z 1
. . Fp 1
y y CC 0.999989
7o 7o Z 1
. . Fp 1
de de SP 0.999961
la el DA0FS0 0.98926
propia propio AQ0FS00 1
Constitución constitución NP00000 1
. . Fp 1

Por por SP 1
su su DP3CSN 1
parte parte NCCS000 0.977711
, , Fc 1
el el DA0MS0 1
párrafo párrafo NCMS000 1
décimo 10 AO0MS00 0.607399
séptimo 7 AO0MS00 0.991803
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
28 28 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Constitución constitución NP00000 1
dispone disponer VMIP3S0 1
que que CS 0.449861
corresponde corresponder VMIP3S0 0.996183
a a SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
el el DA0MS0 1
otorgamiento otorgamiento NCMS000 1
, , Fc 1
la el DA0FS0 0.98926
revocación revocación NCFS000 1
, , Fc 1
así_como así_como CC 1
la el DA0FS0 0.98926
autorización autorización NCFS000 1
de de SP 0.999961
cesiones cesión NCFP000 1
o o CC 0.999864
cambios cambio NCMP000 1
de de SP 0.999961
control control NCMS000 1
accionario accionario AQ0MS00 1
, , Fc 1
titularidad titularidad NCFS000 1
u o CC 0.99505
operación operación NCFS000 1
de de SP 0.999961
sociedades sociedad NCFP000 1
relacionadas relacionar VMP00PF 1
con con SP 1
concesiones concesión NCFP000 1
en_materia_de en_materia_de SP 1
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
telecomunicaciones telecomunicación NCFP000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
es ser VSIP3S0 1
la el DA0FS0 0.98926
autoridad autoridad NCFS000 1
en_materia_de en_materia_de SP 1
competencia competencia NCFS000 1
económica económico AQ0FS00 1
de de SP 0.999961
los el DA0MP0 0.992728
sectores sector NCMP000 1
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
entre entre SP 0.980341
otros otro DI0MP0 0.745978
aspectos aspecto NCMP000 1
, , Fc 1
regulará regular VMIF3S0 1
de de SP 0.999961
forma forma NCFS000 0.987798
asimétrica asimétrico AQ0FS00 1
a a SP 0.998775
los el DA0MP0 0.992728
participantes participante NCCP000 0.983871
en en SP 1
estos este DD0MP0 0.972009
mercados mercado NCMP000 0.997512
con con SP 1
el el DA0MS0 1
objeto objeto NCMS000 0.996183
de de SP 0.999961
eliminar eliminar VMN0000 1
eficazmente eficazmente RG 1
las el DA0FP0 0.988184
barreras barrera NCFP000 1
a a SP 0.998775
la el DA0FS0 0.98926
competencia competencia NCFS000 1
y y CC 0.999989
la el DA0FS0 0.98926
libre libre AQ0CS00 0.957522
concurrencia concurrencia NCFS000 1
e y CC 0.987994
impondrá imponer VMIF3S0 1
límites límite NCMP000 1
a a SP 1
el el DA0MS0 1
concesionamiento concesionamiento NCMS000 0.981144
y y CC 0.999989
a a SP 0.998775
la el DA0FS0 0.98926
propiedad propiedad NCFS000 1
cruzada cruzar VMP00SF 0.473747
que que PR0CN00 0.550139
controle controlar VMSP3S0 0.634863
varios varios DI0MP0 0.9139
medios medio NCMP000 0.997344
de de SP 0.999961
comunicación comunicación NCFS000 1
que que PR0CN00 0.550139
sean ser VSSP3P0 0.996689
concesionarios concesionario AQ0MP00 0.37202
de de SP 0.999961
radiodifusión radiodifusión NCFS000 1
y y CC 0.999989
telecomunicaciones telecomunicación NCFP000 1
que que PR0CN00 0.550139
sirvan servir VMSP3P0 0.941964
a a SP 0.998775
un uno DI0MS0 0.99698
mismo mismo AQ0MS00 0.802208
mercado mercado NCMS000 0.999343
o o CC 0.999864
zona zona NCFS000 1
de de SP 0.999961
cobertura cobertura NCFS000 1
geográfica geográfico AQ0FS00 1
, , Fc 1
garantizando garantizar VMG0000 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
6o 6o Z 1
. . Fp 1
y y CC 0.999989
7o 7o Z 1
. . Fp 1
de de SP 0.999961
la el DA0FS0 0.98926
Constitución constitución NP00000 1
. . Fp 1

Por por SP 1
su su DP3CSN 1
parte parte NCCS000 0.977711
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
Sexto_Transitorio_de_el_Decreto_de_Ley sexto_transitorio_de_el_decreto_de_ley NP00000 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
la el DA0FS0 0.98926
atención atención NCFS000 0.997312
, , Fc 1
trámite trámite NCMS000 1
y y CC 0.999989
resolución resolución NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
asuntos asunto NCMP000 1
y y CC 0.999989
procedimientos procedimiento NCMP000 1
que que PR0CN00 0.550139
hayan haber VASP3P0 0.994792
iniciado iniciar VMP00SM 0.992958
previamente previamente RG 1
a a SP 0.998775
la el DA0FS0 0.98926
entrada entrada NCFS000 0.998008
en en SP 1
vigor vigor NCMS000 1
de de SP 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
, , Fc 1
se se P00CN00 0.494509
realizarán realizar VMIF3P0 1
en en SP 1
los el DA0MP0 0.992728
términos término NCMP000 1
establecidos establecer VMP00PM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
Séptimo_Transitorio_de_el_Decreto_de_Reforma_Constitucional séptimo_transitorio_de_el_decreto_de_reforma_constitucional NP00000 1
. . Fp 1

A a SP 0.998775
su su DP3CSN 1
vez vez NCFS000 1
, , Fc 1
el el DA0MS0 1
párrafo párrafo NCMS000 1
segundo 2 AO0MS00 0.901147
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
Séptimo_Transitorio séptimo_transitorio NP00000 1
citado citar VMP00SM 1
indica indicar VMIP3S0 0.995495
que que CS 0.449861
los el DA0MP0 0.992728
procedimientos procedimiento NCMP000 1
iniciados iniciar VMP00PM 0.473811
con con SP 1
anterioridad anterioridad NCFS000 1
a a SP 0.998775
la el DA0FS0 0.98926
integración integración NCFS000 1
de de SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
como como CS 0.967153
acontece acontecer VMIP3S0 0.989239
en en SP 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
caso caso NCMS000 0.999445
, , Fc 1
continuarán continuar VMIF3P0 1
su su DP3CSN 1
trámite trámite NCMS000 1
ante ante SP 0.999744
este este DD0MS0 0.949201
organismo organismo NCMS000 1
autónomo autónomo AQ0MS00 0.980769
en en SP 1
términos término NCMP000 1
de de SP 0.999961
la el DA0FS0 0.98926
legislación legislación NCFS000 1
aplicable aplicable AQ0CS00 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
de de SP 0.999961
su su DP3CSN 1
inicio inicio NCMS000 0.996183
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
sentido sentido NCMS000 0.940835
, , Fc 1
la el DA0FS0 0.98926
atención atención NCFS000 0.997312
, , Fc 1
trámite trámite NCMS000 1
y y CC 0.999989
resolución resolución NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
asuntos asunto NCMP000 1
y y CC 0.999989
procedimientos procedimiento NCMP000 1
que que PR0CN00 0.550139
hayan haber VASP3P0 0.994792
iniciado iniciar VMP00SM 0.992958
con con SP 1
anterioridad anterioridad NCFS000 1
o o CC 0.999864
posterioridad posterioridad NCFS000 1
a a SP 0.998775
la el DA0FS0 0.98926
integración integración NCFS000 1
de de SP 1
el el DA0MS0 1
Instituto_Federal_de_Telecomunicaciones instituto_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
previamente previamente RG 1
a a SP 0.998775
la el DA0FS0 0.98926
entrada entrada NCFS000 0.998008
en en SP 1
vigor vigor NCMS000 1
de de SP 1
el el DA0MS0 1
Decreto_de_Ley decreto_de_ley NP00000 1
, , Fc 1
continuarán continuar VMIF3P0 1
su su DP3CSN 1
trámite trámite NCMS000 1
en en SP 1
términos término NCMP000 1
de de SP 0.999961
la el DA0FS0 0.98926
legislación legislación NCFS000 1
aplicable aplicable AQ0CS00 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
de de SP 0.999961
su su DP3CSN 1
inicio inicio NCMS000 0.996183
. . Fp 1

De de SP 0.999961
igual igual AQ0CS00 0.592493
forma forma NCFS000 0.987798
, , Fc 1
corresponde corresponder VMIP3S0 0.996183
a a SP 1
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
, , Fc 1
conforme_a conforme_a SP 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
15 15 Z 1
fracción fracción NCFS000 1
IV iv NP00000 1
y y CC 0.999989
17 17 Z 1
fracción fracción NCFS000 1
I_de_la_Ley_Federal_de_Telecomunicaciones i_de_la_ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
( ( Fpa 1
la el DA0FS0 0.98926
“ “ Fra 1
Ley ley NCFS000 0.668984
” ” Frc 1
) ) Fpt 1
y y CC 0.999989
6 6 Z 1
fracciones fracción NCFP000 0.998103
I i NP00000 1
y y CC 0.999989
XXXVIII_de_el_Estatuto_Orgánico xxxviii_de_el_estatuto_orgánico NP00000 1
, , Fc 1
la el DA0FS0 0.98926
facultad facultad NCFS000 0.988202
de de SP 0.999961
otorgar otorgar VMN0000 1
las el DA0FP0 0.988184
concesiones concesión NCFP000 1
previstas prever VMP00PF 1
en en SP 1
dicho decir VMP00SM 0.997159
ordenamiento ordenamiento NCMS000 1
legal legal AQ0CS00 1
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
sentido sentido NCMS000 0.940835
, , Fc 1
conforme_a conforme_a SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
32 32 Z 1
de de SP 1
el el DA0MS0 1
Estatuto_Orgánico estatuto_orgánico NP00000 1
corresponden corresponder VMIP3P0 1
originariamente originariamente RG 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Concesiones unidad_de_concesiones NP00000 1
y y CC 0.999989
Servicios servicios NP00000 1
